date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Cuesta,W,6-5,6,5,1,win,20150424_zkiu,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Apr 14,home,Santa Barbara,L,13-2,13,2,11,win,20150414_jyb2,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Apr 3,home,LA Harbor,L,10-3,10,3,7,win,20150403_31wk,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Apr 2,home,Santa Ana,L,18-3,18,3,15,win,20150402_erm0,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Mar 31,home,LA Mission,W,12-4,12,4,8,win,20150331_3big,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Mar 27,home,Allan Hancock,W,4-2,4,2,2,win,20150327_l034,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Mar 26,home,Moorpark,L,6-5,6,5,1,win,20150326_mc5u,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Mar 17,home,Cuesta,L,9-2,9,2,7,win,20150317_eao5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Mar 7,home,Santa Barbara,L,13-2,13,2,11,win,20150307_14fo,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Mar 3,home,Ventura,W,3-2,3,2,1,win,20150303_3vcl,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Feb 28,home,Ventura,W,6-2,6,2,4,win,20150228_82z4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Feb 12,home,Glendale,L,6-5,6,5,1,win,20150212_td24,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Feb 7,home,LA Valley,L,9-7,9,7,2,win,20150207_mgmf,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Feb 6,home,LA Valley,L,17-4,17,4,13,win,20150206_h4kz,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Feb 5,home,Mt. San Antonio,W,12-11,12,11,1,win,20150205_1j5k,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
Feb 3,home,Glendale,W,7-2,7,2,5,win,20150203_gcef,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,LA Pierce,lapierce,jasonmckeeverroweaz5o,Jason McKeever/rowe
