date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 10,home,Santa Barbara,L,4-0,4,0,4,win,20150510_sa1i,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
May 9,home,Santa Barbara,L,3-0,3,0,3,win,20150509_la5v,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
May 8,home,Santa Barbara,W,2-1,2,1,1,win,20150508_3aia,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
May 2,home,Cypress,W,6-5,6,5,1,win,20150502_6nw9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
May 1,home,Cypress,W,6-5,6,5,1,win,20150501_aclw,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Apr 23,home,Cypress,L,6-1,6,1,5,win,20150423_w78y,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Apr 21,home,Cypress,W,4-1,4,1,3,win,20150421_mjza,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Apr 16,home,Riverside,L,9-3,9,3,6,win,20150416_238x,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Apr 14,home,Saddleback,L,4-3,4,3,1,win,20150414_76hh,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Apr 9,home,Santa Ana,L,7-6,7,6,1,win,20150409_6irx,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Apr 1,home,Taft,W,11-0,11,0,11,win,20150401_q0je,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Mar 31,home,El Camino-Compton Center,L,5-2,5,2,3,win,20150331_hbsj,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Mar 26,home,Orange Coast,L,7-1,7,1,6,win,20150326_w19a,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
Mar 21,home,Golden West,L,5-4,5,4,1,win,20150321_ssta,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Fullerton,fullerton,marcoriveraatf9,Marco Rivera
