date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 29,home,Irvine Valley,L,5-3,5,3,2,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 28,home,Irvine Valley,W,15-2,15,2,13,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 26,home,Irvine Valley,W,6-5,6,5,1,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 23,home,Saddleback,L,20-4,20,4,16,win,20220423_u4e0,0,0,0,0,2.0,2,,,0.00,,3,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 21,home,Saddleback,L,3-2,3,2,1,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 19,home,Saddleback,L,9-6,9,6,3,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 14,home,Barstow,W,17-3,17,3,14,win,20220414_z5up,0,0,0,0,0.0,,,,0.00,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 12,home,Barstow,W,10-4,10,4,6,win,20220412_i2r5,0,0,0,0,0.0,,,,0.00,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 8,home,Riverside,L,5-4,5,4,1,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 7,home,Riverside,L,10-1,10,1,9,win,20220407_801g,0,0,0,0,1.0,2,,,0.00,,1,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 5,home,Riverside,W,5-0,5,0,5,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
Apr 2,home,Orange Coast,W,7-2,7,2,5,win,,,,,,,,,,,,,,2022,,Golden West,goldenwest,mattgaunt9b6z,Matt Gaunt
