date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 25,home,San Bernardino,W,13-1,13,1,12,win,20170425_7gdi,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Apr 20,home,Desert,W,16-2,16,2,14,win,20170420_b1q8,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Apr 14,home,Southwestern,L,12-3,12,3,9,win,20170414_qfbp,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Apr 13,home,Southwestern,L,4-2,4,2,2,win,20170413_87yk,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Apr 6,home,Palomar,L,13-4,13,4,9,win,20170406_88qm,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 25,home,San Diego City,L,7-1,7,1,6,win,20170325_mk1j,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 23,home,San Diego City,L,6-2,6,2,4,win,20170323_vcn0,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 16,home,LA Pierce,W,5-4,5,4,1,win,20170316_7eci,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 11,home,Mt. San Jacinto,W,6-5,6,5,1,win,20170311_gamt,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 9,home,Mt. San Jacinto,W,15-0,15,0,15,win,20170309_i8ea,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 7,home,Mt. San Jacinto,W,2-1,2,1,1,win,20170307_o9nh,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Mar 4,home,Imperial Valley,W,12-2,12,2,10,win,20170304_sy3a,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Feb 25,home,Fullerton,L,20-0,20,0,20,win,20170224_bu75,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Feb 23,home,Rio Hondo,W,6-1,6,1,5,win,20170223_8si9,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Feb 14,home,Santa Ana,L,7-1,7,1,6,win,20170214_6z3k,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Feb 2,home,Allan Hancock,W,9-7,9,7,2,win,20170202_byyl,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Jan 28,home,Mt. San Antonio,L,17-12,17,12,5,win,20170128_ghxp,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Jan 28,home,Mt. San Antonio,W,8-7,8,7,1,win,20170128_p27j,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
Jan 27,home,Rio Hondo,L,8-5,8,5,3,win,20170127_cu51,0,0,0,0,0.0,,,,0.00,,,,2017,,San Diego Mesa,sandiegomesa,keanudizoryx4m,Keanu Dizor
