date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Victor Valley,W,13-5,13,5,8,win,20130426_9krw,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Apr 25,home,Victor Valley,W,11-0,11,0,11,win,20130425_mx0e,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Mar 26,home,El Camino-Compton Center,W,8-1,8,1,7,win,20130326_abwv,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Mar 16,home,Cerro Coso,W,5-2,5,2,3,win,20130316_uh1c,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Mar 14,home,Cerro Coso,W,9-3,9,3,6,win,20130314_cgqj,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Mar 12,home,Cerro Coso,W,19-1,19,1,18,win,20130312_9pok,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Mar 2,home,Mt. San Jacinto,L,16-5,16,5,11,win,20130302_szeu,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Feb 23,home,Antelope Valley,W,14-5,14,5,9,win,20130223_45r4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Feb 16,home,El Camino,L,12-3,12,3,9,win,20130216_sr8j,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Feb 15,home,West LA,W,12-2,12,2,10,win,20130215_mm60,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
Feb 2,home,LA Mission,W,10-6,10,6,4,win,20130202_94cl,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Bernardino,sanbernardino,danielceballosa1m9,Daniel Ceballos
