date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Oxnard,L,14-7,14,7,7,win,20140424_kp8l,1,0,1,0,1.1,5,10,7,47.25,3,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 22,home,Oxnard,W,6-3,6,3,3,win,20140422_efu2,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 16,home,Cerritos,L,14-0,14,0,14,win,20140416_gehh,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 15,home,Cypress,W,6-4,6,4,2,win,20140415_07yh,1,0,0,0,4.0,6,3,3,6.75,2,2,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 11,home,Ventura,W,9-6,9,6,3,win,20140411_lfrc,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 10,home,Ventura,L,7-3,7,3,4,win,20140410_cixb,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 8,home,Santa Barbara,W,11-2,11,2,9,win,20140408_4vvg,1,1,0,0,7.1,7,2,2,2.45,3,6,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 5,home,Santa Barbara,L,4-3,4,3,1,win,20140405_3new,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 3,home,LA Pierce,L,10-7,10,7,3,win,20140403_lwqq,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Apr 1,home,LA Pierce,W,7-6,7,6,1,win,20140401_it47,1,0,0,0,2.2,6,6,5,16.88,2,1,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 29,home,Allan Hancock,L,5-0,5,0,5,win,20140329_vp6y,0,0,0,0,0.2,0,0,0,0.00,0,1,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 27,home,Allan Hancock,W,11-7,11,7,4,win,20140327_ssgp,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 25,home,Oxnard,L,25-7,25,7,18,win,20140325_67uy,1,0,1,0,2.0,5,10,6,27.00,3,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 22,home,Oxnard,L,5-0,5,0,5,win,20140322_v9b9,0,0,0,0,2.0,1,1,1,4.50,1,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 20,home,Ventura,L,6-0,6,0,6,win,20140320_bg8l,0,0,0,0,0.2,,,,0.00,,1,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 18,home,Ventura,L,17-8,17,8,9,win,20140318_mefc,0,0,0,0,1.0,2,1,1,9.00,,2,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 15,home,Santa Barbara,W,4-2,4,2,2,win,20140315_nagy,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 13,home,Santa Barbara,L,7-4,7,4,3,win,20140313_vpp9,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 11,home,LA Pierce,L,7-5,7,5,2,win,20140311_3jbp,0,0,1,0,1.0,2,2,2,18.00,1,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 8,home,LA Pierce,L,11-4,11,4,7,win,20140308_flai,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
Mar 6,home,Allan Hancock,L,4-3,4,3,1,win,20140306_zxfd,0,0,0,0,0.0,,,,0.00,,,,2014,,Cuesta,cuesta,nickburnhamivpc,Nick Burnham
