date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Mt. San Jacinto,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 23,home,Mt. San Jacinto,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 21,home,Mt. San Jacinto,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 20,home,Mt. San Jacinto,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 18,home,Victor Valley,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 16,home,Victor Valley,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 14,home,Victor Valley,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 11,home,Barstow,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 9,home,Barstow,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 7,home,Barstow,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 4,home,Cerro Coso,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Apr 3,home,Cerro Coso,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Mar 31,home,Cerro Coso,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Mar 21,home,San Bernardino Valley,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
Mar 19,home,San Bernardino Valley,,,,,10,win,,,,,,,,,,,,,,2020,,Chaffey,chaffey,jairemypulidors20,Jairemy Pulido
