date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 22,home,LA Valley,L,15-2,15,2,13,win,20230422_tmzl,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Apr 18,home,LA Valley,L,16-4,16,4,12,win,20230418_lcbp,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Apr 15,home,Bakersfield,W,16-14,16,14,2,win,20230415_hn5u,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Apr 13,home,Bakersfield,W,17-14,17,14,3,win,20230413_ouk3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Apr 11,home,Bakersfield,L,4-3,4,3,1,win,20230411_1baq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Apr 4,home,Porterville,W,24-4,24,4,20,win,20230404_q3a8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Mar 24,home,West LA,L,5-4,5,4,1,win,20230324_sewt,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Mar 9,home,Glendale,L,20-6,20,6,14,win,20230309_id19,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Feb 27,home,Victor Valley,W,26-4,26,4,22,win,20230227_mu76,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Feb 16,home,Barstow,W,17-4,17,4,13,win,20230216_xga7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Feb 4,home,Chaffey,W,17-0,17,0,17,win,20230204_nk7s,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
Feb 1,home,Chaffey,L,20-9,20,9,11,win,20230201_nnfa,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang
