date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 10,home,Orange Coast,L,8-6,8,6,2,win,20140510_h0w2,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
May 9,home,Orange Coast,L,9-3,9,3,6,win,20140509_8o68,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
May 3,home,Palomar,W,8-2,8,2,6,win,20140503_te4w,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
May 3,home,Palomar,W,3-2,3,2,1,win,20140503_x5gq,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
May 2,home,Palomar,L,10-2,10,2,8,win,20140502_igz0,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 24,home,Ventura,L,5-2,5,2,3,win,20140424_o6kx,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 22,home,Ventura,L,2-0,2,0,2,win,20140422_74uk,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 16,home,Merced,W,8-4,8,4,4,win,20140416_zjgf,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 15,home,East Los Angeles,W,2-1,2,1,1,win,20140415_aayp,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 10,home,LA Pierce,W,12-8,12,8,4,win,20140410_agrv,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 8,home,Oxnard,W,9-4,9,4,5,win,20140408_jg7j,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 5,home,Oxnard,W,5-1,5,1,4,win,20140405_7ymk,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Apr 1,home,Santa Barbara,L,5-3,5,3,2,win,20140401_cuj5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
Mar 29,home,Cuesta,W,5-0,5,0,5,win,20140329_vp6y,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Allan Hancock,allanhancock,evanaguilare2mo,Evan Aguilar
