date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 23,home,Imperial Valley,W,15-4,15,4,11,win,20130423_h8cm,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Apr 11,home,Southwestern,W,11-7,11,7,4,win,20130411_0up4,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Apr 5,home,Imperial Valley,W,8-1,8,1,7,win,20130405_phud,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Apr 4,home,Imperial Valley,W,9-1,9,1,8,win,20130404_3ugc,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Apr 2,home,Imperial Valley,W,20-2,20,2,18,win,20130402_ygjg,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Mar 29,home,San Diego City,W,6-2,6,2,4,win,20130329_gpt2,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Mar 5,home,Imperial Valley,W,22-2,22,2,20,win,20130305_2nw2,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Mar 2,home,San Diego City,W,5-2,5,2,3,win,20130302_elns,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Feb 22,home,Pasadena,W,7-3,7,3,4,win,20130222_o2kg,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Feb 13,home,Long Beach,L,13-3,13,3,10,win,20130213_lzc3,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
Feb 9,home,West LA,W,15-4,15,4,11,win,20130209_cjr9,0,0,0,0,0.0,,,,0.00,,,,2013,,Grossmont,grossmont,richardledfordp4qo,Richard Ledford
