date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 17,home,Siskiyous,W,13-7,13,7,6,win,20230417_3bms,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Apr 12,home,Shasta,W,13-8,13,8,5,win,20230412_j8ol,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Apr 11,home,Shasta,L,11-5,11,5,6,win,20230411_jrzm,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Apr 6,home,Siskiyous,W,10-1,10,1,9,win,20230406_cx27,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Apr 1,home,Lassen,W,9-7,9,7,2,win,20230401_unzj,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Mar 25,home,Butte,W,19-8,19,8,11,win,20230325_srf4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Mar 25,home,Butte,W,15-3,15,3,12,win,20230325_pt36,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Mar 12,home,Lassen,W,10-3,10,3,7,win,20230312_v29g,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Mar 3,home,Siskiyous,W,8-1,8,1,7,win,20230303_4t84,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Feb 17,home,Laney,L,7-1,7,1,6,win,20230217_64o9,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Feb 9,home,Sierra,L,3-1,3,1,2,win,20230209_gwey,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Feb 4,home,Sacramento City,W,4-1,4,1,3,win,20230204_7pau,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Feb 3,home,Merced,L,2-1,2,1,1,win,20230203_f9zv,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Feb 3,home,American River,W,14-4,14,4,10,win,20230203_rgi3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Jan 29,home,Merced,L,7-6,7,6,1,win,20230129_fuap,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
Jan 27,home,Porterville,W,12-3,12,3,9,win,20230127_7xqj,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Feather River,featherriver,calebwaitsoqzz,Caleb Waits
