date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 29,home,Modesto,L,14-4,14,4,10,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 28,home,Modesto,L,4-2,4,2,2,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 26,home,Modesto,L,12-7,12,7,5,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 23,home,San Joaquin Delta,L,10-1,10,1,9,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 22,home,San Joaquin Delta,L,11-2,11,2,9,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 21,home,San Joaquin Delta,,,,,10,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 19,home,San Joaquin Delta,L,11-1,11,1,10,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 18,home,Santa Rosa,L,10-3,10,3,7,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 12,home,Lassen,L,18-5,18,5,13,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 9,home,Sierra,L,15-4,15,4,11,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 7,home,Sierra,L,4-2,4,2,2,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 5,home,Sierra,L,11-8,11,8,3,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Apr 1,home,Diablo Valley,L,13-0,13,0,13,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 31,home,Diablo Valley,L,8-1,8,1,7,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 29,home,Diablo Valley,L,9-6,9,6,3,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 24,home,Santa Rosa,L,4-1,4,1,3,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 22,home,Santa Rosa,L,7-5,7,5,2,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 18,home,Cosumnes River,L,7-0,7,0,7,win,20220318_0wpc,0,0,0,0,0.0,,,,0.00,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 17,home,Cosumnes River,L,26-6,26,6,20,win,20220317_vdjt,0,0,0,0,0.0,,,,0.00,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 15,home,Cosumnes River,L,10-5,10,5,5,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 12,home,Folsom Lake,L,8-2,8,2,6,win,20220312_0pn5,0,0,0,0,0.0,,,,0.00,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 10,home,Folsom Lake,L,6-3,6,3,3,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 8,home,Folsom Lake,L,2-1,2,1,1,win,20220308_wz3s,0,0,0,0,0.0,,,,0.00,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
Mar 5,home,Sacramento City,L,14-6,14,6,8,win,,,,,,,,,,,,,,2022,,American River,americanriver,lincolnorellanalzz6,Lincoln Orellana
