date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,West Hills Coalinga,W,11-4,11,4,7,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 25,home,West Hills Coalinga,W,11-3,11,3,8,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 23,home,West Hills Coalinga,W,16-15,16,15,1,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 17,home,Bakersfield,L,4-0,4,0,4,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 16,home,Bakersfield,L,8-2,8,2,6,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 13,home,Sequoias,L,8-6,8,6,2,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 11,home,Sequoias,W,6-3,6,3,3,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 9,home,Sequoias,L,17-9,17,9,8,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 6,home,Cerro Coso,W,9-5,9,5,4,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 5,home,Cerro Coso,W,18-4,18,4,14,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Apr 2,home,Cerro Coso,W,13-11,13,11,2,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 30,home,Merced,W,6-2,6,2,4,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 28,home,Merced,W,6-4,6,4,2,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 26,home,Merced,L,4-2,4,2,2,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 23,home,Taft,L,8-2,8,2,6,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 21,home,Taft,L,15-6,15,6,9,win,20190321_d1bc,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 19,home,Taft,L,8-5,8,5,3,win,20190319_og6y,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 16,home,Fresno City,L,9-4,9,4,5,win,20190316_5omj,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 14,home,Fresno City,L,7-5,7,5,2,win,20190314_f73n,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 12,home,Fresno City,L,11-5,11,5,6,win,20190312_jxo6,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 9,home,Porterville,W,22-0,22,0,22,win,20190309_ol82,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 7,home,Porterville,W,18-1,18,1,17,win,20190307_lvzh,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 5,home,Porterville,W,6-2,6,2,4,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Mar 1,home,Modesto,L,15-4,15,4,11,win,20190301_5zgz,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 28,home,Modesto,L,5-4,5,4,1,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 26,home,Gavilan,W,4-2,4,2,2,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 23,home,Monterey Peninsula,W,5-1,5,1,4,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 22,home,De Anza,L,10-9,10,9,1,win,20190222_68k8,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 21,home,Monterey Peninsula,L,11-10,11,10,1,win,,,,,,,,,,,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 18,home,Gavilan,L,10-4,10,4,6,win,20190218_ewg7,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 12,home,Sacramento City,L,12-5,12,5,7,win,20190212_gdnb,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
Feb 7,home,Ohlone,L,16-3,16,3,13,win,20190207_mf11,0,0,0,0,0.0,,,,0.00,,,,2019,,Reedley,reedley,mitchellcrawford0qt9,Mitchell Crawford
