date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 29,home,San Diego Mesa,L,2-1,2,1,1,win,20140329_vizl,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Mar 13,home,San Diego City,W,7-6,7,6,1,win,20140313_3mzx,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Mar 8,home,Southwestern,W,8-6,8,6,2,win,20140308_dqx2,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Mar 7,home,Imperial Valley,W,6-3,6,3,3,win,20140307_2z61,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 20,home,Mt. San Antonio,L,6-1,6,1,5,win,20140220_86fb,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 18,home,Antelope Valley,L,3-1,3,1,2,win,20140218_acpa,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 13,home,Cerritos,L,10-6,10,6,4,win,20140213_trbs,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 11,home,Fullerton,L,7-6,7,6,1,win,20140211_ym4u,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 8,home,Citrus,L,9-3,9,3,6,win,20140208_iifp,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 6,home,Citrus,W,9-8,9,8,1,win,20140206_5iid,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 4,home,Antelope Valley,W,11-2,11,2,9,win,20140204_cugm,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Feb 1,home,East Los Angeles,L,8-4,8,4,4,win,20140201_gbi5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Jan 31,home,Mt. San Antonio,W,6-2,6,2,4,win,20140131_pbvq,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
Jan 30,home,Rio Hondo,L,7-1,7,1,6,win,20140130_zglx,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Mt. San Jacinto,mtsanjacinto,gabrielguilins8pm,Gabriel Guilin
