date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Glendale,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 23,home,Glendale,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 21,home,Glendale,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 18,home,LA Mission,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 16,home,LA Mission,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 14,home,LA Mission,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 11,home,Cerro Coso,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 11,home,Cerro Coso,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 9,home,El Camino,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 7,home,El Camino,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 3,home,LA Valley,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Apr 2,home,LA Valley,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Mar 31,home,LA Valley,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Mar 28,home,Bakersfield,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
Mar 26,home,Bakersfield,,,,,4,win,,,,,,,,,,,,,,2020,,Antelope Valley,antelopevalley,georgemercadoywdd,George Mercado
