date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 21,home,Folsom Lake,L,11-4,11,4,7,win,20230521_ben2,0,0,0,0,0.2,,2,2,27.00,1,2,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
May 19,home,Folsom Lake,L,12-6,12,6,6,win,20230519_sit5,0,0,0,0,0.0,2,2,2,INF,,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
May 6,home,Cabrillo,W,6-3,6,3,3,win,20230506_v02a,0,0,0,1,1.0,2,,,0.00,,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 28,home,Sierra,L,8-7,8,7,1,win,20230428_gbiu,0,0,1,0,4.0,6,3,3,6.75,1,8,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 22,home,Modesto,L,10-7,10,7,3,win,20230422_95ov,0,0,0,0,4.0,5,2,2,4.50,2,1,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 18,home,Modesto,W,10-3,10,3,7,win,20230418_7gbn,0,0,0,0,1.0,2,,,0.00,,1,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 14,home,Diablo Valley,W,18-6,18,6,12,win,20230414_fapm,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 13,home,Diablo Valley,W,13-6,13,6,7,win,20230413_r525,0,0,0,0,1.0,,,,0.00,1,2,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 11,home,Diablo Valley,W,12-2,12,2,10,win,20230411_ovmn,0,0,0,0,2.0,1,,,0.00,,1,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Apr 6,home,Sacramento City,W,5-1,5,1,4,win,20230406_325h,0,0,0,0,2.0,2,1,,0.00,1,2,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Mar 15,home,Cosumnes River,W,14-2,14,2,12,win,20230315_l9db,0,0,0,0,2.0,3,,,0.00,,3,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Mar 8,home,American River,W,10-2,10,2,8,win,20230308_7sey,0,0,0,0,3.0,4,2,2,6.00,1,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Mar 4,home,Santa Rosa,L,12-8,12,8,4,win,20230304_5m84,0,0,0,0,1.0,2,4,3,27.00,3,,1,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Feb 23,home,Taft,W,12-1,12,1,11,win,20230223_ih9x,0,0,0,0,1.0,1,,,0.00,1,1,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Feb 21,home,Gavilan,W,19-2,19,2,17,win,20230221_ffiv,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Feb 16,home,Cabrillo,W,13-4,13,4,9,win,20230216_zc9x,0,0,0,0,1.0,,,,0.00,,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Feb 14,home,Cabrillo,W,21-5,21,5,16,win,20230214_cs52,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Feb 3,home,LA Harbor,W,9-4,9,4,5,win,20230203_s4cx,0,0,0,0,1.0,2,1,1,9.00,,1,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
Jan 27,home,Ventura,W,19-12,19,12,7,win,20230127_yxin,0,0,0,0,2.0,2,2,1,4.50,1,2,,2023,2022-23,San Joaquin Delta,sanjoaquindelta,blazehillhgyk,Blaze Hill
