date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 30,home,LA Pierce,W,6-5,6,5,1,win,20220430_aaw3,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Apr 14,home,Cerritos,W,19-5,19,5,14,win,20220414_lqcg,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Mar 26,home,Ventura,L,16-13,16,13,3,win,20220326_ucv2,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Mar 18,home,Santa Barbara,W,11-4,11,4,7,win,20220318_wmrl,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Mar 1,home,Cuesta,L,20-8,20,8,12,win,20220301_amvg,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Feb 24,home,Moorpark,W,4-1,4,1,3,win,20220224_xpkd,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Feb 15,home,Taft,W,17-5,17,5,12,win,20220215_0eie,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Feb 11,home,Canyons,W,11-7,11,7,4,win,20220211_ofci,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Feb 8,home,Rio Hondo,L,11-4,11,4,7,win,20220208_yw4x,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Feb 5,home,Canyons,W,3-1,3,1,2,win,20220205_8ia0,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
Jan 29,home,Sequoias,W,4-1,4,1,3,win,20220129_fuqv,0,0,0,0,0.0,,,,0.00,,,,2022,,Allan Hancock,allanhancock,jacksonstahlqbh4,Jackson Stahl
