date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 13,home,Fresno City,L,10-0,10,0,10,win,20140413_q7ms,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Apr 1,home,West Hills Coalinga,W,7-1,7,1,6,win,20140401_j0e8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Mar 29,home,Reedley,L,10-3,10,3,7,win,20140329_rk4n,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Mar 22,home,Porterville,W,9-1,9,1,8,win,20140322_3fr5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Mar 6,home,Fresno City,W,1-0,1,0,1,win,20140306_ynuz,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Feb 22,home,Merced,L,7-3,7,3,4,win,20140222_7i5e,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Feb 8,home,Barstow,W,6-5,6,5,1,win,20140208_3o1f,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Feb 1,home,Imperial Valley,W,11-4,11,4,7,win,20140201_hrbo,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
Jan 31,home,Feather River,L,7-0,7,0,7,win,20140131_gzz9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Taft,taft,austinbetti3ooe,Austin Betti
