date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,Palomar,L,17-6,17,6,11,win,20180427_qm7r,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 21,home,San Diego City,L,8-4,8,4,4,win,20180421_5o32,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 13,home,San Diego Mesa,W,23-7,23,7,16,win,20180413_7tin,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 12,home,San Diego Mesa,L,9-8,9,8,1,win,20180412_r8iu,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 7,home,Long Beach,W,7-6,7,6,1,win,20180407_rxua,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 6,home,Imperial Valley,W,12-4,12,4,8,win,20180406_8ysg,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 5,home,Imperial Valley,W,10-1,10,1,9,win,20180405_lpp6,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Apr 3,home,Imperial Valley,W,17-3,17,3,14,win,20180403_ow1g,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Mar 22,home,Southwestern,L,4-3,4,3,1,win,20180322_zalv,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Mar 15,home,San Bernardino Valley,W,11-9,11,9,2,win,20180315_73hl,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Mar 3,home,Desert,L,6-5,6,5,1,win,20180303_qm1k,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Mar 2,home,Desert,W,11-2,11,2,9,win,20180302_tpc2,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 23,home,Golden West,W,7-2,7,2,5,win,20180223_4dxs,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 22,home,Long Beach,L,4-2,4,2,2,win,20180222_1y5q,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 16,home,East Los Angeles,W,6-2,6,2,4,win,20180216_h9hr,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 10,home,Chaffey,W,3-0,3,0,3,win,20180210_abip,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 6,home,Golden West,L,4-3,4,3,1,win,20180206_44ta,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 3,home,Chaffey,W,6-4,6,4,2,win,20180203_hcen,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 2,home,Riverside,L,8-3,8,3,5,win,20180202_lglu,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Feb 1,home,Riverside,L,12-6,12,6,6,win,20180201_l26p,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
Jan 30,home,West LA,W,19-8,19,8,11,win,20180130_4n90,0,0,0,0,0.0,,,,0.00,,,,2018,,Grossmont,grossmont,bradyjoslynntxt,Brady Joslyn
