date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 9,home,San Mateo,L,4-1,4,1,3,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
May 8,home,San Mateo,L,5-4,5,4,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
May 2,home,Butte,W,5-1,5,1,4,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
May 1,home,Butte,W,8-0,8,0,8,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 24,home,Sierra,W,2-1,2,1,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 23,home,Sierra,W,8-2,8,2,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 21,home,Sierra,W,10-1,10,1,9,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 17,home,Modesto,W,4-0,4,0,4,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 16,home,Modesto,W,7-1,7,1,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 14,home,Modesto,W,5-1,5,1,4,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 11,home,American River,L,3-1,3,1,2,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 9,home,American River,W,10-3,10,3,7,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 8,home,American River,W,8-2,8,2,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 4,home,Cosumnes River,L,2-1,2,1,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Apr 2,home,Cosumnes River,L,5-4,5,4,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 31,home,Cosumnes River,W,10-5,10,5,5,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 27,home,Diablo Valley,W,8-2,8,2,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 26,home,Diablo Valley,W,11-5,11,5,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 24,home,Diablo Valley,W,5-4,5,4,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 21,home,Sacramento City,W,8-1,8,1,7,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 19,home,Sacramento City,W,9-6,9,6,3,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 17,home,Sacramento City,W,6-3,6,3,3,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 14,home,San Joaquin  Delta,L,10-4,10,4,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 12,home,San Joaquin  Delta,L,5-1,5,1,4,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 10,home,San Joaquin  Delta,L,4-0,4,0,4,win,20150310_fmx4,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 6,home,Sierra,W,2-0,2,0,2,win,20150306_shmr,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 5,home,Diablo Valley,W,4-1,4,1,3,win,20150305_2pts,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Mar 3,home,Cosumnes River,L,5-4,5,4,1,win,20150303_mecu,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 26,home,Sacramento City,L,1-0,1,0,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 21,home,Solano,L,2-1,2,1,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 19,home,Solano,W,7-2,7,2,5,win,20150219_wf6q,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 17,home,Contra Costa,W,4-0,4,0,4,win,20150217_w8ao,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 14,home,Los Medanos,W,11-1,11,1,10,win,20150214_2sh8,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 12,home,Los Medanos,W,7-5,7,5,2,win,20150212_6kxf,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 10,home,Laney,W,9-3,9,3,6,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 7,home,Alumni,W,3-2,3,2,1,win,20150207_9yl9,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 5,home,De Anza,W,10-0,10,0,10,win,20150205_xcfp,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Feb 2,home,De Anza,W,9-1,9,1,8,win,20150202_v2ar,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Jan 31,home,Chabot,W,4-3,4,3,1,win,20150131_mzgs,0,0,0,0,0.0,,,,0.00,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
Jan 29,home,Chabot,L,7-6,7,6,1,win,,,,,,,,,,,,,,2015,,Santa Rosa,santarosa,mattbone3wrr,Matt Bone
