date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,West Valley,W,3-1,3,1,2,win,20170427_y5e8,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 25,home,West Valley,W,12-0,12,0,12,win,20170425_0bqp,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 22,home,Mission,W,5-1,5,1,4,win,,,,,,,,,,,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 20,home,Mission,W,9-7,9,7,2,win,,,,,,,,,,,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 19,home,San Mateo,L,11-1,11,1,10,win,,,,,,,,,,,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 15,home,San Mateo,L,11-2,11,2,9,win,20170415_ollz,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 14,home,Chabot,L,10-5,10,5,5,win,20170414_6j3h,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 11,home,Chabot,L,6-3,6,3,3,win,20170411_g9cb,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 8,home,Gavilan,W,13-6,13,6,7,win,20170408_vqjy,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 6,home,Hartnell,W,9-4,9,4,5,win,20170406_iie4,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 4,home,Cabrillo,L,7-2,7,2,5,win,20170404_pc60,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 3,home,San Francisco,W,5-0,5,0,5,win,20170403_j397,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Apr 1,home,San Francisco,W,6-3,6,3,3,win,20170401_qerr,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Mar 30,home,San Francisco,W,6-3,6,3,3,win,20170330_t0v6,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Mar 28,home,West Valley,W,7-6,7,6,1,win,20170328_3dci,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Mar 26,home,Mission,L,13-8,13,8,5,win,20170326_g86t,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Mar 25,home,West Valley,L,8-7,8,7,1,win,20170325_oth4,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
Mar 23,home,Mission,W,13-1,13,1,12,win,20170323_jd3u,0,0,0,0,0.0,,,,0.00,,,,2017,,De Anza,deanza,caseyanderson0f3t,Casey Anderson
