date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Glendale,L,7-3,7,3,4,win,20130426_5o42,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Apr 23,home,LA Valley,W,4-3,4,3,1,win,20130423_rjcb,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Apr 13,home,Canyons,L,15-3,15,3,12,win,20130413_oxfw,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Apr 11,home,Canyons,L,4-3,4,3,1,win,20130411_fm12,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Mar 19,home,Glendale,L,9-8,9,8,1,win,20130319_exob,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Mar 14,home,LA Valley,L,7-4,7,4,3,win,20130314_ydx8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Mar 12,home,LA Valley,L,5-3,5,3,2,win,20130312_3k99,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Mar 5,home,Canyons,L,3-2,3,2,1,win,20130305_zseg,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 26,home,Bakersfield,L,9-3,9,3,6,win,20130226_hakp,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 22,home,LA Mission,L,6-1,6,1,5,win,20130222_13qr,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 21,home,West LA,W,12-3,12,3,9,win,20130221_ltp8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 16,home,LA Mission,W,8-6,8,6,2,win,20130216_nlbw,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 9,home,Oxnard,W,3-1,3,1,2,win,20130209_u2xn,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 8,home,Chaffey,L,7-0,7,0,7,win,20130208_miet,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
Feb 5,home,San Bernardino,W,9-0,9,0,9,win,20130205_zron,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Citrus,citrus,jordankamakeak3ca,Jordan Kamakea
