date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 3,home,Marin,L,3-2,3,2,1,win,20140503_fkdb,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
May 2,home,Marin,L,11-2,11,2,9,win,20140502_ltwa,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 26,home,San Joaquin  Delta,L,9-3,9,3,6,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 24,home,San Joaquin  Delta,L,5-3,5,3,2,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 22,home,San Joaquin  Delta,W,1-0,1,0,1,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 18,home,Sacramento City,W,6-2,6,2,4,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 17,home,Sacramento City,W,5-3,5,3,2,win,20140417_vhh6,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 15,home,Sacramento City,W,5-4,5,4,1,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 11,home,Diablo Valley,W,10-5,10,5,5,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 10,home,Diablo Valley,W,6-1,6,1,5,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 8,home,Diablo Valley,L,3-1,3,1,2,win,20140408_fkub,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 5,home,Santa Rosa,L,6-1,6,1,5,win,20140405_kz7f,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 3,home,Santa Rosa,W,3-2,3,2,1,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Apr 2,home,Santa Rosa,L,5-0,5,0,5,win,20140402_50f0,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 28,home,American River,W,2-1,2,1,1,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 27,home,American River,W,13-1,13,1,12,win,20140327_ds2v,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 25,home,American River,W,10-1,10,1,9,win,20140325_n4qk,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 22,home,Modesto,L,6-5,6,5,1,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 20,home,Modesto,W,9-8,9,8,1,win,20140320_5uhh,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 18,home,Modesto,W,7-1,7,1,6,win,20140318_9slt,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 15,home,Sierra,L,5-1,5,1,4,win,20140315_z3kr,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 13,home,Sierra,L,4-3,4,3,1,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 11,home,Sierra,L,7-3,7,3,4,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 8,home,Los Medanos,W,7-0,7,0,7,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 6,home,Contra Costa,L,7-4,7,4,3,win,20140306_a54l,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 4,home,Marin,W,7-1,7,1,6,win,,,,,,,,,,,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Mar 2,home,Laney,L,3-2,3,2,1,win,20140302_8gho,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
Feb 25,home,Skyline,L,10-9,10,9,1,win,20140225_sf3z,0,0,0,0,0.0,,,,0.00,,,,2014,,Cosumnes River,cosumnesriver,masonwatkinsdkcb,Mason Watkins
