date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 29,home,Palomar,L,6-0,6,0,6,win,20220429_eera,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 28,home,Palomar,L,8-2,8,2,6,win,20220428_5z8a,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 26,home,Palomar,L,15-1,15,1,14,win,20220426_lb7x,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 23,home,Imperial Valley,W,8-2,8,2,6,win,20220423_ip80,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 21,home,Imperial Valley,W,12-2,12,2,10,win,20220421_3fi2,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 19,home,Imperial Valley,W,11-0,11,0,11,win,20220419_n82w,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 15,home,Southwestern,W,9-1,9,1,8,win,20220415_aqs7,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 14,home,Southwestern,L,9-1,9,1,8,win,20220414_32e2,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 12,home,Southwestern,W,8-3,8,3,5,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 9,home,Grossmont,L,8-7,8,7,1,win,20220409_5soq,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 7,home,Grossmont,L,6-5,6,5,1,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 5,home,Grossmont,L,10-8,10,8,2,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Apr 2,home,San Diego City,L,16-5,16,5,11,win,20220402_gnx1,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 31,home,San Diego City,W,9-5,9,5,4,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 30,home,San Diego City,L,3-1,3,1,2,win,20220330_ssb7,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 24,home,Palomar,L,5-2,5,2,3,win,20220324_4o1t,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 22,home,Palomar,L,13-5,13,5,8,win,20220322_ldmh,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 19,home,Imperial Valley,L,9-8,9,8,1,win,20220319_2e4i,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 17,home,Imperial Valley,W,26-3,26,3,23,win,20220317_bewk,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 15,home,Southwestern,L,7-4,7,4,3,win,20220315_4fql,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 12,home,Southwestern,W,11-2,11,2,9,win,20220312_8ncm,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 10,home,Grossmont,L,9-8,9,8,1,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 8,home,Grossmont,W,10-1,10,1,9,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 5,home,San Diego City,L,7-1,7,1,6,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 3,home,San Diego City,L,8-6,8,6,2,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Mar 1,home,Golden West,L,20-10,20,10,10,win,20220301_kyc2,0,0,0,0,0.0,,,,0.00,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
Feb 26,home,Saddleback,L,9-8,9,8,1,win,,,,,,,,,,,,,,2022,,San Diego Mesa,sandiegomesa,jakeklimkiewiczko9b,Jake Klimkiewicz
