date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Lassen,W,1-0,1,0,1,win,20140424_afyv,0,1,0,0,2.0,2,0,0,0.00,1,2,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 24,home,Lassen,L,11-0,11,0,11,win,20140424_4zal,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 19,home,Shasta,L,9-3,9,3,6,win,20140419_6kmo,0,0,0,0,0.0,1,1,1,INF,1,0,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 16,home,Lassen,W,5-4,5,4,1,win,20140416_1hrt,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 16,home,Lassen,W,10-2,10,2,8,win,20140416_63xz,0,0,0,1,3.1,3,0,0,0.00,1,2,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 12,home,Siskiyous,L,8-7,8,7,1,win,20140412_6qut,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 9,home,Feather River,L,12-9,12,9,3,win,20140409_1ltv,0,0,0,0,1.0,1,0,0,0.00,1,0,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 9,home,Feather River,L,5-0,5,0,5,win,20140409_pd87,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 5,home,Butte,L,6-4,6,4,2,win,20140405_lokq,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 5,home,Butte,L,6-5,6,5,1,win,20140405_bngh,0,0,1,0,1.1,3,2,2,13.50,3,0,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Apr 4,home,Butte,L,7-6,7,6,1,win,20140404_arht,0,0,0,0,2.0,1,0,0,0.00,1,3,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Mar 22,home,Shasta,W,3-1,3,1,2,win,20140322_989n,0,0,0,0,0.2,0,0,0,0.00,0,0,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Mar 22,home,Shasta,L,8-2,8,2,6,win,20140322_fhjp,0,0,0,0,3.0,2,0,0,0.00,0,0,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Mar 15,home,Siskiyous,W,8-4,8,4,4,win,20140315_m2tb,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Mar 14,home,Siskiyous,W,9-7,9,7,2,win,20140314_bb5v,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Mar 8,home,Feather River,L,11-1,11,1,10,win,20140308_2iw5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Mar 7,home,Feather River,L,5-2,5,2,3,win,20140307_ooxr,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 22,home,Yuba,L,10-7,10,7,3,win,20140222_c5ik,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 16,home,Contra Costa,L,13-4,13,4,9,win,20140216_g5ei,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 15,home,Laney,L,3-2,3,2,1,win,20140215_ih6m,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 9,home,Skyline,L,12-1,12,1,11,win,20140209_uc9k,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 9,home,Skyline,L,9-8,9,8,1,win,20140209_dnuy,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 4,home,Mendocino,L,7-1,7,1,6,win,20140204_3i2s,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
Feb 1,home,Mendocino,L,1-0,1,0,1,win,20140201_eigv,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Redwoods,redwoods,calebleeclfu,Caleb Lee
