date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 10,home,Saddleback,L,8-7,8,7,1,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
May 9,home,Saddleback,L,2-0,2,0,2,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
May 8,home,Saddleback,W,6-3,6,3,3,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
May 2,home,Cuesta,W,6-5,6,5,1,win,20150502_coe6,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
May 2,home,Cuesta,W,13-8,13,8,5,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
May 1,home,Cuesta,L,8-0,8,0,8,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 23,home,Riverside,W,5-1,5,1,4,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 21,home,Riverside,W,4-2,4,2,2,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 17,home,Orange Coast,W,14-10,14,10,4,win,20150417_ygao,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 16,home,Orange Coast,W,5-4,5,4,1,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 14,home,Santa Ana,W,12-6,12,6,6,win,20150414_tvw9,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 11,home,Santa Ana,W,2-1,2,1,1,win,20150411_onqn,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 9,home,Irvine Valley,W,2-1,2,1,1,win,20150409_u8uo,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 7,home,Irvine Valley,W,15-0,15,0,15,win,20150407_bwyx,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Apr 2,home,Chaffey,L,6-5,6,5,1,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 31,home,Chaffey,L,6-2,6,2,4,win,20150331_tymd,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 27,home,Saddleback,W,7-1,7,1,6,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 26,home,Saddleback,W,5-2,5,2,3,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 24,home,Fullerton,L,12-6,12,6,6,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 21,home,Fullerton,W,5-4,5,4,1,win,20150321_ssta,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 19,home,Cypress,L,5-1,5,1,4,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 17,home,Cypress,W,5-4,5,4,1,win,,,,,,,,,,,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
Mar 12,home,Riverside,L,13-0,13,0,13,win,20150312_ugk6,0,0,0,0,0.0,,,,0.00,,,,2015,,Golden West,goldenwest,seanwilliamsxi8k,Sean Williams
