date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 25,home,LA Harbor,W,19-17,19,17,2,win,20130425_bkf3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Apr 18,home,Cerritos,W,2-1,2,1,1,win,20130418_fird,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Apr 11,home,East Los Angeles,L,13-3,13,3,10,win,20130411_1k54,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Mar 26,home,Irvine Valley,W,12-4,12,4,8,win,20130326_xtyd,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Mar 19,home,Mt. San Antonio,L,5-3,5,3,2,win,20130319_4w2m,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Mar 5,home,Long Beach,L,10-3,10,3,7,win,20130305_mhl9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 26,home,Santa Barbara,W,7-5,7,5,2,win,20130226_l3dr,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 22,home,Imperial Valley,W,13-4,13,4,9,win,20130222_58lu,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 21,home,Cypress,L,10-2,10,2,8,win,20130221_ha7r,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 12,home,San Bernardino,L,8-4,8,4,4,win,20130212_cevn,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 7,home,Antelope Valley,W,3-2,3,2,1,win,20130207_a2kb,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 5,home,Antelope Valley,L,9-6,9,6,3,win,20130205_gz62,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 2,home,Glendale,L,9-1,9,1,8,win,20130202_lxrt,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
Feb 1,home,Canyons,L,5-4,5,4,1,win,20130201_sb7r,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,El Camino,elcamino,carlosbanuelosvfnc,Carlos Banuelos
