date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 3,home,Oxnard,L,2-0,2,0,2,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
May 3,home,Oxnard,W,2-1,2,1,1,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
May 2,home,Oxnard,L,4-3,4,3,1,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 29,home,Canyons,W,6-5,6,5,1,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 25,home,LA Harbor,W,9-6,9,6,3,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 24,home,LA Harbor,W,12-0,12,0,12,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 22,home,LA Harbor,W,9-1,9,1,8,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 16,home,Fresno City,L,13-1,13,1,12,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 15,home,Allan Hancock,L,2-1,2,1,1,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 12,home,Long Beach,L,3-2,3,2,1,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 10,home,Long Beach,L,6-1,6,1,5,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 8,home,Long Beach,W,3-1,3,1,2,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
Apr 5,home,El Camino,L,4-2,4,2,2,win,,,,,,,,,,,,,,2014,,East Los Angeles,eastlosangeles,anthonymendozaxmvw,Anthony Mendoza
