date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,Diablo Valley,W,7-6,7,6,1,win,20220428_8e6v,0,0,0,0,0.0,1,2,2,INF,1,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Apr 22,home,Sacramento City,W,11-10,11,10,1,win,20220422_gmsw,0,0,0,0,0.2,4,4,4,54.00,1,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Apr 7,home,American River,W,4-2,4,2,2,win,20220407_5q50,0,0,0,1,2.0,4,2,2,9.00,1,1,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Apr 5,home,American River,W,11-8,11,8,3,win,20220405_93pq,0,0,0,1,1.0,,,,0.00,1,3,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Mar 31,home,Cosumnes River,W,6-2,6,2,4,win,20220331_skwi,0,0,0,0,1.1,,,,0.00,,1,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Mar 15,home,Modesto,L,9-2,9,2,7,win,20220315_emys,0,0,0,0,1.0,,,,0.00,1,1,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Mar 12,home,Santa Rosa,L,11-1,11,1,10,win,20220312_db8m,0,0,0,0,2.0,1,1,1,4.50,2,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Mar 8,home,Santa Rosa,L,10-4,10,4,6,win,20220308_ly7l,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Mar 1,home,San Joaquin Delta,L,22-2,22,2,20,win,20220301_0r75,0,0,0,0,1.0,3,2,1,9.00,1,2,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Feb 22,home,Shasta,W,13-4,13,4,9,win,20220222_gomn,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Feb 18,home,Yuba,W,15-11,15,11,4,win,20220218_nny7,0,0,0,1,0.1,1,,,0.00,,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Feb 15,home,Butte,W,9-7,9,7,2,win,20220215_sl32,0,0,0,0,0.1,,4,4,108.00,2,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Feb 8,home,De Anza,W,23-5,23,5,18,win,20220208_1zrs,0,0,0,0,1.0,,,,0.00,,2,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Feb 4,home,Shasta,W,15-4,15,4,11,win,20220204_5qkd,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Feb 3,home,Canada,W,10-5,10,5,5,win,20220203_wexm,0,0,0,0,1.0,3,3,2,18.00,,1,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
Jan 29,home,Laney,W,6-5,6,5,1,win,20220129_le0v,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Sierra,sierra,benjaminsilvab9xp,Benjamin Silva
