date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 30,home,Moorpark,W,11-1,11,1,10,win,20220430_7c06,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 29,home,LA Pierce,L,6-5,6,5,1,win,20220429_gnxs,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 28,home,Allan Hancock,W,11-9,11,9,2,win,20220428_gf0u,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 23,home,Santa Barbara,L,11-5,11,5,6,win,20220423_9t11,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 21,home,Oxnard,W,12-4,12,4,8,win,20220421_m4a5,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 19,home,Cuesta,L,7-5,7,5,2,win,20220419_tnyq,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 16,home,Mt. San Antonio,L,11-7,11,7,4,win,20220416_sqpk,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 14,home,LA Harbor,W,12-9,12,9,3,win,20220414_qfel,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 12,home,West LA,W,23-10,23,10,13,win,20220412_z3r4,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
Apr 9,home,Moorpark,L,8-7,8,7,1,win,20220409_0nmf,0,0,0,0,0.0,,,,0.00,,,,2022,,Ventura,ventura,caseyturturicie6cc,Casey Turturici
