date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 20,home,Canyons,W,9-1,9,1,8,win,20230520_1o6w,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
May 19,home,Canyons,L,6-5,6,5,1,win,20230519_vywq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
May 13,home,El Camino,W,3-0,3,0,3,win,20230513_kqd8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
May 12,home,El Camino,W,8-1,8,1,7,win,20230512_46op,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
May 11,home,Glendale,W,11-1,11,1,10,win,20230511_nly3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
May 6,home,Long Beach,W,18-8,18,8,10,win,20230506_3zkp,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
May 5,home,Long Beach,W,4-3,4,3,1,win,20230505_myir,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 28,home,Riverside,W,4-1,4,1,3,win,20230428_rs1r,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 27,home,Riverside,L,11-8,11,8,3,win,20230427_wv8i,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 25,home,Riverside,W,5-2,5,2,3,win,20230425_s6bh,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 22,home,Irvine Valley,W,8-4,8,4,4,win,20230422_y4et,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 20,home,Irvine Valley,W,5-4,5,4,1,win,20230420_y038,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 18,home,Irvine Valley,W,7-5,7,5,2,win,20230418_yyqt,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Apr 11,home,Cypress,L,10-7,10,7,3,win,20230411_q1fu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Mar 16,home,Santa Ana,L,11-6,11,6,5,win,20230316_e1ic,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Mar 13,home,Santa Ana,W,11-4,11,4,7,win,20230313_e6h5,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Mar 11,home,Fullerton,W,14-0,14,0,14,win,20230311_75sf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Mar 9,home,Fullerton,W,3-0,3,0,3,win,20230309_1g0c,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Mar 7,home,Fullerton,W,9-3,9,3,6,win,20230307_40d5,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
Mar 3,home,Glendale,W,15-9,15,9,6,win,20230303_of2k,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Saddleback,saddleback,colekoniarskykfcu,Cole Koniarsky
