date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 29,home,Cypress,W,7-5,7,5,2,win,20120329_050i,1,1,0,0,6.1,12,5,5,7.11,1,0,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 27,home,Golden West,L,5-3,5,3,2,win,20120327_kxxk,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 24,home,Golden West,L,7-2,7,2,5,win,20120324_uxb4,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 22,home,Saddleback,L,2-1,2,1,1,win,20120322_wczv,1,0,1,0,7.0,8,2,0,0.00,1,3,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 20,home,Saddleback,L,12-3,12,3,9,win,20120320_jvz1,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 15,home,Orange Coast,L,3-1,3,1,2,win,20120315_ut8u,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 13,home,Fullerton,W,2-1,2,1,1,win,20120313_bis8,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 10,home,Riverside,L,6-0,6,0,6,win,20120310_5z3h,1,0,1,0,6.0,7,4,4,6.00,2,3,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 8,home,Santa Ana,L,8-1,8,1,7,win,20120308_pot9,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 6,home,Cypress,W,3-2,3,2,1,win,20120306_6p91,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 3,home,Golden West,L,1-0,1,0,1,win,20120303_72if,1,0,1,0,7.0,8,1,1,1.29,2,2,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Mar 1,home,Saddleback,W,4-3,4,3,1,win,20120301_rfvj,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 28,home,Pasadena,W,13-5,13,5,8,win,20120228_0xjb,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 24,home,Santa Barbara,L,11-6,11,6,5,win,20120224_4cre,1,0,1,0,4.0,8,8,4,9.00,2,1,1,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 23,home,Santa Barbara,L,4-3,4,3,1,win,20120223_7ohv,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 21,home,Southwestern,W,14-3,14,3,11,win,20120221_krko,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 18,home,El Camino,L,1-0,1,0,1,win,20120218_j6zy,1,0,1,0,10.0,4,1,1,0.90,1,5,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 16,home,El Camino,L,6-4,6,4,2,win,20120216_s40d,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 14,home,Barstow,W,9-8,9,8,1,win,20120214_6jlq,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 11,home,Victor Valley,W,3-2,3,2,1,win,20120211_ppax,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 10,home,LA Mission,L,6-3,6,3,3,win,20120210_e3sq,1,0,1,0,7.2,11,6,4,4.70,1,1,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 9,home,Southwestern,L,4-2,4,2,2,win,20120209_nxfy,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 4,home,Bakersfield,L,13-2,13,2,11,win,20120204_jl49,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 4,home,LA Pierce,W,6-3,6,3,3,win,20120204_boj3,1,0,0,0,5.0,5,3,3,5.40,3,7,1,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
Feb 3,home,Moorpark,W,7-4,7,4,3,win,20120203_pami,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Irvine Valley,irvinevalley,enzioperezslnp,Enzio Perez
