date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 12,home,LA Harbor,W,14-7,14,7,7,win,20220412_vetz,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Apr 8,home,Saddleback,L,7-2,7,2,5,win,20220408_shol,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Mar 24,home,Riverside,L,9-2,9,2,7,win,20220324_8nz0,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Mar 19,home,Fullerton,L,18-5,18,5,13,win,20220319_5a75,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Mar 17,home,Fullerton,L,7-2,7,2,5,win,20220317_x09d,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Mar 12,home,Orange Coast,L,14-4,14,4,10,win,20220312_rnls,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Mar 10,home,Orange Coast,L,5-4,5,4,1,win,20220310_iidp,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Mar 3,home,LA Valley,L,8-7,8,7,1,win,20220303_8ai6,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Feb 24,home,Chaffey,L,3-1,3,1,2,win,20220224_8sl7,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Feb 10,home,San Bernardino Valley,W,8-2,8,2,6,win,20220210_04ev,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Feb 10,home,San Bernardino Valley,W,12-5,12,5,7,win,20220210_c3nm,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Feb 7,home,Mt. San Jacinto,W,7-6,7,6,1,win,20220207_0gew,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Feb 5,home,Long Beach,W,4-1,4,1,3,win,20220205_94g5,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Feb 3,home,Cerritos,L,7-4,7,4,3,win,20220203_sf7r,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Jan 29,home,Long Beach,L,7-1,7,1,6,win,20220129_zzb0,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
Jan 27,home,Long Beach,W,4-3,4,3,1,win,20220127_f9n9,0,0,0,0,0.0,,,,0.00,,,,2022,,Irvine Valley,irvinevalley,ryanruiz5shj,Ryan Ruiz
