date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 5,home,Marin,L,8-7,8,7,1,win,20120405_63ur,0,0,0,0,0.0,0,0,0,0.00,0,0,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Apr 2,home,Laney,L,13-10,13,10,3,win,20120402_65l6,0,0,1,0,2.0,6,5,5,22.50,1,1,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 30,home,Los Medanos,L,12-11,12,11,1,win,20120330_uf1a,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 29,home,Yuba,W,7-4,7,4,3,win,20120329_4ed9,0,1,0,0,2.0,1,0,0,0.00,0,2,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 26,home,Marin,L,7-6,7,6,1,win,20120326_zav3,0,0,1,0,2.1,2,1,1,3.86,2,3,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 22,home,Napa,W,15-8,15,8,7,win,20120322_tuze,1,0,0,0,6.0,8,4,3,4.50,3,2,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 10,home,Yuba,L,6-5,6,5,1,win,20120310_dk5k,0,0,1,0,2.0,5,1,1,4.50,1,0,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 10,home,Yuba,W,10-3,10,3,7,win,20120310_n3tk,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 8,home,Los Medanos,W,11-8,11,8,3,win,20120308_mz0a,0,0,0,0,1.0,1,1,1,9.00,1,0,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 6,home,Solano,W,6-3,6,3,3,win,20120306_yuo7,0,0,0,0,3.0,3,1,1,3.00,1,2,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Mar 3,home,Napa,L,4-3,4,3,1,win,20120303_2emb,0,0,0,0,0.2,1,0,0,0.00,0,0,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Feb 28,home,Santa Rosa,L,7-2,7,2,5,win,20120228_icuc,0,0,0,0,1.0,2,1,1,9.00,1,0,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Feb 25,home,Hartnell,L,10-6,10,6,4,win,20120225_ry98,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Feb 22,home,Gavilan,L,10-3,10,3,7,win,20120222_uxry,0,0,0,0,2.0,3,5,5,22.50,1,1,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Feb 21,home,Monterey,L,8-6,8,6,2,win,20120221_40h0,0,0,0,0,3.0,4,0,0,0.00,0,1,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Feb 4,home,Canada,W,7-0,7,0,7,win,20120204_zji9,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
Feb 3,home,Canada,L,6-4,6,4,2,win,20120203_vrs5,0,0,0,0,0.2,2,0,0,0.00,0,1,,2012,2011-12,Contra Costa,contracosta,aboyds9tr,A. Boyd
