date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 29,home,Sierra,L,14-4,14,4,10,win,20220429_x70v,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Apr 28,home,Sierra,L,7-6,7,6,1,win,20220428_8e6v,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Apr 20,home,Folsom Lake,L,13-2,13,2,11,win,20220420_cp9z,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Apr 9,home,Cosumnes River,L,13-2,13,2,11,win,20220409_kphe,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Apr 7,home,Cosumnes River,L,18-12,18,12,6,win,20220407_qxba,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Apr 1,home,American River,W,13-0,13,0,13,win,20220401_tygy,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 29,home,American River,W,9-6,9,6,3,win,20220329_bmbe,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 26,home,Modesto,W,3-2,3,2,1,win,20220326_fehp,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 22,home,Modesto,L,7-0,7,0,7,win,20220322_06jk,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 18,home,San Joaquin Delta,L,5-3,5,3,2,win,20220318_esl6,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 17,home,San Joaquin Delta,L,13-5,13,5,8,win,20220317_po4e,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 15,home,San Joaquin Delta,L,11-7,11,7,4,win,20220315_vw2e,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 4,home,Santa Rosa,W,11-10,11,10,1,win,20220304_51j4,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 3,home,Santa Rosa,W,5-1,5,1,4,win,20220303_rlkg,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Mar 1,home,Santa Rosa,W,13-7,13,7,6,win,20220301_l0tq,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 26,home,Solano,W,13-3,13,3,10,win,20220226_2ybc,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 24,home,San Francisco,W,10-0,10,0,10,win,20220224_zabk,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 22,home,Chabot,L,8-5,8,5,3,win,20220222_z8gt,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 19,home,Hartnell,W,10-0,10,0,10,win,20220219_lfp2,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 18,home,San Mateo,L,19-12,19,12,7,win,20220218_xtrl,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 17,home,Chabot,W,10-3,10,3,7,win,20220217_vs43,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
Feb 15,home,Monterey Peninsula,L,16-3,16,3,13,win,20220215_fxt5,0,0,0,0,0.0,,,,0.00,,,,2022,,Diablo Valley,diablovalley,danielvonneguthgeb,Daniel Vonnegut
