date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 14,home,Riverside,W,18-5,18,5,13,win,20220514_18pj,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Apr 29,home,Riverside,L,11-3,11,3,8,win,20220429_dkqz,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Apr 28,home,Riverside,L,19-11,19,11,8,win,20220428_8oss,0,0,0,0,1.0,2,1,1,9.00,,2,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Apr 14,home,Fresno City,W,7-6,7,6,1,win,20220414_7nnk,0,0,0,0,0.2,1,3,3,40.50,2,1,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Apr 13,home,Allan Hancock,W,13-3,13,3,10,win,20220413_d0ht,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Apr 5,home,Orange Coast,W,14-5,14,5,9,win,20220405_g5rd,0,0,0,0,3.0,2,1,1,3.00,,4,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Mar 31,home,Irvine Valley,L,6-5,6,5,1,win,20220331_5ezl,0,0,1,0,0.1,1,3,3,81.00,1,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Mar 22,home,Saddleback,L,18-3,18,3,15,win,20220322_34dj,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Mar 15,home,Golden West,L,13-1,13,1,12,win,20220315_2f3x,0,0,0,0,1.0,2,2,2,18.00,,2,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Mar 12,home,Santa Ana,L,25-5,25,5,20,win,20220312_1a4e,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Feb 25,home,Citrus,W,14-6,14,6,8,win,20220225_xkqm,0,0,0,0,1.0,,,,0.00,1,2,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Feb 22,home,Grossmont,W,9-4,9,4,5,win,20220222_ivje,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Feb 18,home,Merced,W,21-17,21,17,4,win,20220218_vusv,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
Feb 4,home,San Bernardino Valley,W,16-6,16,6,10,win,20220204_8j0r,0,0,0,1,3.1,1,,,0.00,1,5,,2022,2021-22,Cypress,cypress,jasonmcdonnellrf27,Jason McDonnell
