date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 20,home,Sacramento City,W,4-3,4,3,1,win,20190420_ire4,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Apr 12,home,Contra Costa,W,13-2,13,2,11,win,20190412_49el,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Apr 9,home,Monterey Peninsula,L,8-2,8,2,6,win,20190409_tjml,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Apr 3,home,Cosumnes River,L,5-4,5,4,1,win,20190403_ze5m,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Apr 2,home,Cosumnes River,W,9-8,9,8,1,win,20190402_84lg,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Mar 15,home,Diablo Valley,W,5-2,5,2,3,win,20190315_i7kj,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Mar 12,home,Diablo Valley,W,9-3,9,3,6,win,20190312_w9zu,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Mar 8,home,Modesto,L,8-7,8,7,1,win,20190308_xvsx,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Mar 4,home,Modesto,L,4-3,4,3,1,win,20190304_np8i,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Mar 1,home,San Joaquin Delta,W,12-3,12,3,9,win,20190301_aine,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 22,home,Cabrillo,L,7-4,7,4,3,win,20190222_knys,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 19,home,Contra Costa,W,22-2,22,2,20,win,20190219_ok9t,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 18,home,Marin,W,18-7,18,7,11,win,20190218_xgtz,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 16,home,Solano,W,7-1,7,1,6,win,20190216_wvvp,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 16,home,Solano,W,11-6,11,6,5,win,20190216_cna4,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 12,home,Canada,W,10-4,10,4,6,win,20190212_kjmv,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 9,home,Canada,W,14-2,14,2,12,win,20190209_t0pp,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Feb 7,home,Laney,W,15-3,15,3,12,win,20190207_g9ho,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
Jan 29,home,De Anza,W,11-3,11,3,8,win,20190129_e4ph,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Santa Rosa,santarosa,benardminarcinhowq,Benard Minarcin
