date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 27,home,Orange Coast,L,10-7,10,7,3,win,20190527_7yab,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 27,home,San Joaquin Delta,W,7-6,7,6,1,win,20190527_2oa5,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 25,home,Orange Coast,L,6-1,6,1,5,win,20190525_s02n,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 20,home,Ohlone,W,6-2,6,2,4,win,20190520_3p8w,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 18,home,Ohlone,L,12-1,12,1,11,win,20190518_xcea,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 17,home,Ohlone,W,7-6,7,6,1,win,20190517_nf1y,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 11,home,San Mateo,W,8-6,8,6,2,win,20190511_mkco,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 10,home,San Mateo,W,9-5,9,5,4,win,20190510_kyxp,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 9,home,San Mateo,L,3-2,3,2,1,win,20190509_voiq,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 4,home,Taft,W,6-3,6,3,3,win,20190504_r7hl,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
May 3,home,Taft,W,11-10,11,10,1,win,20190503_suk8,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 26,home,Folsom Lake,W,8-1,8,1,7,win,20190426_befd,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 25,home,Folsom Lake,W,11-0,11,0,11,win,20190425_bw5h,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 23,home,Folsom Lake,W,6-5,6,5,1,win,20190423_nbz9,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 20,home,Santa Rosa,L,4-3,4,3,1,win,20190420_ire4,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 18,home,Santa Rosa,W,6-5,6,5,1,win,20190418_p11q,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 16,home,Santa Rosa,L,3-2,3,2,1,win,20190416_ndyn,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 12,home,Diablo Valley,W,17-1,17,1,16,win,20190412_g6jx,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 11,home,Diablo Valley,W,14-3,14,3,11,win,20190411_fnbl,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 9,home,Diablo Valley,W,12-9,12,9,3,win,20190409_n7ks,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 4,home,Hartnell,W,7-5,7,5,2,win,20190404_p9o6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Apr 2,home,Hartnell,W,11-3,11,3,8,win,20190402_a6cp,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Mar 29,home,Modesto,L,8-6,8,6,2,win,20190329_iw64,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Mar 28,home,Modesto,W,12-7,12,7,5,win,20190328_bgom,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Mar 26,home,Modesto,W,10-7,10,7,3,win,20190326_i4vv,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Mar 19,home,San Joaquin Delta,L,13-2,13,2,11,win,20190319_mwde,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Mar 15,home,American River,W,7-5,7,5,2,win,20190315_gsq6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Mar 1,home,Cosumnes River,L,6-5,6,5,1,win,20190301_3qc6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 28,home,Cosumnes River,L,5-2,5,2,3,win,20190228_iolp,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 23,home,Mt. San Antonio,W,15-3,15,3,12,win,20190223_mzi8,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 22,home,Mt. San Antonio,W,9-4,9,4,5,win,20190222_myd2,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 22,home,Mt. San Antonio,W,10-6,10,6,4,win,20190222_54sk,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 19,home,Mission,L,19-4,19,4,15,win,20190219_i1ki,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 12,home,Reedley,W,12-5,12,5,7,win,20190212_gdnb,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 7,home,Contra Costa,W,8-1,8,1,7,win,20190207_x7u9,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Feb 5,home,Canada,W,10-2,10,2,8,win,20190205_2s4e,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Jan 31,home,Chabot,W,3-0,3,0,3,win,20190131_3por,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Jan 26,home,Canada,L,9-5,9,5,4,win,20190126_qsvv,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
Jan 25,home,Canada,W,8-7,8,7,1,win,20190125_x706,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Sacramento City,sacramentocity,nikmcclaughryf2di,Nik McClaughry
