date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Santa Barbara,L,7-5,7,5,2,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 24,home,Santa Barbara,W,9-7,9,7,2,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 21,home,Allan Hancock,L,14-10,14,10,4,win,20180421_pdyc,1,0,1,0,1.2,6,8,8,43.20,2,2,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 19,home,Allan Hancock,L,8-3,8,3,5,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 17,home,Cuesta,W,4-3,4,3,1,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 14,home,Cuesta,W,11-7,11,7,4,win,20180414_17cg,1,0,0,0,4.1,2,5,4,8.31,1,3,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 13,home,Santa Barbara,L,15-13,15,13,2,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 12,home,Moorpark,W,6-5,6,5,1,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 10,home,Moorpark,L,5-2,5,2,3,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 7,home,Oxnard,W,16-12,16,12,4,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 5,home,Oxnard,L,4-1,4,1,3,win,20180405_2b3i,1,0,1,0,1.1,1,3,2,13.50,3,0,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Apr 3,home,Santa Barbara,W,3-0,3,0,3,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 31,home,Orange Coast,L,16-6,16,6,10,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 29,home,LA Valley,W,10-2,10,2,8,win,20180329_vzt4,1,1,0,0,5.0,7,2,2,3.60,1,0,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 28,home,LA Pierce,W,12-10,12,10,2,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 27,home,Pasadena City,W,5-2,5,2,3,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 24,home,Allan Hancock,L,12-0,12,0,12,win,20180324_typz,0,0,0,0,1.1,2,4,4,27.00,2,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 20,home,Allan Hancock,L,11-10,11,10,1,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 17,home,Cuesta,W,7-4,7,4,3,win,,,,,,,,,,,,,,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
Mar 16,home,Moorpark,L,7-3,7,3,4,win,20180316_bv2k,1,0,1,0,5.1,6,5,5,8.44,0,2,2,2018,,Ventura,ventura,taylorgoffenazds2,Taylor Goffena
