season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2021,2020-21,Napa Valley,napavalley,3.0,6.0,2.0,64.33200000000001,100.0,100.0,89.0,56.0,65.0,7.0,0.333,12.451,58.0,2.425,13.99,0.979,7.834,9.093,1.161,13.99
2021,2020-21,Ohlone,ohlone,0.0,0.0,0.0,2.333,2.0,2.0,2.0,4.0,4.0,1.0,,7.715,94.0,2.572,7.715,3.858,15.431,15.431,1.0,7.715
2021,2020-21,Orange Coast,orangecoast,3.0,1.0,2.0,48.334,32.0,19.0,19.0,27.0,59.0,3.0,0.75,3.538,205.0,1.221,5.959,0.559,5.028,10.986,2.185,3.538
2021,2020-21,Oxnard,oxnard,5.0,6.0,0.0,89.332,97.0,66.0,47.0,41.0,73.0,1.0,0.455,4.735,154.0,1.545,9.773,0.101,4.131,7.355,1.78,6.649
2021,2020-21,Redwoods,redwoods,0.0,13.0,0.0,88.666,176.0,187.0,144.0,84.0,71.0,8.0,0.0,14.617,50.0,2.932,17.865,0.812,8.526,7.207,0.845,18.981
2021,2020-21,Reedley,reedley,4.0,4.0,0.0,50.665,61.0,32.0,21.0,22.0,33.0,1.0,0.5,3.73,195.0,1.638,10.836,0.178,3.908,5.862,1.5,5.684
2021,2020-21,Sacramento City,sacramentocity,2.0,0.0,0.0,15.667,10.0,8.0,7.0,10.0,22.0,1.0,1.0,4.021,181.0,1.277,5.745,0.574,5.745,12.638,2.2,4.596
2021,2020-21,Saddleback,saddleback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2021,2020-21,San Mateo,sanmateo,0.0,0.0,1.0,2.333,1.0,1.0,1.0,1.0,2.0,0.0,,3.858,188.0,0.857,3.858,0.0,3.858,7.715,2.0,3.858
2021,2020-21,Santa Ana,santaana,0.0,1.0,0.0,13.333,23.0,13.0,11.0,7.0,9.0,2.0,0.0,7.425,98.0,2.25,15.525,1.35,4.725,6.075,1.286,8.775
2021,2020-21,Santa Rosa,santarosa,0.0,0.0,3.0,7.334,9.0,7.0,7.0,4.0,9.0,1.0,,8.59,85.0,1.773,11.044,1.227,4.909,11.044,2.25,8.59
2021,2020-21,Sequoias,sequoias,8.0,1.0,9.0,57.0,61.0,28.0,18.0,13.0,38.0,3.0,0.889,2.842,256.0,1.298,9.632,0.474,2.053,6.0,2.923,4.421
2021,2020-21,Shasta,shasta,4.0,5.0,3.0,100.001,145.0,125.0,107.0,63.0,63.0,4.0,0.444,9.63,75.0,2.08,13.05,0.36,5.67,5.67,1.0,11.25
2021,2020-21,Sierra,sierra,0.0,1.0,1.0,18.334,19.0,15.0,13.0,10.0,14.0,1.0,0.0,6.382,114.0,1.582,9.327,0.491,4.909,6.872,1.4,7.363
2021,2020-21,Siskiyous,siskiyous,2.0,1.0,0.0,42.333,55.0,33.0,28.0,11.0,25.0,0.0,0.667,5.953,122.0,1.559,11.693,0.0,2.339,5.315,2.273,7.016
2021,2020-21,Skyline,skyline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2021,2020-21,Solano,solano,4.0,3.0,1.0,55.667,68.0,59.0,54.0,32.0,49.0,6.0,0.571,8.73,83.0,1.796,10.994,0.97,5.174,7.922,1.531,9.539
2021,2020-21,Taft,taft,3.0,24.0,2.0,206.999,319.0,254.0,205.0,139.0,169.0,30.0,0.111,8.913,82.0,2.213,13.87,1.304,6.044,7.348,1.216,11.044
2021,2020-21,Ventura,ventura,2.0,3.0,2.0,24.332,21.0,14.0,12.0,13.0,31.0,3.0,0.4,4.439,164.0,1.397,7.768,1.11,4.808,11.466,2.385,5.178
2021,2020-21,West Valley,westvalley,0.0,1.0,1.0,6.667,3.0,3.0,1.0,4.0,9.0,0.0,0.0,1.35,538.0,1.05,4.05,0.0,5.4,12.149,2.25,4.05
2021,2020-21,Yuba,yuba,1.0,3.0,2.0,30.0,53.0,58.0,40.0,18.0,20.0,1.0,0.25,12.0,61.0,2.367,15.9,0.3,5.4,6.0,1.111,17.4
