season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2013,2012-13,LA Valley,lavalley,1.0,5.0,0.0,68.334,93.0,63.0,49.0,33.0,40.0,1.0,0.167,6.454,71.0,1.844,12.249,0.132,4.346,5.268,1.212,8.297
2013,2012-13,Laney,laney,2.0,6.0,0.0,39.665,32.0,38.0,19.0,33.0,20.0,0.0,0.25,4.311,107.0,1.639,7.261,0.0,7.488,4.538,0.606,8.622
2013,2012-13,Lassen,lassen,2.0,4.0,4.0,55.667,72.0,41.0,32.0,31.0,29.0,1.0,0.333,5.174,89.0,1.85,11.641,0.162,5.012,4.689,0.935,6.629
2013,2012-13,Long Beach,longbeach,1.0,0.0,0.0,10.667,13.0,4.0,2.0,3.0,8.0,0.0,1.0,1.687,273.0,1.5,10.968,0.0,2.531,6.75,2.667,3.375
2013,2012-13,Los Medanos,losmedanos,3.0,7.0,4.0,96.0,85.0,49.0,35.0,40.0,39.0,1.0,0.3,3.281,140.0,1.302,7.969,0.094,3.75,3.656,0.975,4.594
2013,2012-13,Marin,marin,0.0,0.0,0.0,1.667,1.0,0.0,0.0,1.0,2.0,0.0,,0.0,,1.2,5.399,0.0,5.399,10.798,2.0,0.0
2013,2012-13,Mendocino,mendocino,7.0,5.0,4.0,110.999,115.0,64.0,35.0,23.0,72.0,3.0,0.583,2.838,162.0,1.243,9.324,0.243,1.865,5.838,3.13,5.189
2013,2012-13,Merced,merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,Mission,mission,11.0,6.0,1.0,146.002,144.0,84.0,71.0,58.0,123.0,7.0,0.647,4.377,105.0,1.384,8.877,0.432,3.575,7.582,2.121,5.178
2013,2012-13,Modesto,modesto,1.0,2.0,5.0,63.333,60.0,31.0,25.0,24.0,38.0,0.0,0.333,3.553,129.0,1.326,8.526,0.0,3.411,5.4,1.583,4.405
2013,2012-13,Monterey,monterey,7.0,3.0,9.0,78.0,80.0,57.0,45.0,25.0,60.0,2.0,0.7,5.192,89.0,1.346,9.231,0.231,2.885,6.923,2.4,6.577
2013,2012-13,Mt. San Antonio,mtsanantonio,6.0,4.0,1.0,77.334,59.0,42.0,34.0,39.0,57.0,0.0,0.6,3.957,116.0,1.267,6.866,0.0,4.539,6.634,1.462,4.888
2013,2012-13,Mt. San Jacinto,mtsanjacinto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,Napa,napa,7.0,25.0,2.0,273.004,333.0,187.0,150.0,77.0,162.0,8.0,0.219,4.945,93.0,1.502,10.978,0.264,2.538,5.341,2.104,6.165
2013,2012-13,Ohlone,ohlone,0.0,1.0,0.0,10.334,16.0,10.0,7.0,10.0,9.0,0.0,0.0,6.096,75.0,2.516,13.935,0.0,8.709,7.838,0.9,8.709
2013,2012-13,Orange Coast,orangecoast,2.0,2.0,0.0,21.333,28.0,10.0,8.0,7.0,12.0,0.0,0.5,3.375,136.0,1.641,11.813,0.0,2.953,5.063,1.714,4.219
2013,2012-13,Oxnard,oxnard,1.0,3.0,0.0,61.333,75.0,38.0,28.0,18.0,39.0,1.0,0.25,4.109,112.0,1.516,11.005,0.147,2.641,5.723,2.167,5.576
2013,2012-13,Palomar,palomar,6.0,1.0,0.0,59.0,48.0,15.0,7.0,9.0,33.0,0.0,0.857,1.068,431.0,0.966,7.322,0.0,1.373,5.034,3.667,2.288
2013,2012-13,Pasadena,pasadena,0.0,4.0,0.0,49.334,73.0,58.0,46.0,35.0,21.0,1.0,0.0,8.392,55.0,2.189,13.317,0.182,6.385,3.831,0.6,10.581
2013,2012-13,Porterville,porterville,3.0,2.0,0.0,25.666,23.0,11.0,9.0,8.0,15.0,0.0,0.6,3.156,146.0,1.208,8.065,0.0,2.805,5.26,1.875,3.857
2013,2012-13,Reedley,reedley,0.0,0.0,0.0,8.333,10.0,9.0,4.0,8.0,8.0,0.0,,4.32,107.0,2.16,10.8,0.0,8.64,8.64,1.0,9.72
2013,2012-13,Rio Hondo,riohondo,3.0,2.0,2.0,38.667,41.0,23.0,18.0,19.0,36.0,0.0,0.6,4.19,110.0,1.552,9.543,0.0,4.422,8.379,1.895,5.353
2013,2012-13,Riverside,riverside,12.0,3.0,3.0,148.667,122.0,41.0,31.0,37.0,105.0,1.0,0.8,1.877,245.0,1.07,7.386,0.061,2.24,6.356,2.838,2.482
2013,2012-13,Sacramento City,sacramentocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,Saddleback,saddleback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,San Bernardino,sanbernardino,6.0,2.0,5.0,91.666,106.0,62.0,55.0,39.0,94.0,2.0,0.75,5.4,85.0,1.582,10.407,0.196,3.829,9.229,2.41,6.087
2013,2012-13,San Diego City,sandiego,10.0,10.0,2.0,155.333,174.0,89.0,64.0,51.0,107.0,2.0,0.5,3.708,124.0,1.449,10.082,0.116,2.955,6.2,2.098,5.157
2013,2012-13,San Diego Mesa,sandiegomesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,San Francisco,sanfrancisco,6.0,20.0,0.0,216.333,251.0,161.0,120.0,77.0,107.0,7.0,0.231,4.992,92.0,1.516,10.442,0.291,3.203,4.451,1.39,6.698
2013,2012-13,San Joaquin  Delta,sanjoaquindelta,1.0,0.0,0.0,15.666,13.0,5.0,2.0,11.0,20.0,0.0,1.0,1.149,400.0,1.532,7.468,0.0,6.319,11.49,1.818,2.872
2013,2012-13,San Mateo,sanmateo,1.0,2.0,0.0,11.334,18.0,8.0,5.0,6.0,10.0,0.0,0.333,3.97,116.0,2.118,14.293,0.0,4.764,7.941,1.667,6.353
2013,2012-13,Santa Ana,santaana,0.0,0.0,0.0,2.667,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,6.749,,0.0
2013,2012-13,Santa Barbara,santabarbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,Santa Rosa,santarosa,4.0,1.0,1.0,80.333,58.0,19.0,16.0,23.0,45.0,0.0,0.8,1.793,257.0,1.008,6.498,0.0,2.577,5.042,1.957,2.129
2013,2012-13,Sequoias,sequoias,1.0,6.0,0.0,65.666,66.0,48.0,42.0,33.0,50.0,0.0,0.143,5.756,80.0,1.508,9.046,0.0,4.523,6.853,1.515,6.579
2013,2012-13,Shasta,shasta,8.0,3.0,1.0,112.0,98.0,35.0,28.0,23.0,54.0,0.0,0.727,2.25,204.0,1.08,7.875,0.0,1.848,4.339,2.348,2.812
2013,2012-13,Sierra,sierra,0.0,0.0,0.0,1.667,2.0,1.0,1.0,1.0,1.0,0.0,,5.399,85.0,1.8,10.798,0.0,5.399,5.399,1.0,5.399
2013,2012-13,Siskiyous,siskiyous,0.0,0.0,0.0,8.0,19.0,12.0,8.0,4.0,4.0,0.0,,9.0,51.0,2.875,21.375,0.0,4.5,4.5,1.0,13.5
2013,2012-13,Skyline,skyline,0.0,7.0,0.0,34.334,50.0,41.0,36.0,31.0,17.0,1.0,0.0,9.437,49.0,2.359,13.107,0.262,8.126,4.456,0.548,10.747
2013,2012-13,Solano,solano,0.0,0.0,0.0,4.666,10.0,10.0,7.0,5.0,2.0,0.0,,13.502,34.0,3.215,19.288,0.0,9.644,3.858,0.4,19.288
2013,2012-13,Southwestern,southwestern,20.0,16.0,4.0,286.667,289.0,123.0,89.0,77.0,189.0,6.0,0.556,2.794,165.0,1.277,9.073,0.188,2.417,5.934,2.455,3.862
2013,2012-13,Taft,taft,2.0,4.0,3.0,56.999,73.0,52.0,33.0,29.0,44.0,1.0,0.333,5.211,88.0,1.79,11.527,0.158,4.579,6.947,1.517,8.211
2013,2012-13,Ventura,ventura,0.0,1.0,1.0,11.667,15.0,11.0,7.0,8.0,6.0,0.0,0.0,5.4,85.0,1.971,11.571,0.0,6.171,4.628,0.75,8.485
2013,2012-13,Victor Valley,victorvalley,2.0,13.0,1.0,134.669,178.0,120.0,91.0,77.0,85.0,5.0,0.133,6.082,76.0,1.894,11.896,0.334,5.146,5.681,1.104,8.02
2013,2012-13,West Hills Coalinga,westhillscoalinga,4.0,11.0,6.0,131.668,146.0,117.0,92.0,75.0,96.0,4.0,0.267,6.289,73.0,1.678,9.98,0.273,5.127,6.562,1.28,7.997
2013,2012-13,West LA,westla,0.0,0.0,0.0,21.666,27.0,33.0,19.0,18.0,13.0,0.0,,7.893,58.0,2.077,11.216,0.0,7.477,5.4,0.722,13.708
2013,2012-13,West Valley,westvalley,2.0,2.0,0.0,43.0,49.0,36.0,33.0,25.0,24.0,0.0,0.5,6.907,67.0,1.721,10.256,0.0,5.233,5.023,0.96,7.535
2013,2012-13,Yuba,yuba,11.0,11.0,1.0,174.002,171.0,81.0,54.0,35.0,114.0,2.0,0.5,2.793,165.0,1.184,8.845,0.103,1.81,5.896,3.257,4.19
