season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2022,2021-22,LA Mission,lamission,5.0,1.0,0.0,45.667,48.0,13.0,12.0,5.0,26.0,2.0,0.833,2.365,264.0,1.161,9.46,0.394,0.985,5.124,5.2,2.562
2022,2021-22,LA Pierce,lapierce,10.0,28.0,2.0,335.334,424.0,297.0,258.0,145.0,213.0,19.0,0.263,6.924,90.0,1.697,11.38,0.51,3.892,5.717,1.469,7.971
2022,2021-22,LA Valley,lavalley,14.0,8.0,5.0,184.332,176.0,115.0,95.0,110.0,188.0,9.0,0.636,4.638,134.0,1.552,8.593,0.439,5.371,9.179,1.709,5.615
2022,2021-22,Laney,laney,3.0,4.0,0.0,79.336,90.0,64.0,59.0,40.0,75.0,9.0,0.429,6.693,93.0,1.639,10.21,1.021,4.538,8.508,1.875,7.26
2022,2021-22,Lassen,lassen,6.0,2.0,4.0,76.998,85.0,42.0,34.0,31.0,48.0,5.0,0.75,3.974,157.0,1.507,9.935,0.584,3.623,5.611,1.548,4.909
2022,2021-22,Long Beach,longbeach,13.0,7.0,9.0,206.0,204.0,119.0,108.0,79.0,174.0,6.0,0.65,4.718,132.0,1.374,8.913,0.262,3.451,7.602,2.203,5.199
2022,2021-22,Los Medanos,losmedanos,10.0,1.0,1.0,78.999,59.0,30.0,21.0,21.0,89.0,0.0,0.909,2.392,261.0,1.013,6.722,0.0,2.392,10.139,4.238,3.418
2022,2021-22,Marin,marin,6.0,9.0,8.0,122.335,130.0,87.0,76.0,59.0,131.0,10.0,0.4,5.591,112.0,1.545,9.564,0.736,4.341,9.637,2.22,6.4
2022,2021-22,Mendocino,mendocino,0.0,2.0,0.0,36.333,45.0,36.0,28.0,22.0,32.0,4.0,0.0,6.936,90.0,1.844,11.147,0.991,5.45,7.927,1.455,8.918
2022,2021-22,Merced,merced,13.0,7.0,15.0,204.666,221.0,143.0,130.0,105.0,199.0,18.0,0.65,5.717,109.0,1.593,9.718,0.792,4.617,8.751,1.895,6.288
2022,2021-22,Mission,mission,4.0,3.0,1.0,58.333,49.0,31.0,26.0,18.0,62.0,0.0,0.571,4.011,155.0,1.149,7.56,0.0,2.777,9.566,3.444,4.783
2022,2021-22,Modesto,modesto,1.0,1.0,4.0,15.0,14.0,5.0,5.0,5.0,11.0,1.0,0.5,3.0,208.0,1.267,8.4,0.6,3.0,6.6,2.2,3.0
2022,2021-22,Monterey Peninsula,montereypeninsula,1.0,1.0,0.0,15.0,12.0,5.0,4.0,3.0,22.0,1.0,0.5,2.4,260.0,1.0,7.2,0.6,1.8,13.2,7.333,3.0
2022,2021-22,Moorpark,moorpark,1.0,4.0,1.0,66.999,60.0,46.0,43.0,53.0,42.0,1.0,0.2,5.776,108.0,1.687,8.06,0.134,7.12,5.642,0.792,6.179
2022,2021-22,Mt. San Antonio,mtsanantonio,14.0,6.0,5.0,141.336,145.0,74.0,62.0,29.0,118.0,9.0,0.7,3.948,158.0,1.231,9.233,0.573,1.847,7.514,4.069,4.712
2022,2021-22,Mt. San Jacinto,mtsanjacinto,1.0,1.0,0.0,20.999000000000002,42.0,30.0,27.0,11.0,19.0,1.0,0.5,11.572,54.0,2.524,18.001,0.429,4.715,8.143,1.727,12.858
2022,2021-22,Napa Valley,napavalley,9.0,8.0,2.0,143.667,188.0,155.0,128.0,101.0,115.0,9.0,0.529,8.019,78.0,2.012,11.777,0.564,6.327,7.204,1.139,9.71
2022,2021-22,Ohlone,ohlone,11.0,3.0,2.0,98.666,87.0,48.0,37.0,34.0,83.0,3.0,0.786,3.375,185.0,1.226,7.936,0.274,3.101,7.571,2.441,4.378
2022,2021-22,Orange Coast,orangecoast,1.0,5.0,0.0,60.999,73.0,54.0,41.0,37.0,41.0,5.0,0.167,6.049,103.0,1.803,10.771,0.738,5.459,6.049,1.108,7.967
2022,2021-22,Oxnard,oxnard,3.0,13.0,1.0,150.332,221.0,167.0,133.0,72.0,108.0,3.0,0.188,7.962,78.0,1.949,13.231,0.18,4.31,6.466,1.5,9.998
2022,2021-22,Palomar,palomar,10.0,2.0,0.0,101.667,101.0,59.0,43.0,23.0,84.0,8.0,0.833,3.807,164.0,1.22,8.941,0.708,2.036,7.436,3.652,5.223
2022,2021-22,Pasadena City,pasadenacity,10.0,4.0,4.0,118.333,155.0,93.0,77.0,41.0,93.0,8.0,0.714,5.856,106.0,1.656,11.789,0.608,3.118,7.073,2.268,7.073
2022,2021-22,Porterville,porterville,0.0,4.0,0.0,83.668,155.0,135.0,116.0,67.0,52.0,10.0,0.0,12.478,50.0,2.653,16.673,1.076,7.207,5.594,0.776,14.522
2022,2021-22,Redwoods,redwoods,6.0,5.0,3.0,95.666,87.0,67.0,49.0,52.0,89.0,3.0,0.545,4.61,135.0,1.453,8.185,0.282,4.892,8.373,1.712,6.303
2022,2021-22,Reedley,reedley,1.0,0.0,0.0,9.333,15.0,10.0,10.0,3.0,10.0,1.0,1.0,9.643,65.0,1.929,14.465,0.964,2.893,9.643,3.333,9.643
2022,2021-22,Rio Hondo,riohondo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022,2021-22,Riverside,riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022,2021-22,Sacramento City,sacramentocity,0.0,1.0,5.0,44.334,47.0,28.0,19.0,18.0,40.0,0.0,0.0,3.857,162.0,1.466,9.541,0.0,3.654,8.12,2.222,5.684
2022,2021-22,Saddleback,saddleback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022,2021-22,San Bernardino Valley,sanbernardinovalley,14.0,19.0,4.0,229.333,272.0,185.0,145.0,99.0,211.0,11.0,0.424,5.69,110.0,1.618,10.674,0.432,3.885,8.281,2.131,7.26
2022,2021-22,San Diego City,sandiegocity,1.0,3.0,1.0,33.333,41.0,29.0,22.0,21.0,35.0,3.0,0.25,5.94,105.0,1.86,11.07,0.81,5.67,9.45,1.667,7.83
2022,2021-22,San Diego Mesa,sandiegomesa,6.0,9.0,0.0,136.002,164.0,98.0,67.0,57.0,79.0,7.0,0.4,4.434,141.0,1.625,10.853,0.463,3.772,5.228,1.386,6.485
2022,2021-22,San Francisco,sanfrancisco,1.0,11.0,1.0,104.998,170.0,123.0,113.0,62.0,78.0,7.0,0.083,9.686,64.0,2.21,14.572,0.6,5.314,6.686,1.258,10.543
2022,2021-22,San Joaquin Delta,sanjoaquindelta,15.0,3.0,7.0,128.667,122.0,65.0,51.0,78.0,136.0,5.0,0.833,3.567,175.0,1.554,8.534,0.35,5.456,9.513,1.744,4.547
2022,2021-22,San Mateo,sanmateo,7.0,5.0,0.0,129.667,114.0,52.0,50.0,44.0,108.0,9.0,0.583,3.47,180.0,1.219,7.913,0.625,3.054,7.496,2.455,3.609
2022,2021-22,Santa Ana,santaana,14.0,6.0,5.0,162.333,186.0,106.0,84.0,48.0,129.0,8.0,0.7,4.657,134.0,1.441,10.312,0.444,2.661,7.152,2.688,5.877
2022,2021-22,Santa Barbara,santabarbara,1.0,4.0,2.0,31.333,32.0,18.0,14.0,20.0,33.0,1.0,0.2,4.021,155.0,1.66,9.192,0.287,5.745,9.479,1.65,5.17
2022,2021-22,Santa Rosa,santarosa,5.0,5.0,4.0,88.667,83.0,51.0,45.0,43.0,100.0,4.0,0.5,4.568,136.0,1.421,8.425,0.406,4.365,10.15,2.326,5.177
2022,2021-22,Sequoias,sequoias,11.0,3.0,8.0,121.001,144.0,79.0,68.0,53.0,92.0,8.0,0.786,5.058,123.0,1.628,10.711,0.595,3.942,6.843,1.736,5.876
2022,2021-22,Shasta,shasta,5.0,13.0,0.0,113.999,140.0,114.0,85.0,70.0,68.0,5.0,0.278,6.711,93.0,1.842,11.053,0.395,5.526,5.368,0.971,9.0
2022,2021-22,Sierra,sierra,1.0,0.0,3.0,23.999,28.0,25.0,23.0,17.0,21.0,1.0,1.0,8.625,72.0,1.875,10.5,0.375,6.375,7.875,1.235,9.375
2022,2021-22,Siskiyous,siskiyous,3.0,4.0,2.0,49.334,65.0,72.0,59.0,53.0,33.0,6.0,0.429,10.763,58.0,2.392,11.858,1.095,9.669,6.02,0.623,13.135
2022,2021-22,Skyline,skyline,4.0,3.0,7.0,59.0,44.0,24.0,18.0,33.0,47.0,2.0,0.571,2.746,227.0,1.305,6.712,0.305,5.034,7.169,1.424,3.661
2022,2021-22,Solano,solano,2.0,4.0,1.0,72.667,97.0,75.0,58.0,35.0,52.0,7.0,0.333,7.183,87.0,1.817,12.014,0.867,4.335,6.44,1.486,9.289
2022,2021-22,Southwestern,southwestern,15.0,10.0,9.0,240.998,236.0,133.0,114.0,71.0,167.0,13.0,0.6,4.257,146.0,1.274,8.813,0.485,2.651,6.237,2.352,4.967
2022,2021-22,Taft,taft,6.0,6.0,3.0,141.334,171.0,118.0,95.0,87.0,111.0,14.0,0.5,6.049,103.0,1.825,10.889,0.892,5.54,7.068,1.276,7.514
2022,2021-22,Ventura,ventura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2022,2021-22,Victor Valley,victorvalley,3.0,9.0,0.0,168.67,274.0,228.0,187.0,104.0,118.0,18.0,0.25,9.978,62.0,2.241,14.62,0.96,5.549,6.296,1.135,12.166
2022,2021-22,West Hills Coalinga,westhillscoalinga,3.0,13.0,0.0,146.0,221.0,155.0,130.0,46.0,78.0,14.0,0.188,8.014,78.0,1.829,13.623,0.863,2.836,4.808,1.696,9.555
2022,2021-22,West LA,westla,2.0,5.0,1.0,76.333,83.0,84.0,74.0,59.0,58.0,2.0,0.286,8.725,71.0,1.86,9.786,0.236,6.956,6.838,0.983,9.904
2022,2021-22,West Valley,westvalley,2.0,3.0,0.0,41.001,49.0,33.0,26.0,18.0,41.0,2.0,0.4,5.707,109.0,1.634,10.756,0.439,3.951,9.0,2.278,7.244
2022,2021-22,Yuba,yuba,6.0,14.0,2.0,134.667,188.0,147.0,106.0,58.0,99.0,14.0,0.3,7.084,88.0,1.827,12.564,0.936,3.876,6.616,1.707,9.824
