season,cccaa_season,team,team_id,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2015,2014-15,Chabot,chabot,0.0,5.0,0.0,17.666,27.0,24.0,22.0,16.0,11.0,1.0,0.0,11.208,39.0,2.434,13.755,0.509,8.151,5.604,0.688,12.227
2015,2014-15,Chaffey,chaffey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Citrus,citrus,1.0,0.0,0.0,6.333,4.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,,0.632,5.685,0.0,0.0,9.948,,0.0
2015,2014-15,Contra Costa,contracosta,6.0,29.0,1.0,303.999,377.0,263.0,210.0,138.0,152.0,8.0,0.171,6.217,71.0,1.694,11.161,0.237,4.086,4.5,1.101,7.786
2015,2014-15,Cosumnes River,cosumnesriver,2.0,3.0,2.0,43.667,40.0,31.0,26.0,33.0,32.0,2.0,0.4,5.359,82.0,1.672,8.244,0.412,6.801,6.595,0.97,6.389
2015,2014-15,Cuesta,cuesta,10.0,5.0,7.0,126.333,98.0,47.0,27.0,31.0,81.0,1.0,0.667,1.923,228.0,1.021,6.982,0.071,2.208,5.77,2.613,3.348
2015,2014-15,Cypress,cypress,10.0,4.0,1.0,110.002,100.0,41.0,35.0,27.0,88.0,2.0,0.714,2.864,153.0,1.155,8.182,0.164,2.209,7.2,3.259,3.354
2015,2014-15,De Anza,deanza,18.0,17.0,5.0,277.333,265.0,138.0,106.0,116.0,196.0,3.0,0.514,3.44,128.0,1.374,8.6,0.097,3.764,6.361,1.69,4.478
2015,2014-15,Desert,desert,3.0,1.0,0.0,32.666,27.0,11.0,10.0,13.0,10.0,0.0,0.75,2.755,159.0,1.225,7.439,0.0,3.582,2.755,0.769,3.031
2015,2014-15,Diablo Valley,diablovalley,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
2015,2014-15,East Los Angeles,eastlosangeles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,El Camino,elcamino,1.0,1.0,1.0,17.0,17.0,6.0,5.0,8.0,9.0,0.0,0.5,2.647,166.0,1.471,9.0,0.0,4.235,4.765,1.125,3.176
2015,2014-15,El Camino-Compton Center,elcaminocomptoncenter,2.0,0.0,6.0,37.0,38.0,15.0,12.0,6.0,36.0,0.0,1.0,2.919,150.0,1.189,9.243,0.0,1.459,8.757,6.0,3.649
2015,2014-15,Feather River,featherriver,0.0,1.0,1.0,3.333,3.0,1.0,1.0,3.0,1.0,0.0,0.0,2.7,162.0,1.8,8.101,0.0,8.101,2.7,0.333,2.7
2015,2014-15,Folsom Lake,folsomlake,5.0,7.0,0.0,71.0,77.0,77.0,49.0,48.0,43.0,1.0,0.417,6.211,71.0,1.761,9.761,0.127,6.085,5.451,0.896,9.761
2015,2014-15,Fresno City,fresno,0.0,0.0,1.0,8.333,5.0,4.0,3.0,8.0,3.0,0.0,,3.24,135.0,1.56,5.4,0.0,8.64,3.24,0.375,4.32
2015,2014-15,Fullerton,fullerton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Gavilan,gavilan,7.0,3.0,2.0,103.664,81.0,37.0,30.0,19.0,109.0,1.0,0.7,2.605,168.0,0.965,7.032,0.087,1.65,9.463,5.737,3.212
2015,2014-15,Glendale,glendale,0.0,3.0,0.0,9.666,15.0,11.0,9.0,7.0,4.0,0.0,0.0,8.38,52.0,2.276,13.966,0.0,6.518,3.724,0.571,10.242
2015,2014-15,Golden West,goldenwest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Grossmont,grossmont,1.0,3.0,0.0,21.667,24.0,22.0,18.0,10.0,24.0,2.0,0.25,7.477,59.0,1.569,9.969,0.831,4.154,9.969,2.4,9.138
2015,2014-15,Hartnell,hartnell,0.0,4.0,1.0,30.334,28.0,29.0,23.0,22.0,19.0,4.0,0.0,6.824,64.0,1.648,8.308,1.187,6.527,5.637,0.864,8.604
2015,2014-15,Imperial Valley,imperialvalley,3.0,9.0,3.0,163.001,237.0,171.0,131.0,74.0,60.0,2.0,0.25,7.233,61.0,1.908,13.086,0.11,4.086,3.313,0.811,9.442
2015,2014-15,Irvine Valley,irvinevalley,0.0,0.0,0.0,2.333,2.0,1.0,1.0,4.0,2.0,0.0,,3.858,114.0,2.572,7.715,0.0,15.431,7.715,0.5,3.858
2015,2014-15,LA Harbor,laharbor,2.0,4.0,2.0,67.999,80.0,38.0,27.0,29.0,42.0,2.0,0.333,3.574,123.0,1.603,10.588,0.265,3.838,5.559,1.448,5.029
2015,2014-15,LA Mission,lamission,0.0,0.0,1.0,11.999,17.0,10.0,7.0,7.0,9.0,0.0,,5.25,84.0,2.0,12.751,0.0,5.25,6.751,1.286,7.501
2015,2014-15,LA Pierce,lapierce,5.0,5.0,2.0,92.331,114.0,68.0,60.0,52.0,52.0,0.0,0.5,5.849,75.0,1.798,11.112,0.0,5.069,5.069,1.0,6.628
2015,2014-15,LA Valley,lavalley,3.0,2.0,1.0,23.334,22.0,19.0,16.0,15.0,22.0,0.0,0.6,6.171,71.0,1.586,8.485,0.0,5.786,8.485,1.467,7.328
2015,2014-15,Laney,laney,1.0,4.0,0.0,32.667,41.0,32.0,23.0,18.0,21.0,1.0,0.2,6.337,69.0,1.806,11.296,0.276,4.959,5.786,1.167,8.816
2015,2014-15,Lassen,lassen,9.0,18.0,1.0,179.667,216.0,143.0,112.0,88.0,94.0,2.0,0.333,5.61,78.0,1.692,10.82,0.1,4.408,4.709,1.068,7.163
2015,2014-15,Long Beach,longbeach,11.0,8.0,0.0,162.666,161.0,84.0,61.0,43.0,95.0,3.0,0.579,3.375,130.0,1.254,8.908,0.166,2.379,5.256,2.209,4.648
2015,2014-15,Los Medanos,losmedanos,2.0,3.0,0.0,49.333,49.0,40.0,34.0,29.0,41.0,1.0,0.4,6.203,71.0,1.581,8.939,0.182,5.291,7.48,1.414,7.297
2015,2014-15,Marin,marin,2.0,0.0,6.0,23.667,23.0,3.0,2.0,6.0,23.0,0.0,1.0,0.761,576.0,1.225,8.746,0.0,2.282,8.746,3.833,1.141
2015,2014-15,Mendocino,mendocino,3.0,6.0,7.0,60.334,64.0,30.0,19.0,10.0,37.0,0.0,0.333,2.834,155.0,1.227,9.547,0.0,1.492,5.519,3.7,4.475
2015,2014-15,Merced,merced,2.0,0.0,1.0,31.998,37.0,28.0,24.0,26.0,23.0,1.0,1.0,6.75,65.0,1.969,10.407,0.281,7.313,6.469,0.885,7.875
2015,2014-15,Mission,mission,6.0,6.0,5.0,105.0,117.0,71.0,53.0,39.0,72.0,1.0,0.5,4.543,97.0,1.486,10.029,0.086,3.343,6.171,1.846,6.086
2015,2014-15,Modesto,modesto,0.0,0.0,0.0,1.333,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.5,6.752,0.0,6.752,0.0,0.0,0.0
2015,2014-15,Monterey,monterey,5.0,6.0,1.0,91.667,79.0,41.0,33.0,65.0,45.0,1.0,0.455,3.24,135.0,1.571,7.756,0.098,6.382,4.418,0.692,4.025
2015,2014-15,Moorpark,moorpark,3.0,0.0,4.0,27.333,39.0,20.0,19.0,19.0,20.0,1.0,1.0,6.256,70.0,2.122,12.842,0.329,6.256,6.585,1.053,6.585
2015,2014-15,Mt. San Antonio,mtsanantonio,0.0,1.0,1.0,1.333,5.0,4.0,1.0,1.0,0.0,0.0,0.0,6.752,65.0,4.501,33.758,0.0,6.752,0.0,0.0,27.007
2015,2014-15,Mt. San Jacinto,mtsanjacinto,0.0,0.0,0.0,1.333,4.0,4.0,3.0,0.0,0.0,0.0,,20.255,22.0,3.001,27.007,0.0,0.0,0.0,,27.007
2015,2014-15,Napa,napa,9.0,2.0,0.0,97.001,100.0,42.0,28.0,18.0,73.0,2.0,0.818,2.598,169.0,1.216,9.278,0.186,1.67,6.773,4.056,3.897
2015,2014-15,Ohlone,ohlone,16.0,5.0,2.0,202.999,194.0,84.0,71.0,84.0,152.0,1.0,0.762,3.148,139.0,1.369,8.601,0.044,3.724,6.739,1.81,3.724
2015,2014-15,Orange Coast,orangecoast,4.0,2.0,1.0,48.334,55.0,19.0,14.0,11.0,29.0,1.0,0.667,2.607,168.0,1.365,10.241,0.186,2.048,5.4,2.636,3.538
2015,2014-15,Oxnard,oxnard,0.0,0.0,0.0,10.0,9.0,5.0,5.0,5.0,7.0,1.0,,4.5,97.0,1.4,8.1,0.9,4.5,6.3,1.4,4.5
2015,2014-15,Palomar,palomar,2.0,0.0,4.0,16.334,13.0,4.0,2.0,12.0,21.0,1.0,1.0,1.102,398.0,1.531,7.163,0.551,6.612,11.571,1.75,2.204
2015,2014-15,Pasadena,pasadena,2.0,1.0,2.0,34.0,28.0,21.0,18.0,23.0,26.0,0.0,0.667,4.765,92.0,1.5,7.412,0.0,6.088,6.882,1.13,5.559
2015,2014-15,Porterville,porterville,1.0,10.0,0.0,59.0,82.0,55.0,43.0,27.0,33.0,1.0,0.091,6.559,67.0,1.847,12.508,0.153,4.119,5.034,1.222,8.39
2015,2014-15,Redwoods,redwoods,7.0,22.0,1.0,222.665,311.0,171.0,133.0,70.0,119.0,3.0,0.241,5.376,82.0,1.711,12.57,0.121,2.829,4.81,1.7,6.912
2015,2014-15,Reedley,reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Rio Hondo,riohondo,4.0,4.0,0.0,66.667,61.0,40.0,26.0,33.0,51.0,1.0,0.5,3.51,125.0,1.41,8.235,0.135,4.455,6.885,1.545,5.4
2015,2014-15,Riverside,riverside,0.0,4.0,4.0,24.667,26.0,21.0,16.0,13.0,27.0,0.0,0.0,5.838,75.0,1.581,9.486,0.0,4.743,9.851,2.077,7.662
2015,2014-15,Sacramento City,sacramentocity,0.0,0.0,0.0,22.999,20.0,16.0,15.0,18.0,8.0,0.0,,5.87,75.0,1.652,7.826,0.0,7.044,3.131,0.444,6.261
2015,2014-15,Saddleback,saddleback,1.0,5.0,2.0,34.667,42.0,20.0,15.0,5.0,16.0,0.0,0.167,3.894,113.0,1.356,10.904,0.0,1.298,4.154,3.2,5.192
2015,2014-15,San Bernardino,sanbernardino,5.0,5.0,1.0,88.667,116.0,55.0,40.0,23.0,63.0,1.0,0.5,4.06,108.0,1.568,11.774,0.102,2.335,6.395,2.739,5.583
2015,2014-15,San Diego City,sandiego,11.0,17.0,0.0,239.0,259.0,138.0,111.0,80.0,134.0,5.0,0.393,4.18,105.0,1.418,9.753,0.188,3.013,5.046,1.675,5.197
2015,2014-15,San Diego Mesa,sandiegomesa,9.0,6.0,1.0,99.667,119.0,52.0,41.0,20.0,41.0,2.0,0.6,3.702,118.0,1.395,10.746,0.181,1.806,3.702,2.05,4.696
2015,2014-15,San Francisco,sanfrancisco,3.0,11.0,3.0,119.001,108.0,65.0,52.0,61.0,83.0,1.0,0.214,3.933,112.0,1.42,8.168,0.076,4.613,6.277,1.361,4.916
2015,2014-15,San Joaquin  Delta,sanjoaquindelta,13.0,1.0,0.0,118.333,91.0,39.0,31.0,35.0,93.0,1.0,0.929,2.358,186.0,1.065,6.921,0.076,2.662,7.073,2.657,2.966
2015,2014-15,San Mateo,sanmateo,7.0,3.0,3.0,83.667,64.0,29.0,26.0,40.0,62.0,1.0,0.7,2.797,157.0,1.243,6.884,0.108,4.303,6.669,1.55,3.12
2015,2014-15,Santa Ana,santaana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Santa Barbara,santabarbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Santa Rosa,santarosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Sequoias,sequoias,0.0,2.0,7.0,22.667,19.0,4.0,3.0,6.0,12.0,0.0,0.0,1.191,368.0,1.103,7.544,0.0,2.382,4.765,2.0,1.588
2015,2014-15,Shasta,shasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Sierra,sierra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Siskiyous,siskiyous,5.0,3.0,0.0,115.331,157.0,94.0,81.0,39.0,56.0,3.0,0.625,6.321,69.0,1.699,12.252,0.234,3.043,4.37,1.436,7.335
2015,2014-15,Skyline,skyline,1.0,0.0,4.0,10.0,14.0,8.0,7.0,6.0,7.0,0.0,1.0,6.3,70.0,2.0,12.6,0.0,5.4,6.3,1.167,7.2
2015,2014-15,Solano,solano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015,2014-15,Southwestern,southwestern,23.0,8.0,11.0,272.665,242.0,106.0,73.0,96.0,229.0,3.0,0.742,2.41,182.0,1.24,7.988,0.099,3.169,7.559,2.385,3.499
2015,2014-15,Taft,taft,13.0,5.0,5.0,129.332,124.0,58.0,44.0,45.0,73.0,7.0,0.722,3.062,143.0,1.307,8.629,0.487,3.131,5.08,1.622,4.036
2015,2014-15,Ventura,ventura,3.0,10.0,2.0,134.001,138.0,72.0,63.0,58.0,79.0,4.0,0.231,4.231,104.0,1.463,9.269,0.269,3.895,5.306,1.362,4.836
2015,2014-15,Victor Valley,victorvalley,4.0,4.0,1.0,111.666,168.0,93.0,80.0,33.0,48.0,2.0,0.5,6.448,68.0,1.8,13.54,0.161,2.66,3.869,1.455,7.496
2015,2014-15,West Hills Coalinga,westhillscoalinga,2.0,6.0,0.0,72.0,102.0,66.0,53.0,39.0,43.0,2.0,0.25,6.625,66.0,1.958,12.75,0.25,4.875,5.375,1.103,8.25
2015,2014-15,West LA,westla,4.0,20.0,1.0,204.665,220.0,156.0,113.0,116.0,92.0,5.0,0.167,4.969,88.0,1.642,9.674,0.22,5.101,4.046,0.793,6.86
2015,2014-15,West Valley,westvalley,7.0,9.0,2.0,135.002,161.0,88.0,74.0,59.0,63.0,1.0,0.438,4.933,89.0,1.63,10.733,0.067,3.933,4.2,1.068,5.867
2015,2014-15,Yuba,yuba,8.0,3.0,3.0,59.999,67.0,30.0,21.0,20.0,34.0,1.0,0.727,3.15,139.0,1.45,10.05,0.15,3.0,5.1,1.7,4.5
