season,cccaa_season,team,team_id,player_id,player_name,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2015,2014-15,Bakersfield,bakersfield,chrisransick6fjk,Chris Ransick,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,coltonblankenshipwvbk,Colton Blankenship,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,eddietorresfve8,Eddie Torres,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,hanzharkerds49,Hanz Harker,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,harrisonsmith8svr,Harrison Smith,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,jacobherrerargac,Jacob Herrera,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,joshstonepe59,Josh Stone,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,juangonzalezscb8,Juan Gonzalez,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,juniorfelixhjcs,Junior Felix,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,kaidanmeadowssv87,Kaidan Meadows,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,kylejameshssp,Kyle James,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,kylespeaksub2h,Kyle Speaks,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,luismartinez46yu,Luis Martinez,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,ryneengelman96pm,Ryne Engelman,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,timbillingsleygnk7,Tim Billingsley,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,vinniemanningwhkn,Vinnie Manning,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Bakersfield,bakersfield,zachtanner2qa5,Zach Tanner,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,alexmoratuj2,Alex Mora,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,bladekurlich44cm,Blade Kurlich,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,brettschreinerzq1j,Brett Schreiner,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,carterblouin1b6w,Carter Blouin,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,codymudfordef9q,Cody Mudford,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,eastonwithers56on,Easton Withers,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,emmanuelsanchezf4i4,Emmanuel Sanchez,20,0.0,1.0,0.0,0.0,10.667,15.0,8.0,7.0,8.0,11.0,1.0,1.0,5.906065435455142,2.1561826192931473,12.655854504546733,0.8437236336364489,6.749789069091591,9.280959970000938,1.375,6.749789069091591
2015,2014-15,Barstow,barstow,joeywrightvbwi,Joey Wright,36,0.0,0.0,0.0,0.0,1.333,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.5003750937734435,6.751687921980496,0.0,6.751687921980496,0.0,0.0,6.751687921980496
2015,2014-15,Barstow,barstow,kylesilvae64d,Kyle Silva,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,levilawrenceufg2,Levi Lawrence,30,0.0,0.0,2.0,0.0,18.001,30.0,16.0,10.0,10.0,11.0,0.0,0.0,4.999722237653463,2.222098772290428,14.99916671296039,0.0,4.999722237653463,5.49969446141881,1.1,7.999555580245541
2015,2014-15,Barstow,barstow,lucascrankr9oh,Lucas Crank,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,ritchiesandovalfopa,Ritchie Sandoval,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,stevenwalkerdrzp,Steven Walker,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Barstow,barstow,tyussarnowski54m3,Tyus Sarnowski,14,10.0,3.0,6.0,0.0,68.999,78.0,40.0,30.0,24.0,41.0,3.0,0.3333333333333333,3.9131001898578246,1.4782822939462892,10.174060493630343,0.39131001898578244,3.1304801518862595,5.347903592805693,1.7083333333333333,5.217466919810432
2015,2014-15,Butte,butte,alecbarba8yhm,Alec Barba,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,anthonyrobertszow3,Anthony Roberts,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,brycegieseke51zp,Bryce Gieseke,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,chasechadbandrr5g,Chase Chadband,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,clarklovezvpn,Clark Love,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,dexterpaizr610,Dexter Paiz,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,evansinclairt7fe,Evan Sinclair,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,jacobjonesmryu,Jacob Jones,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,jordangarrhy8u,Jordan Garr,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,justinbeattydnk9,Justin Beatty,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,latrellharrisp8p8,Latrell Harris,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,moisespereaq8cp,Moises Perea,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,nickcarneytkub,Nick Carney,26,0.0,1.0,0.0,0.0,3.667,1.0,2.0,2.0,3.0,4.0,0.0,1.0,4.908644668666485,1.09080992637033,2.4543223343332423,0.0,7.362967002999728,9.81728933733297,1.3333333333333333,4.908644668666485
2015,2014-15,Butte,butte,ryanbarnettjleb,Ryan Barnett,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,ryanrodriguez4dai,Ryan Rodriguez,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,seandavidclarktn4y,Sean David-Clark,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Butte,butte,travisandersonjpzm,Travis Anderson,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,andymorrisp8nz,Andy Morris,25,2.0,2.0,0.0,0.0,20.333,13.0,9.0,5.0,5.0,15.0,1.0,1.0,2.2131510352628734,0.8852604141051493,5.754192691683471,0.44263020705257466,2.2131510352628734,6.63945310578862,3.0,3.983671863473172
2015,2014-15,Cabrillo,cabrillo,angelsanchez0je2,Angel Sanchez,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,chrisortiz016m,Chris Ortiz,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,danielgonzalespqs9,Daniel Gonzales,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,houstonroberts9fh0,Houston Roberts,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,jakeraynaudwuru,Jake Raynaud,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,johnnycarmonaz2pa,Johnny Carmona,10,2.0,0.0,1.0,0.0,6.334,5.0,6.0,6.0,12.0,0.0,0.0,0.0,8.525418377012947,2.68392800757815,7.104515314177456,0.0,17.050836754025894,0.0,0.0,8.525418377012947
2015,2014-15,Cabrillo,cabrillo,jqfolenaxeq6,Jq Folena,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,lucashewittguqs,Lucas Hewitt,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,luketokunaganzue,Luke Tokunaga,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,markortiz6aeh,Mark Ortiz,10,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,13.493253373313342,,0.0
2015,2014-15,Cabrillo,cabrillo,matthewvaldezd1v5,Matthew Valdez,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,mikemine4z1o,Mike Mine,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,ryancapozzabkwb,Ryan Capozza,14,9.0,5.0,2.0,1.0,69.333,45.0,11.0,9.0,14.0,39.0,0.0,0.7142857142857143,1.1682748474752283,0.8509656296424503,5.841374237376142,0.0,1.8173164294059108,5.062524339059323,2.7857142857142856,1.4278914802475011
2015,2014-15,Cabrillo,cabrillo,scottakropqh10,Scott Akrop,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,zanegelphmany5vm,Zane Gelphman,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Cabrillo,cabrillo,zanegreenbergs7tu,Zane Greenberg,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,anthonyramirezw892,Anthony Ramirez,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,chrismiguely0ov,Chris Miguel,34,0.0,0.0,1.0,2.0,7.666,5.0,1.0,1.0,4.0,2.0,0.0,0.0,1.1740151317505871,1.174015131750587,5.870075658752935,0.0,4.6960605270023486,2.3480302635011743,0.5,1.1740151317505871
2015,2014-15,Canada,canada,dantebiaginigayh,Dante Biagini,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,domgiulianity2r,Dom Giuliani,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,elijahsaundersmw7x,Elijah Saunders,10,7.0,3.0,2.0,0.0,40.333,39.0,18.0,16.0,15.0,10.0,4.0,0.6,3.5702774403094244,1.338854040116034,8.702551260754221,0.8925693600773561,3.347135100290085,2.23142340019339,0.6666666666666666,4.016562120348103
2015,2014-15,Canada,canada,emilianorioszd4i,Emiliano Rios,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,gaudenciolucca7c17,Gaudencio Lucca,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,gregbildhauer7fce,Greg Bildhauer,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,jacobmartinezb2y0,Jacob Martinez,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,jasonmarleypdw8,Jason Marley,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,justinfinknmlg,Justin Fink,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,kurtiscasperson41r6,Kurtis Casperson,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,randyventurao6fx,Randy Ventura,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,ryancuddyvk5s,Ryan Cuddy,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,seanwalsh1hpa,Sean Walsh,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canada,canada,spencersaunders6szw,Spencer Saunders,6,1.0,0.0,0.0,0.0,4.666,5.0,7.0,5.0,8.0,1.0,0.0,,9.64423489069867,2.786112301757394,9.64423489069867,0.0,15.430775825117873,1.9288469781397342,0.125,13.501928846978139
2015,2014-15,Canada,canada,tylerlearycjk6,Tyler Leary,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canyons,canyons,chrisdeveryp44z,Chris Devery,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canyons,canyons,colemears1jq4,Cole Mears,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2015,2014-15,Canyons,canyons,coltonburns8vgj,Colton Burns,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
