season,cccaa_season,team,team_id,player_id,player_name,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2023,2022-23,Antelope Valley,antelopevalley,willjosephffsm,Will Joseph,11,0.0,0.0,0.0,0.0,2.6660000000000004,8.0,5.0,2.0,1.0,4.0,0.0,,6.752,102.0,3.376,27.007,0.0,3.376,13.503,4.0,16.879
2023,2022-23,Antelope Valley,antelopevalley,zachterrylsru,Zach Terry,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez,31,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,,0.0,,1.0,3.0,0.0,6.0,6.0,1.0,0.0
2023,2022-23,Bakersfield,bakersfield,andrewtownsont2dk,Andrew Townson,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,davidescobars56n,David Escobar,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,jordanlopezcypi,Jordan Lopez,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,josephalatorre0v71,Joseph Alatorre,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,josephgutierrezy45s,Joseph Gutierrez,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,kylelangstonc4jk,Kyle Langston,11,9.0,3.0,3.0,1.0,61.0,54.0,26.0,20.0,16.0,44.0,1.0,0.5,2.951,234.0,1.148,7.967,0.148,2.361,6.492,2.75,3.836
2023,2022-23,Bakersfield,bakersfield,landongonzalezzpxf,Landon Gonzalez,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,luisfuentes2oy1,Luis Fuentes,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,lukefroehlichwrbw,Luke Froehlich,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,manualherrera4l45,Manual Herrera,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,manuelherrera4l45,Manuel Herrera,28,0.0,1.0,0.0,0.0,1.666,5.0,2.0,2.0,0.0,2.0,1.0,1.0,10.804,64.0,3.001,27.011,5.402,0.0,10.804,,10.804
2023,2022-23,Bakersfield,bakersfield,ryanredstonelq4i,Ryan Redstone,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,trevorspainhowards4ma,Trevor Spainhoward,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Bakersfield,bakersfield,zamareetillmanv1p8,Zamaree Tillman,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,adanmaldonado0cjk,Adan Maldonado,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,aidanmurphyu17w,Aidan Murphy,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,averykirkupudlz,Avery Kirkup,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,brockmccormick7vd4,Brock McCormick,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,chriscorralesq2b5,Chris Corrales,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,colesiembabzyhk,Cole Siembab,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,dawsonpitsorksrq,Dawson Pitsor,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,dylanbradfordzol7,Dylan Bradford,23,0.0,0.0,0.0,0.0,0.667,3.0,2.0,2.0,1.0,1.0,1.0,,26.987,26.0,5.997,40.48,13.493,13.493,13.493,1.0,26.987
2023,2022-23,Barstow,barstow,dylanrunnellssmj7,Dylan Runnells,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,jaimejimeneznm43,Jaime Jimenez,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez,21,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,5.0,1.0,0.0,,13.5,51.0,4.0,13.5,0.0,22.5,4.5,0.2,27.0
2023,2022-23,Barstow,barstow,josepharcareseql0j,Joseph Arcarese,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,justinlamantiaev1s,Justin Lamantia,26,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.0,0.0,0.0,1.0,,12.0,58.0,2.333,21.0,3.0,0.0,0.0,,12.0
2023,2022-23,Barstow,barstow,kadenduffy08ow,Kaden Duffy,19,0.0,1.0,0.0,0.0,27.666,52.0,38.0,29.0,9.0,13.0,5.0,1.0,9.434,73.0,2.205,16.916,1.627,2.928,4.229,1.444,12.362
2023,2022-23,Barstow,barstow,lucaslefebvre6ig1,Lucas Lefebvre,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,marcussanchez85ec,Marcus Sanchez,28,2.0,0.0,1.0,1.0,19.666,31.0,21.0,17.0,2.0,11.0,2.0,0.0,7.78,89.0,1.678,14.187,0.915,0.915,5.034,5.5,9.61
2023,2022-23,Barstow,barstow,michaelgutierrezylc6,Michael Gutierrez,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,nathanmelgarun5l,Nathan Melgar,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,sethfoxzq1b,Seth Fox,19,2.0,0.0,3.0,1.0,17.333,10.0,21.0,20.0,28.0,12.0,3.0,0.0,10.385,67.0,2.192,5.192,1.558,14.539,6.231,0.429,10.904
2023,2022-23,Barstow,barstow,tylersexton7m3h,Tyler Sexton,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Barstow,barstow,vicenteescobedo6psu,Vicente Escobedo,24,2.0,0.0,2.0,0.0,20.0,32.0,32.0,28.0,18.0,9.0,3.0,0.0,12.6,55.0,2.5,14.4,1.35,8.1,4.05,0.5,14.4
2023,2022-23,Butte,butte,aidanmoore3a4j,Aidan Moore,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,alexgarcia8ea0,Alex Garcia,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,carsonseeman69ay,Carson Seeman,28,10.0,7.0,1.0,0.0,62.0,50.0,24.0,21.0,10.0,56.0,5.0,0.875,3.048,227.0,0.968,7.258,0.726,1.452,8.129,5.6,3.484
2023,2022-23,Butte,butte,carterlyonstk1w,Carter Lyons,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,chancebelding3k9p,Chance Belding,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,colearnoldsbez,Cole Arnold,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,connorpawlowskiht1j,Connor Pawlowski,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,evanstauch2r9d,Evan Stauch,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,jacksonparmenterqfau,Jackson Parmenter,13,0.0,0.0,0.0,0.0,6.999,10.0,4.0,4.0,1.0,5.0,0.0,,5.144,134.0,1.572,12.859,0.0,1.286,6.429,5.0,5.144
2023,2022-23,Butte,butte,jakeagarwal8wkq,Jake Agarwal,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,jasonolsengq47,Jason Olsen,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,johnlantermany7vz,John Lanterman,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,kolbyamaraloxwu,Kolby Amaral,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,landongomesy5xr,Landon Gomes,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,patrickbarry65ww,Patrick Barry,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Butte,butte,ryanmccarthy1ukj,Ryan McCarthy,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,bobbycobinetpb0,Bobby Cobine,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,connorspangrudmv70,Connor Spangrud,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,dominicgiuffreg75m,Dominic Giuffre,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,ethanneuner7nhz,Ethan Neuner,7,0.0,0.0,0.0,0.0,5.0,10.0,18.0,16.0,10.0,2.0,1.0,,28.8,24.0,4.0,18.0,1.8,18.0,3.6,0.2,32.4
2023,2022-23,Cabrillo,cabrillo,jacksongifford0jzn,Jackson Gifford,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,jonahbachiu4q13,Jonah Bachiu,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,kaiprice9b3x,Kai Price,10,0.0,0.0,1.0,0.0,11.0,14.0,11.0,11.0,7.0,10.0,1.0,0.0,9.0,77.0,1.909,11.455,0.818,5.727,8.182,1.429,9.0
2023,2022-23,Cabrillo,cabrillo,kawanasoaresm9ch,Kawana Soares,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,kobemorganzv9h,Kobe Morgan,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,lucasbarnesxde4,Lucas Barnes,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,lucasrexinhmk8,Lucas Rexin,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,mattlawtonse7u,Matt Lawton,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,mattmorrison8fxv,Matt Morrison,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,nickthompsonizgb,Nick Thompson,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,nickthomsonizgb,Nick Thomson,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Cabrillo,cabrillo,reeshalldwj0,Rees Hall,29,0.0,0.0,0.0,0.0,1.333,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.5,6.752,0.0,6.752,6.752,1.0,0.0
2023,2022-23,Cabrillo,cabrillo,seitashiratoriyqrq,Seita Shiratori,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,angeloysalva5fem,Angelo Ysalva,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,bensinglerqd3s,Ben Singler,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,carsonvance4d3h,Carson Vance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,evanmokqs4f,Evan Mok,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,genohutchinson2wre,Geno Hutchinson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,ginohutchinson2wre,Gino Hutchinson,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,ivanherrera7g2z,Ivan Herrera,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,jamescourshongcs9,James Courshon,16,2.0,0.0,1.0,0.0,26.000999999999998,20.0,11.0,8.0,3.0,15.0,0.0,0.0,2.769,250.0,0.885,6.923,0.0,1.038,5.192,5.0,3.808
2023,2022-23,Canada,canada,jasonarsenaulto9hb,Jason Arsenault,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,joeyleeyxvu,Joey Lee,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,johnpaulavilaglhz,John Paul Avila,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,jonathansollanorcp0,Jonathan Sollano,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,justinverna2obv,Justin Verna,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Canada,canada,lucasherrerajmgi,Lucas Herrera,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
