season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2013,2012-13,American River,americanriver,Apr 9,home,Diablo Valley,L,3,2,20130409_rois,11,40,36,2.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,8,1.0,0.0,0.0,0,0.0,8.0,14.0,0.571,0.222,0.3,0.222,0.522,70.0,0.258,0.167,0.0,0.125,0.075,0.05,0.6
2013,2012-13,American River,americanriver,Feb 12,home,Yuba,W,7,6,20130212_6qey,12,48,37,7.0,9.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,5.0,9,4.0,1.0,2.0,0,0.0,11.0,13.0,0.846,0.243,0.354,0.243,0.597,80.0,0.265,0.412,0.0,0.104,0.083,0.021,0.8
2013,2012-13,American River,americanriver,Feb 15,home,Hartnell,L,7,3,20130215_wyw4,9,41,35,3.0,8.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,5.0,9,2.0,1.0,0.0,1,0.0,14.0,6.0,2.333,0.229,0.317,0.286,0.603,80.0,0.267,0.231,0.0,0.122,0.073,0.049,0.6
2013,2012-13,American River,americanriver,Feb 16,home,Hartnell,W,9,8,20130216_usjd,14,52,45,9.0,16.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,3.0,17,4.0,0.0,1.0,1,0.0,17.0,9.0,1.889,0.356,0.423,0.4,0.823,110.0,0.372,0.409,0.0,0.058,0.038,0.02,0.667
2013,2012-13,American River,americanriver,Feb 2,home,Lassen,W,6,4,20130202_1jn5,13,35,32,6.0,9.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,11,1.0,1.0,0.0,2,0.0,9.0,12.0,0.75,0.281,0.314,0.406,0.72,96.0,0.3,0.545,0.0,0.057,0.029,0.028,0.5
2013,2012-13,American River,americanriver,Feb 2,home,Lassen,W,7,1,20130202_qva2,13,39,37,7.0,14.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,17,1.0,0.0,1.0,3,3.0,9.0,8.0,1.125,0.378,0.385,0.541,0.926,123.0,0.412,0.467,0.0,0.103,0.0,0.103,0.0
2013,2012-13,American River,americanriver,Feb 21,home,Mission,L,9,6,20130221_kbqd,10,40,37,6.0,13.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,10.0,16,0.0,0.0,1.0,3,0.0,6.0,8.0,0.75,0.351,0.375,0.514,0.889,119.0,0.464,0.4,0.0,0.25,0.05,0.2,0.2
2013,2012-13,American River,americanriver,Feb 23,home,Mission,W,9,8,20130223_s7g3,14,45,34,9.0,13.0,2.0,1.0,0.0,9.0,1.0,0.0,3.0,4.0,17,4.0,3.0,1.0,3,0.0,13.0,7.0,1.857,0.382,0.444,0.588,1.032,138.0,0.419,0.45,0.0,0.089,0.067,0.022,0.75
2013,2012-13,American River,americanriver,Feb 26,home,Solano,L,10,5,20130226_e7pv,9,37,33,5.0,9.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,4.0,16,1.0,0.0,1.0,4,0.0,8.0,12.0,0.667,0.273,0.324,0.606,0.93,124.0,0.3,0.417,0.0,0.108,0.054,0.054,0.5
2013,2012-13,American River,americanriver,Feb 5,home,Mission,L,2,1,20130205_2xd2,11,36,28,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,3,2.0,1.0,0.0,0,0.0,7.0,3.0,2.333,0.107,0.278,0.107,0.385,51.0,0.214,0.1,0.0,0.389,0.139,0.25,0.357
2013,2012-13,American River,americanriver,Feb 7,home,Shasta,L,10,4,20130207_d344,11,40,35,4.0,9.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,8.0,10,3.0,1.0,0.0,1,0.0,11.0,7.0,1.571,0.257,0.325,0.314,0.639,85.0,0.333,0.308,0.0,0.2,0.025,0.175,0.125
2013,2012-13,American River,americanriver,Feb 8,home,Feather River,L,4,2,20130208_r94n,13,34,32,2.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,8,0.0,1.0,0.0,1,2.0,15.0,5.0,3.0,0.219,0.235,0.281,0.516,69.0,0.259,0.25,0.0,0.147,0.029,0.118,0.2
2013,2012-13,American River,americanriver,Feb 9,home,Shasta,L,8,6,20130209_l3jb,11,44,38,6.0,12.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,16,1.0,1.0,1.0,4,1.0,11.0,11.0,1.0,0.316,0.364,0.526,0.89,119.0,0.333,0.375,0.0,0.068,0.068,0.0,1.0
2013,2012-13,American River,americanriver,Mar 12,home,Santa Rosa,L,3,1,20130312_1k8i,9,31,27,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,2,2.0,0.0,0.0,0,2.0,10.0,7.0,1.429,0.074,0.194,0.074,0.268,36.0,0.105,0.167,0.0,0.258,0.065,0.193,0.25
2013,2012-13,American River,americanriver,Mar 14,home,Santa Rosa,L,8,2,20130314_nenn,11,35,35,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,9,0.0,0.0,0.0,0,0.0,9.0,12.0,0.75,0.257,0.257,0.257,0.514,69.0,0.3,0.222,0.0,0.143,0.0,0.143,0.0
2013,2012-13,American River,americanriver,Mar 16,home,Santa Rosa,L,3,0,20130316_c1w0,10,32,30,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6,1.0,1.0,0.0,0,1.0,12.0,10.0,1.2,0.2,0.219,0.2,0.419,56.0,0.222,0.0,0.0,0.094,0.0,0.094,0.0
2013,2012-13,American River,americanriver,Mar 19,home,Modesto,L,2,1,20130319_yyed,13,35,30,1.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,11.0,6,1.0,1.0,0.0,1,0.0,7.0,8.0,0.875,0.167,0.257,0.233,0.49,65.0,0.263,0.111,0.0,0.314,0.086,0.228,0.273
2013,2012-13,American River,americanriver,Mar 21,home,Modesto,L,3,2,20130321_bz83,12,46,38,2.0,9.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,15.0,13,2.0,0.0,1.0,3,2.0,4.0,11.0,0.364,0.237,0.348,0.421,0.769,103.0,0.375,0.125,0.0,0.326,0.109,0.217,0.333
2013,2012-13,American River,americanriver,Mar 23,home,Modesto,L,8,5,20130323_2mot,18,38,34,5.0,8.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,8.0,9,0.0,1.0,0.0,1,0.0,11.0,7.0,1.571,0.235,0.289,0.294,0.583,78.0,0.308,0.455,0.0,0.211,0.079,0.132,0.375
2013,2012-13,American River,americanriver,Mar 26,home,Cosumnes River,W,14,9,20130326_7v51,12,54,40,14.0,12.0,5.0,0.0,0.0,10.0,2.0,0.0,9.0,6.0,17,3.0,2.0,0.0,5,0.0,5.0,18.0,0.278,0.3,0.444,0.55,0.994,133.0,0.353,0.583,0.0,0.111,0.167,-0.056,1.5
2013,2012-13,American River,americanriver,Mar 28,home,Cosumnes River,W,2,0,20130328_g9o7,10,32,30,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,6,1.0,1.0,0.0,1,0.0,11.0,5.0,2.2,0.167,0.188,0.233,0.421,56.0,0.227,0.333,0.0,0.25,0.0,0.25,0.0
2013,2012-13,American River,americanriver,Mar 30,home,Cosumnes River,L,9,8,20130330_v6t6,10,39,34,8.0,10.0,3.0,2.0,0.0,8.0,1.0,1.0,3.0,5.0,17,0.0,1.0,1.0,5,2.0,9.0,11.0,0.818,0.294,0.333,0.647,0.98,131.0,0.333,0.615,0.0,0.128,0.077,0.051,0.6
2013,2012-13,American River,americanriver,Mar 5,home,San Joaquin  Delta,L,7,6,20130305_imzp,13,43,36,6.0,10.0,1.0,1.0,0.0,6.0,1.0,1.0,5.0,7.0,13,1.0,1.0,0.0,2,0.0,8.0,10.0,0.8,0.278,0.372,0.417,0.789,105.0,0.345,0.375,0.0,0.163,0.116,0.047,0.714
2013,2012-13,American River,americanriver,Mar 7,home,San Joaquin  Delta,L,10,3,20130307_31hc,12,38,28,3.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,9.0,12.0,7,1.0,0.0,0.0,1,2.0,9.0,3.0,3.0,0.143,0.368,0.286,0.654,87.0,0.2,0.154,0.026,0.316,0.237,0.079,0.75
2013,2012-13,American River,americanriver,Mar 9,home,San Joaquin  Delta,W,4,3,20130309_0t71,10,35,29,4.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,8.0,9,2.0,1.0,0.0,0,1.0,6.0,7.0,0.857,0.31,0.4,0.31,0.71,95.0,0.429,0.286,0.0,0.229,0.086,0.143,0.375
2013,2012-13,Antelope Valley,antelopevalley,Apr 11,home,Desert,W,2,1,20130411_rjx4,9,34,32,2.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,8,0.0,2.0,0.0,1,1.0,10.0,8.0,1.25,0.219,0.206,0.281,0.487,65.0,0.292,0.286,0.0,0.235,0.0,0.235,0.0
2013,2012-13,Antelope Valley,antelopevalley,Apr 13,home,Desert,L,10,6,20130413_1eb2,9,41,34,6.0,11.0,2.0,3.0,1.0,5.0,1.0,0.0,4.0,9.0,22,1.0,1.0,1.0,6,1.0,10.0,5.0,2.0,0.324,0.39,0.824,1.214,162.0,0.4,0.333,0.024,0.22,0.098,0.122,0.444
2013,2012-13,Antelope Valley,antelopevalley,Apr 16,home,Cerro Coso,W,5,4,20130416_2u1d,9,42,38,5.0,11.0,2.0,0.0,0.0,5.0,4.0,0.0,2.0,3.0,13,1.0,1.0,0.0,2,0.0,11.0,13.0,0.846,0.289,0.333,0.395,0.728,97.0,0.314,0.357,0.0,0.071,0.048,0.023,0.667
2013,2012-13,Antelope Valley,antelopevalley,Apr 18,home,Cerro Coso,W,7,0,20130418_pey0,12,39,37,7.0,15.0,3.0,1.0,0.0,7.0,2.0,2.0,0.0,7.0,20,1.0,1.0,0.0,4,0.0,8.0,7.0,1.143,0.405,0.41,0.649,1.059,141.0,0.5,0.438,0.0,0.179,0.0,0.179,0.0
2013,2012-13,Antelope Valley,antelopevalley,Apr 2,home,Mt. San Jacinto,L,13,1,20130402_y17m,15,35,31,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,8,1.0,0.0,0.0,1,0.0,10.0,12.0,0.833,0.161,0.257,0.29,0.547,73.0,0.148,0.0,0.029,0.086,0.086,0.0,1.0
2013,2012-13,Antelope Valley,antelopevalley,Apr 20,home,Cerro Coso,W,10,1,20130420_8o35,9,41,38,10.0,8.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,4.0,12,2.0,0.0,0.0,3,0.0,9.0,11.0,0.818,0.211,0.268,0.395,0.663,88.0,0.235,0.909,0.0,0.098,0.024,0.074,0.25
