season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2015,2014-15,Allan Hancock,allanhancock,Feb 12,home,Canyons,L,2,1,20150212_rchf,11,32,27,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,6,0.0,2.0,1.0,1,1.0,6.0,7.0,0.857,0.185,0.219,0.259,0.478,63.0,0.312,0.143,0.0,0.375,0.062,0.313,0.167
2015,2014-15,Allan Hancock,allanhancock,Feb 14,home,Ventura,W,5,1,20150214_2rav,11,33,28,5.0,8.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,5.0,10,0.0,2.0,0.0,1,1.0,8.0,9.0,0.889,0.286,0.333,0.393,0.726,95.0,0.348,0.455,0.0,0.152,0.091,0.061,0.6
2015,2014-15,Allan Hancock,allanhancock,Feb 17,home,Ventura,W,4,0,20150217_tdsh,11,40,33,4.0,9.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,8.0,9,1.0,1.0,0.0,0,1.0,7.0,8.0,0.875,0.273,0.375,0.273,0.648,85.0,0.36,0.267,0.0,0.2,0.125,0.075,0.625
2015,2014-15,Allan Hancock,allanhancock,Feb 19,home,Cuesta,L,7,1,20150219_51st,13,35,31,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,3,2.0,1.0,0.0,0,0.0,10.0,5.0,2.0,0.097,0.171,0.097,0.268,35.0,0.15,0.167,0.0,0.314,0.029,0.285,0.091
2015,2014-15,Allan Hancock,allanhancock,Feb 21,home,Cuesta,W,9,5,20150221_e557,9,42,39,9.0,16.0,4.0,1.0,0.0,9.0,0.0,1.0,3.0,4.0,22,0.0,0.0,0.0,5,0.0,8.0,11.0,0.727,0.41,0.452,0.692,1.144,150.0,0.457,0.474,0.0,0.095,0.071,0.024,0.75
2015,2014-15,Allan Hancock,allanhancock,Feb 24,home,LA Pierce,L,6,5,20150224_n1tf,11,40,37,5.0,13.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,16,1.0,0.0,1.0,2,3.0,8.0,11.0,0.727,0.351,0.375,0.486,0.861,113.0,0.394,0.333,0.0,0.125,0.025,0.1,0.2
2015,2014-15,Allan Hancock,allanhancock,Feb 26,home,LA Pierce,L,5,4,20150226_lzle,12,39,35,4.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,10.0,14,1.0,0.0,0.0,4,0.0,9.0,6.0,1.5,0.286,0.359,0.514,0.873,115.0,0.4,0.286,0.0,0.256,0.077,0.179,0.3
2015,2014-15,Allan Hancock,allanhancock,Feb 28,home,Oxnard,L,7,0,20150228_7k0r,14,39,35,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,9,1.0,1.0,0.0,0,1.0,10.0,11.0,0.909,0.257,0.308,0.257,0.565,74.0,0.3,0.0,0.0,0.128,0.051,0.077,0.4
2015,2014-15,Allan Hancock,allanhancock,Feb 5,home,Canyons,L,13,2,20150205_4vnc,12,39,32,2.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,10.0,7,2.0,0.0,0.0,0,0.0,5.0,10.0,0.5,0.219,0.359,0.219,0.578,76.0,0.318,0.143,0.0,0.256,0.128,0.128,0.5
2015,2014-15,Allan Hancock,allanhancock,Feb 6,home,San Diego Mesa,L,17,1,20150206_bitk,12,31,31,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6,0.0,0.0,0.0,0,1.0,11.0,10.0,1.1,0.194,0.194,0.194,0.388,51.0,0.222,0.167,0.0,0.129,0.0,0.129,0.0
2015,2014-15,Allan Hancock,allanhancock,Feb 7,home,Rio Hondo,L,7,2,20150207_rf6k,10,35,29,2.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,5,0.0,1.0,0.0,1,1.0,8.0,9.0,0.889,0.138,0.257,0.207,0.464,61.0,0.182,0.222,0.0,0.2,0.143,0.057,0.714
2015,2014-15,Allan Hancock,allanhancock,Jan 29,home,Porterville,W,4,3,20150129_sync,9,38,32,4.0,10.0,4.0,0.0,0.0,3.0,1.0,0.0,5.0,5.0,14,0.0,1.0,0.0,4,1.0,10.0,8.0,1.25,0.312,0.395,0.562,0.957,126.0,0.37,0.267,0.0,0.132,0.132,0.0,1.0
2015,2014-15,Allan Hancock,allanhancock,Jan 30,home,Sequoias,L,5,0,20150130_jn11,11,32,28,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,3,2.0,0.0,0.0,0,2.0,5.0,13.0,0.385,0.107,0.219,0.107,0.326,43.0,0.143,0.0,0.0,0.219,0.062,0.157,0.286
2015,2014-15,Allan Hancock,allanhancock,Jan 31,home,Bakersfield,L,3,1,20150131_p7dx,10,37,29,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,5,2.0,0.0,0.0,0,0.0,7.0,8.0,0.875,0.172,0.351,0.172,0.523,69.0,0.25,0.077,0.0,0.243,0.162,0.081,0.667
2015,2014-15,Allan Hancock,allanhancock,Mar 10,home,Moorpark,L,7,2,20150310_updn,14,39,37,2.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,10,0.0,1.0,0.0,0,0.0,7.0,12.0,0.583,0.27,0.282,0.27,0.552,73.0,0.323,0.182,0.0,0.154,0.026,0.128,0.167
2015,2014-15,Allan Hancock,allanhancock,Mar 12,home,Moorpark,L,11,10,20150312_tdl7,13,65,55,10.0,20.0,0.0,0.0,0.0,8.0,3.0,2.0,7.0,9.0,20,1.0,2.0,0.0,0,1.0,13.0,15.0,0.867,0.364,0.431,0.364,0.795,104.0,0.435,0.357,0.0,0.138,0.108,0.03,0.778
2015,2014-15,Allan Hancock,allanhancock,Mar 14,home,Santa Barbara,L,2,0,20150314_x782,9,35,34,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8,0.0,1.0,0.0,1,0.0,10.0,12.0,0.833,0.206,0.2,0.265,0.465,61.0,0.241,0.0,0.0,0.143,0.0,0.143,0.0
2015,2014-15,Allan Hancock,allanhancock,Mar 17,home,Santa Barbara,L,12,4,20150317_ri5x,14,41,33,4.0,8.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,13.0,14,3.0,0.0,0.0,3,0.0,5.0,7.0,0.714,0.242,0.39,0.515,0.905,119.0,0.368,0.2,0.024,0.317,0.122,0.195,0.385
2015,2014-15,Allan Hancock,allanhancock,Mar 19,home,Ventura,W,8,7,20150319_5zt4,13,42,32,8.0,11.0,0.0,0.0,0.0,8.0,1.0,2.0,7.0,7.0,11,2.0,1.0,0.0,0,0.0,5.0,10.0,0.5,0.344,0.476,0.344,0.82,108.0,0.44,0.4,0.0,0.167,0.167,0.0,1.0
2015,2014-15,Allan Hancock,allanhancock,Mar 21,home,Ventura,W,2,1,20150321_1h58,9,36,32,2.0,9.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,9.0,10,1.0,1.0,0.0,1,1.0,4.0,11.0,0.364,0.281,0.333,0.344,0.677,89.0,0.391,0.167,0.0,0.25,0.056,0.194,0.222
2015,2014-15,Allan Hancock,allanhancock,Mar 24,home,Cuesta,W,5,2,20150324_ylti,9,43,32,5.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,8.0,9,2.0,4.0,0.0,1,0.0,9.0,10.0,0.9,0.25,0.349,0.312,0.661,87.0,0.333,0.333,0.0,0.186,0.116,0.07,0.625
2015,2014-15,Allan Hancock,allanhancock,Mar 26,home,Cuesta,L,4,2,20150326_zhgm,9,41,33,2.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,11,1.0,2.0,1.0,1,0.0,8.0,13.0,0.615,0.303,0.366,0.364,0.73,96.0,0.345,0.133,0.0,0.122,0.098,0.024,0.8
2015,2014-15,Allan Hancock,allanhancock,Mar 27,home,LA Pierce,L,4,2,20150327_l034,10,34,31,2.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,8,0.0,0.0,0.0,1,3.0,9.0,9.0,1.0,0.226,0.294,0.29,0.584,77.0,0.259,0.2,0.0,0.118,0.088,0.03,0.75
2015,2014-15,Allan Hancock,allanhancock,Mar 3,home,Oxnard,L,4,3,20150303_ucpp,11,42,34,3.0,7.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,8.0,8,2.0,2.0,0.0,1,0.0,9.0,10.0,0.9,0.206,0.31,0.265,0.575,76.0,0.269,0.231,0.0,0.19,0.095,0.095,0.5
2015,2014-15,Allan Hancock,allanhancock,Mar 31,home,East Los Angeles,W,12,10,20150331_49gs,9,42,32,12.0,14.0,0.0,1.0,1.0,11.0,2.0,0.0,4.0,3.0,19,1.0,3.0,2.0,2,1.0,11.0,9.0,1.222,0.438,0.452,0.656,1.108,146.0,0.433,0.611,0.024,0.071,0.095,-0.024,1.333
2015,2014-15,Allan Hancock,allanhancock,Mar 6,home,West Hills Coalinga,W,4,2,20150306_4txl,10,39,30,4.0,7.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,8,1.0,2.0,2.0,1,0.0,9.0,12.0,0.75,0.233,0.308,0.3,0.608,80.0,0.25,0.333,0.0,0.103,0.103,0.0,1.0
2015,2014-15,American River,americanriver,Apr 11,home,Santa Rosa,W,3,1,20150411_krin,11,36,30,3.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,9.0,9,1.0,0.0,0.0,2,0.0,10.0,4.0,2.5,0.2,0.333,0.367,0.7,92.0,0.286,0.25,0.0,0.25,0.139,0.111,0.556
2015,2014-15,American River,americanriver,Apr 14,home,Sierra,W,4,2,20150414_3erk,9,37,35,4.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,8,1.0,0.0,0.0,1,0.0,6.0,12.0,0.5,0.2,0.243,0.257,0.5,66.0,0.241,0.444,0.0,0.162,0.027,0.135,0.167
2015,2014-15,American River,americanriver,Apr 16,home,Sierra,W,7,1,20150416_ouxq,10,40,32,7.0,10.0,2.0,2.0,0.0,6.0,0.0,0.0,5.0,3.0,16,1.0,1.0,1.0,4,1.0,10.0,9.0,1.111,0.312,0.4,0.625,1.025,135.0,0.333,0.438,0.0,0.075,0.125,-0.05,1.667
2015,2014-15,American River,americanriver,Apr 17,home,Sierra,L,4,2,20150417_xe75,13,39,34,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,6,0.0,1.0,0.0,0,0.0,10.0,12.0,0.833,0.176,0.256,0.176,0.432,57.0,0.207,0.2,0.0,0.128,0.103,0.025,0.8
2015,2014-15,American River,americanriver,Apr 2,home,Modesto,L,6,0,20150402_u2dl,13,28,28,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,0.0,0.0,0.0,1,1.0,10.0,11.0,0.909,0.071,0.071,0.143,0.214,28.0,0.087,0.0,0.0,0.179,0.0,0.179,0.0
2015,2014-15,American River,americanriver,Apr 21,home,Diablo Valley,W,4,1,20150421_s4y3,11,34,29,4.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,5.0,8,0.0,1.0,0.0,0,0.0,7.0,10.0,0.7,0.276,0.353,0.276,0.629,83.0,0.333,0.333,0.0,0.147,0.118,0.029,0.8
2015,2014-15,American River,americanriver,Apr 23,home,Diablo Valley,L,15,7,20150423_2ccc,14,45,41,7.0,17.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,8.0,19,2.0,0.0,0.0,1,1.0,10.0,5.0,2.0,0.415,0.467,0.488,0.955,125.0,0.515,0.333,0.0,0.178,0.044,0.134,0.25
2015,2014-15,American River,americanriver,Apr 24,home,Diablo Valley,W,9,8,20150424_ww5s,15,63,56,9.0,16.0,4.0,0.0,0.0,8.0,3.0,0.0,4.0,8.0,20,3.0,0.0,0.0,4,1.0,16.0,15.0,1.067,0.286,0.365,0.429,0.794,104.0,0.333,0.391,0.0,0.127,0.063,0.064,0.5
2015,2014-15,American River,americanriver,Apr 4,home,Modesto,W,3,2,20150404_d5u0,10,32,29,3.0,8.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,5.0,14,1.0,0.0,1.0,4,2.0,13.0,4.0,3.25,0.276,0.312,0.621,0.933,123.0,0.32,0.3,0.0,0.156,0.031,0.125,0.2
2015,2014-15,American River,americanriver,Apr 8,home,Santa Rosa,L,8,2,20150408_ufu5,16,32,31,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,7,0.0,0.0,0.0,1,2.0,10.0,6.0,1.667,0.194,0.219,0.258,0.477,63.0,0.273,0.286,0.0,0.281,0.031,0.25,0.111
2015,2014-15,American River,americanriver,Apr 9,home,Santa Rosa,L,10,3,20150409_4tkk,13,32,31,3.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,9,0.0,0.0,0.0,2,1.0,12.0,10.0,1.2,0.161,0.188,0.355,0.543,71.0,0.148,0.4,0.031,0.094,0.031,0.063,0.333
2015,2014-15,American River,americanriver,Feb 10,home,Solano,W,7,4,20150210_9wuy,11,37,31,7.0,9.0,1.0,0.0,0.0,6.0,1.0,1.0,5.0,7.0,10,1.0,0.0,0.0,1,2.0,3.0,10.0,0.3,0.29,0.405,0.355,0.76,100.0,0.375,0.467,0.0,0.189,0.135,0.054,0.714
2015,2014-15,American River,americanriver,Feb 13,home,Hartnell,L,10,6,20150213_1e5c,12,44,41,6.0,14.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,18,2.0,1.0,0.0,4,1.0,14.0,10.0,1.4,0.341,0.364,0.537,0.901,118.0,0.359,0.375,0.0,0.045,0.0,0.045,0.0
2015,2014-15,American River,americanriver,Feb 14,home,Hartnell,L,12,1,20150214_v1lx,12,32,28,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,6,0.0,1.0,1.0,1,2.0,12.0,11.0,1.091,0.179,0.219,0.25,0.469,62.0,0.179,0.143,0.0,0.031,0.062,-0.031,2.0
2015,2014-15,American River,americanriver,Feb 17,home,Mission,W,10,0,20150217_ngr8,14,45,42,10.0,16.0,5.0,0.0,1.0,9.0,1.0,0.0,2.0,8.0,24,1.0,0.0,0.0,6,0.0,4.0,13.0,0.308,0.381,0.422,0.714,1.136,149.0,0.455,0.5,0.022,0.178,0.044,0.134,0.25
2015,2014-15,American River,americanriver,Feb 18,home,Shasta,W,17,6,20150218_ppf0,12,55,45,17.0,19.0,4.0,0.0,0.0,17.0,3.0,1.0,7.0,7.0,23,1.0,1.0,1.0,4,1.0,7.0,10.0,0.7,0.422,0.491,0.6,1.091,143.0,0.487,0.63,0.0,0.127,0.127,0.0,1.0
2015,2014-15,American River,americanriver,Feb 21,home,Laney,W,10,4,20150221_z3ln,12,49,38,10.0,15.0,3.0,0.0,0.0,10.0,3.0,1.0,7.0,3.0,18,1.0,1.0,2.0,3,0.0,11.0,10.0,1.1,0.395,0.469,0.553,1.022,134.0,0.405,0.435,0.0,0.061,0.143,-0.082,2.333
2015,2014-15,American River,americanriver,Feb 24,home,Solano,W,9,7,20150224_736l,11,50,39,9.0,13.0,3.0,1.0,0.0,8.0,1.0,1.0,7.0,8.0,18,2.0,1.0,1.0,4,0.0,6.0,12.0,0.5,0.333,0.44,0.564,1.004,132.0,0.406,0.409,0.0,0.16,0.14,0.02,0.875
2015,2014-15,American River,americanriver,Feb 26,home,Diablo Valley,L,6,4,20150226_736p,12,44,32,4.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,6.0,8.0,8,4.0,1.0,1.0,1,0.0,10.0,8.0,1.25,0.188,0.364,0.281,0.645,85.0,0.24,0.25,0.0,0.182,0.136,0.046,0.75
2015,2014-15,American River,americanriver,Feb 4,home,Shasta,W,9,1,20150204_f3vd,12,38,32,9.0,12.0,2.0,1.0,0.0,6.0,0.0,2.0,3.0,4.0,16,2.0,1.0,0.0,3,3.0,8.0,6.0,1.333,0.375,0.447,0.594,1.041,137.0,0.429,0.529,0.0,0.105,0.079,0.026,0.75
2015,2014-15,American River,americanriver,Feb 5,home,Feather River,L,9,3,20150205_psel,14,36,28,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,4.0,5,0.0,0.0,1.0,1,1.0,7.0,14.0,0.5,0.107,0.278,0.214,0.492,65.0,0.12,0.3,0.0,0.111,0.194,-0.083,1.75
2015,2014-15,American River,americanriver,Jan 29,home,West Valley,L,9,5,20150129_5wxp,10,45,34,5.0,8.0,3.0,0.0,0.0,5.0,1.0,1.0,9.0,4.0,11,2.0,0.0,0.0,3,0.0,8.0,14.0,0.571,0.235,0.422,0.412,0.834,110.0,0.267,0.263,0.0,0.089,0.2,-0.111,2.25
2015,2014-15,American River,americanriver,Jan 31,home,West Valley,L,19,11,20150131_b3g7,13,46,35,11.0,11.0,1.0,2.0,0.0,11.0,1.0,0.0,8.0,6.0,16,1.0,0.0,2.0,3,2.0,9.0,10.0,0.9,0.314,0.435,0.543,0.978,129.0,0.355,0.55,0.0,0.13,0.174,-0.044,1.333
2015,2014-15,American River,americanriver,Mar 10,home,Sacramento City,W,2,1,20150310_dmfn,10,35,34,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,10,0.0,0.0,0.0,2,0.0,6.0,13.0,0.462,0.206,0.229,0.353,0.582,76.0,0.259,0.25,0.0,0.2,0.029,0.171,0.143
2015,2014-15,American River,americanriver,Mar 12,home,Sacramento City,W,12,1,20150312_u2ru,14,44,39,12.0,19.0,3.0,0.0,0.0,10.0,0.0,1.0,3.0,7.0,22,1.0,0.0,1.0,3,2.0,10.0,4.0,2.5,0.487,0.523,0.641,1.164,153.0,0.576,0.522,0.0,0.159,0.068,0.091,0.429
2015,2014-15,American River,americanriver,Mar 14,home,Sacramento City,L,13,5,20150314_ts1b,16,39,34,5.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,10.0,9,0.0,0.0,1.0,1,0.0,6.0,11.0,0.545,0.235,0.308,0.294,0.602,79.0,0.32,0.417,0.0,0.256,0.103,0.153,0.4
2015,2014-15,American River,americanriver,Mar 17,home,San Joaquin  Delta,L,8,5,20150317_rkw8,12,37,33,5.0,8.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,13.0,11,2.0,0.0,1.0,3,1.0,6.0,6.0,1.0,0.242,0.297,0.424,0.721,95.0,0.381,0.455,0.0,0.351,0.027,0.324,0.077
2015,2014-15,American River,americanriver,Mar 19,home,San Joaquin  Delta,L,10,1,20150319_c7n5,17,33,29,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,6,1.0,0.0,1.0,1,2.0,8.0,9.0,0.889,0.172,0.242,0.241,0.483,63.0,0.227,0.125,0.0,0.242,0.061,0.181,0.25
2015,2014-15,American River,americanriver,Mar 21,home,San Joaquin  Delta,L,5,4,20150321_vecm,12,39,33,4.0,7.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,10.0,12,3.0,0.0,0.0,3,0.0,5.0,10.0,0.5,0.212,0.333,0.455,0.788,104.0,0.304,0.308,0.0,0.256,0.077,0.179,0.3
2015,2014-15,American River,americanriver,Mar 24,home,Cosumnes River,L,10,4,20150324_eunl,13,40,34,4.0,9.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,15,2.0,0.0,1.0,4,0.0,9.0,11.0,0.818,0.265,0.35,0.559,0.909,119.0,0.258,0.231,0.025,0.075,0.075,0.0,1.0
2015,2014-15,American River,americanriver,Mar 26,home,Cosumnes River,L,10,3,20150326_faul,15,45,36,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,11.0,9,1.0,0.0,0.0,0,0.0,9.0,6.0,1.5,0.25,0.4,0.25,0.65,85.0,0.36,0.167,0.0,0.244,0.178,0.066,0.727
2015,2014-15,American River,americanriver,Mar 28,home,Cosumnes River,L,3,2,20150328_zf98,10,35,32,2.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,9,2.0,0.0,1.0,2,1.0,7.0,7.0,1.0,0.219,0.257,0.344,0.601,79.0,0.318,0.222,0.0,0.314,0.0,0.314,0.0
2015,2014-15,American River,americanriver,Mar 3,home,Modesto,W,2,1,20150303_twxj,10,37,34,2.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,6,0.0,1.0,1.0,2,0.0,11.0,7.0,1.571,0.118,0.135,0.235,0.37,49.0,0.167,0.4,0.0,0.297,0.027,0.27,0.091
2015,2014-15,American River,americanriver,Mar 31,home,Modesto,W,3,2,20150331_sa3d,11,34,32,3.0,11.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,16,0.0,1.0,0.0,4,1.0,11.0,5.0,2.2,0.344,0.353,0.625,0.978,129.0,0.407,0.25,0.0,0.147,0.029,0.118,0.2
2015,2014-15,American River,americanriver,Mar 5,home,Cosumnes River,L,8,2,20150305_ud0a,14,33,31,2.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,6,0.0,0.0,0.0,0,1.0,14.0,6.0,2.333,0.194,0.242,0.194,0.436,57.0,0.231,0.25,0.0,0.152,0.061,0.091,0.4
2015,2014-15,American River,americanriver,Mar 6,home,Diablo Valley,W,4,3,20150306_ptlm,12,42,35,4.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,6.0,10.0,8,1.0,0.0,0.0,1,1.0,11.0,5.0,2.2,0.171,0.31,0.257,0.567,75.0,0.24,0.308,0.0,0.238,0.143,0.095,0.6
2015,2014-15,Antelope Valley,antelopevalley,Apr 1,home,El Camino,L,7,0,20150401_w7xb,13,35,31,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9,1.0,0.0,1.0,0,3.0,12.0,6.0,2.0,0.29,0.343,0.29,0.633,83.0,0.333,0.0,0.0,0.143,0.057,0.086,0.4
2015,2014-15,Antelope Valley,antelopevalley,Apr 11,home,Bakersfield,L,8,3,20150411_g455,12,40,36,3.0,10.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,11,1.0,0.0,0.0,1,1.0,6.0,11.0,0.545,0.278,0.35,0.333,0.683,90.0,0.345,0.214,0.0,0.175,0.075,0.1,0.429
2015,2014-15,Antelope Valley,antelopevalley,Apr 14,home,LA Valley,W,16,6,20150414_u5wq,11,52,42,16.0,16.0,3.0,0.0,0.0,15.0,4.0,0.0,6.0,11.0,19,1.0,1.0,2.0,3,1.0,12.0,3.0,4.0,0.381,0.442,0.524,0.966,127.0,0.485,0.696,0.0,0.212,0.115,0.097,0.545
2015,2014-15,Antelope Valley,antelopevalley,Apr 16,home,LA Valley,L,2,1,20150416_oyz7,11,34,32,1.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,9,0.0,0.0,0.0,2,1.0,9.0,11.0,0.818,0.219,0.265,0.344,0.609,80.0,0.259,0.111,0.0,0.147,0.059,0.088,0.4
2015,2014-15,Antelope Valley,antelopevalley,Apr 18,home,West LA,W,8,0,20150418_707i,11,46,39,8.0,15.0,3.0,0.0,0.0,7.0,1.0,1.0,5.0,5.0,18,1.0,1.0,0.0,3,0.0,13.0,7.0,1.857,0.385,0.457,0.538,0.995,131.0,0.441,0.381,0.0,0.109,0.109,0.0,1.0
2015,2014-15,Antelope Valley,antelopevalley,Apr 2,home,Long Beach,L,5,2,20150402_ti0h,10,37,33,2.0,7.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,8,0.0,0.0,0.0,1,0.0,13.0,9.0,1.444,0.212,0.297,0.273,0.57,75.0,0.241,0.182,0.0,0.108,0.108,0.0,1.0
