season,cccaa_season,team,team_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2022,2021-22,Hartnell,hartnell,7,1,7,1,0.889,70.0,75.0,67.0,0.893,76.0,53.0
2022,2021-22,Imperial Valley,imperialvalley,37,6,29,2,0.946,504.0,487.0,400.0,0.821,222.0,206.0
2022,2021-22,Irvine Valley,irvinevalley,2,0,1,0,1.0,24.0,15.0,13.0,0.867,7.0,13.0
2022,2021-22,LA Harbor,laharbor,14,3,10,2,0.867,220.0,162.0,133.0,0.821,91.0,79.0
2022,2021-22,LA Mission,lamission,8,5,1,0,1.0,48.0,13.0,12.0,0.923,5.0,26.0
2022,2021-22,LA Pierce,lapierce,36,10,28,2,0.95,424.0,297.0,258.0,0.869,145.0,213.0
2022,2021-22,LA Valley,lavalley,28,14,8,5,0.815,176.0,115.0,95.0,0.826,110.0,188.0
2022,2021-22,Laney,laney,13,3,4,0,1.0,90.0,64.0,59.0,0.922,40.0,75.0
2022,2021-22,Lassen,lassen,3,6,2,4,0.667,85.0,42.0,34.0,0.81,31.0,48.0
2022,2021-22,Long Beach,longbeach,27,13,7,9,0.69,204.0,119.0,108.0,0.908,79.0,174.0
2022,2021-22,Los Medanos,losmedanos,12,10,1,1,0.917,59.0,30.0,21.0,0.7,21.0,89.0
2022,2021-22,Marin,marin,4,6,9,8,0.652,130.0,87.0,76.0,0.874,59.0,131.0
2022,2021-22,Mendocino,mendocino,0,0,2,0,1.0,45.0,36.0,28.0,0.778,22.0,32.0
2022,2021-22,Merced,merced,16,13,7,15,0.571,221.0,143.0,130.0,0.909,105.0,199.0
2022,2021-22,Mission,mission,10,4,3,1,0.875,49.0,31.0,26.0,0.839,18.0,62.0
2022,2021-22,Modesto,modesto,0,1,1,4,0.333,14.0,5.0,5.0,1.0,5.0,11.0
2022,2021-22,Monterey Peninsula,montereypeninsula,3,1,1,0,1.0,12.0,5.0,4.0,0.8,3.0,22.0
2022,2021-22,Moorpark,moorpark,11,1,4,1,0.833,60.0,46.0,43.0,0.935,53.0,42.0
2022,2021-22,Mt. San Antonio,mtsanantonio,22,14,6,5,0.8,145.0,74.0,62.0,0.838,29.0,118.0
2022,2021-22,Mt. San Jacinto,mtsanjacinto,1,1,1,0,1.0,42.0,30.0,27.0,0.9,11.0,19.0
2022,2021-22,Napa Valley,napavalley,16,9,8,2,0.895,188.0,155.0,128.0,0.826,101.0,115.0
2022,2021-22,Ohlone,ohlone,14,11,3,2,0.875,87.0,48.0,37.0,0.771,34.0,83.0
2022,2021-22,Orange Coast,orangecoast,12,1,5,0,1.0,73.0,54.0,41.0,0.759,37.0,41.0
2022,2021-22,Oxnard,oxnard,22,3,13,1,0.941,221.0,167.0,133.0,0.796,72.0,108.0
2022,2021-22,Palomar,palomar,16,10,2,0,1.0,101.0,59.0,43.0,0.729,23.0,84.0
2022,2021-22,Pasadena City,pasadenacity,13,10,4,4,0.778,155.0,93.0,77.0,0.828,41.0,93.0
2022,2021-22,Porterville,porterville,5,0,4,0,1.0,155.0,135.0,116.0,0.859,67.0,52.0
2022,2021-22,Redwoods,redwoods,8,6,5,3,0.786,87.0,67.0,49.0,0.731,52.0,89.0
2022,2021-22,Reedley,reedley,1,1,0,0,1.0,15.0,10.0,10.0,1.0,3.0,10.0
2022,2021-22,Rio Hondo,riohondo,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,Riverside,riverside,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,Sacramento City,sacramentocity,5,0,1,5,0.167,47.0,28.0,19.0,0.679,18.0,40.0
2022,2021-22,Saddleback,saddleback,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,San Bernardino Valley,sanbernardinovalley,28,14,19,4,0.892,272.0,185.0,145.0,0.784,99.0,211.0
2022,2021-22,San Diego City,sandiegocity,2,1,3,1,0.8,41.0,29.0,22.0,0.759,21.0,35.0
2022,2021-22,San Diego Mesa,sandiegomesa,22,6,9,0,1.0,164.0,98.0,67.0,0.684,57.0,79.0
2022,2021-22,San Francisco,sanfrancisco,7,1,11,1,0.923,170.0,123.0,113.0,0.919,62.0,78.0
2022,2021-22,San Joaquin Delta,sanjoaquindelta,11,15,3,7,0.72,122.0,65.0,51.0,0.785,78.0,136.0
2022,2021-22,San Mateo,sanmateo,16,7,5,0,1.0,114.0,52.0,50.0,0.962,44.0,108.0
2022,2021-22,Santa Ana,santaana,23,14,6,5,0.8,186.0,106.0,84.0,0.792,48.0,129.0
2022,2021-22,Santa Barbara,santabarbara,9,1,4,2,0.714,32.0,18.0,14.0,0.778,20.0,33.0
2022,2021-22,Santa Rosa,santarosa,8,5,5,4,0.714,83.0,51.0,45.0,0.882,43.0,100.0
2022,2021-22,Sequoias,sequoias,7,11,3,8,0.636,144.0,79.0,68.0,0.861,53.0,92.0
2022,2021-22,Shasta,shasta,19,5,13,0,1.0,140.0,114.0,85.0,0.746,70.0,68.0
2022,2021-22,Sierra,sierra,0,1,0,3,0.25,28.0,25.0,23.0,0.92,17.0,21.0
2022,2021-22,Siskiyous,siskiyous,4,3,4,2,0.778,65.0,72.0,59.0,0.819,53.0,33.0
2022,2021-22,Skyline,skyline,0,4,3,7,0.5,44.0,24.0,18.0,0.75,33.0,47.0
2022,2021-22,Solano,solano,5,2,4,1,0.857,97.0,75.0,58.0,0.773,35.0,52.0
2022,2021-22,Southwestern,southwestern,27,15,10,9,0.735,236.0,133.0,114.0,0.857,71.0,167.0
2022,2021-22,Taft,taft,10,6,6,3,0.8,171.0,118.0,95.0,0.805,87.0,111.0
2022,2021-22,Ventura,ventura,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,Victor Valley,victorvalley,23,3,9,0,1.0,274.0,228.0,187.0,0.82,104.0,118.0
2022,2021-22,West Hills Coalinga,westhillscoalinga,23,3,13,0,1.0,221.0,155.0,130.0,0.839,46.0,78.0
2022,2021-22,West LA,westla,6,2,5,1,0.875,83.0,84.0,74.0,0.881,59.0,58.0
2022,2021-22,West Valley,westvalley,9,2,3,0,1.0,49.0,33.0,26.0,0.788,18.0,41.0
2022,2021-22,Yuba,yuba,22,6,14,2,0.909,188.0,147.0,106.0,0.721,58.0,99.0
