season,cccaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2017,2016-17,Bakersfield,bakersfield,brantonjaspar5vcs,Branton Jaspar,18,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,brockhallum1dp6,Brock Hallum,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,calebhewes7alx,Caleb Hewes,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,colbyfreemandbdn,Colby Freeman,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,harleylopezztn5,Harley Lopez,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,harrytylerdi2z,Harry Tyler,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,jamescarrollg1h2,James Carroll,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,josephpinedal4w4,Joseph Pineda,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,kamronwillmanumky,Kamron Willman,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,konnerdodgeyp5a,Konner Dodge,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,kylewillmann77z,Kyle Willman,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,lukelewis0o06,Luke Lewis,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,patrickreynieraln6,Patrick Reynier,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,robertyslavat3fg,Robert Yslava,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,ryandickersonn6ik,Ryan Dickerson,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,tysonbrewerk0ib,Tyson Brewer,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,yukohsaitodln6,Yukoh Saito,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Bakersfield,bakersfield,zachhustonk8cf,Zach Huston,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,adriantrujillo8lfj,Adrian Trujillo,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,austinforresteraja3,Austin Forrester,11,0,0,1,0,1.0,18.0,18.0,14.0,0.778,6.0,5.0
2017,2016-17,Barstow,barstow,brettstenlunduk4u,Brett Stenlund,18,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,calebsquire9tny,Caleb Squire,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,dustinmcnichollim1z,Dustin McNicholl,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,evanbolinpmbp,Evan Bolin,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,jamiesolisc814,Jamie Solis,22,0,1,1,0,1.0,12.0,10.0,9.0,0.9,4.0,1.0
2017,2016-17,Barstow,barstow,jaredherreranx45,Jared Herrera,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,jasonherrerarc4m,Jason Herrera,22,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus,21,0,0,1,0,1.0,4.0,7.0,5.0,0.714,5.0,3.0
2017,2016-17,Barstow,barstow,jonahyang8fai,Jonah Yang,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,kalynkimmelveq4,Kalyn Kimmel,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,michaeldavis7olp,Michael Davis,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,mitchhulsecfvj,Mitch Hulse,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,nathancottrell80zs,Nathan Cottrell,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Barstow,barstow,seankelsenwpso,Sean Kelsen,36,0,0,0,0,,0.0,0.0,0.0,,2.0,0.0
2017,2016-17,Butte,butte,connorblairhjhe,Connor Blair,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,dominicchavarria1x5h,Dominic Chavarria,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,dominicvisentinh215,Dominic Visentin,25,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,ericrobleso11p,Eric Robles,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,jessemorales48ak,Jesse Morales,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,joeysierras5j4,Joey Sierra,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,justinwallisxqav,Justin Wallis,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,kreightontsurudagasper893v,Kreighton Tsuruda-Gasper,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,lanepritchardzcu8,Lane Pritchard,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,lukejacksonbin1,Luke Jackson,30,0,0,0,0,,1.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,marcuswilhiteu3u2,Marcus Wilhite,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,michaelschulergfrz,Michael Schuler,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,noahfergusondk6e,Noah Ferguson,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,rjvaldezxvvs,RJ Valdez,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,ronaldotijerodu4i,Ronaldo Tijero,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,trentonyork0bjx,Trenton York,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Butte,butte,walkerdodero4lm5,Walker Dodero,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,adamrossit5wtk,Adam Rossit,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,aidanhagartynotg,Aidan Hagarty,11,0,0,0,0,,6.0,9.0,6.0,0.667,4.0,2.0
2017,2016-17,Cabrillo,cabrillo,camwhitei8b7,Cam White,23,0,1,0,0,1.0,13.0,8.0,6.0,0.75,9.0,15.0
2017,2016-17,Cabrillo,cabrillo,claytonandrews9nuq,Clayton Andrews,44,0,2,1,9,0.25,21.0,6.0,4.0,0.667,2.0,69.0
2017,2016-17,Cabrillo,cabrillo,coltoncrabtreeguxe,Colton Crabtree,32,0,1,0,0,1.0,8.0,6.0,4.0,0.667,8.0,7.0
2017,2016-17,Cabrillo,cabrillo,cooperkrug3h7y,Cooper Krug,28,12,5,0,0,1.0,61.0,33.0,27.0,0.818,24.0,47.0
2017,2016-17,Cabrillo,cabrillo,diggergugales5p3,Digger Gugale,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,eastonvidalesn8jq,Easton Vidales,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,jairusrichards2npo,Jairus Richards,44,0,0,0,0,,4.0,4.0,4.0,1.0,3.0,4.0
2017,2016-17,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,kyleswansonhz5f,Kyle Swanson,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,nickciandrogwwj,Nick Ciandro,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,rexgomez2cuj,Rex Gomez,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,rjperkins3akt,Rj Perkins,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,samburnszr6l,Sam Burns,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,tannerhuskeyf59z,Tanner Huskey,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cabrillo,cabrillo,tylerbiersdorffnoyy,Tyler Biersdorff,31,0,3,1,1,0.8,15.0,4.0,4.0,1.0,8.0,22.0
2017,2016-17,Cabrillo,cabrillo,zachthibautefo2,Zach Thibaut,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,alejandrocabrerasq7x,Alejandro Cabrera,13,5,1,4,2,0.714,40.0,36.0,31.0,0.861,26.0,24.0
2017,2016-17,Canada,canada,alexathanacio965i,Alex Athanacio,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,alexpennesl4ue,Alex Pennes,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,brettwetteland5a0j,Brett Wetteland,34,8,1,6,0,1.0,62.0,34.0,30.0,0.882,6.0,30.0
2017,2016-17,Canada,canada,chuyjimenezsyy6,Chuy Jimenez,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,coltcaravalho36kr,Colt Caravalho,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,connorloucks3v60,Connor Loucks,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,dannyruiz4zfr,Danny Ruiz,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,edwardojedaqeua,Edward Ojeda,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,hectorperezdxsu,Hector Perez,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,ianmcguirek7wt,Ian McGuire,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,jamiewilsonkwl0,Jamie Wilson,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,joshmontanacxhn,Josh Montana,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,mattcarlinkaom,Matt Carlin,24,0,0,0,0,,5.0,7.0,7.0,1.0,4.0,1.0
2017,2016-17,Canada,canada,nickthompsonm9vs,Nick Thompson,21,0,0,0,0,,1.0,2.0,2.0,1.0,2.0,0.0
2017,2016-17,Canada,canada,ricoseverarnbf,Rico Severa,6,0,0,1,0,1.0,7.0,6.0,6.0,1.0,6.0,3.0
2017,2016-17,Canada,canada,romansatroplus18wx,Roman Satroplus,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,sergionoriega8wcb,Sergio Noriega,8,1,0,2,0,1.0,23.0,17.0,15.0,0.882,4.0,10.0
2017,2016-17,Canada,canada,stevenhughesim82,Steven Hughes,25,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canada,canada,tuckerjorgensenvdhy,Tucker Jorgensen,25,4,0,2,0,1.0,36.0,27.0,23.0,0.852,12.0,20.0
2017,2016-17,Canada,canada,tylerbrandenburg8zx9,Tyler Brandenburg,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,anthonyleprexl5f,Anthony Lepre,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,anthonymedinanin5,Anthony Medina,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,blakedoremusm17y,Blake Doremus,18,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,blakesolis58gw,Blake Solis,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,cadengonzalese966,Caden Gonzales,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,calvinestradabd4k,Calvin Estrada,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,chrismayakav,Chris May,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,colekleszcz4z1s,Cole Kleszcz,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,freddiegarciad4q3,Freddie Garcia,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,ivanlomeli6dn5,Ivan Lomeli,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,jamesscanlansowh,James Scanlan,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,josharkinxaiu,Josh Arkin,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,kriskeach4dbw,Kris Keach,31,0,0,0,0,,0.0,0.0,0.0,,1.0,1.0
2017,2016-17,Canyons,canyons,paulbanyi32il,Paul Banyi,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,senitulitaufahemam70y,Senituli Taufahema,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Canyons,canyons,wesfelber8s39,Wes Felber,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,adamrubioltk6,Adam Rubio,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,christophergomezvnyk,Christopher Gomez,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,coreymcgwirezriz,Corey McGwire,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,derrickedwards04q1,Derrick Edwards,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,dominicbravod4hf,Dominic Bravo,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,edgarvelasquez6lxo,Edgar Velasquez,20,6,1,4,1,0.833,63.0,34.0,29.0,0.853,22.0,34.0
2017,2016-17,Cerritos,cerritos,ericsotelom9lj,Eric Sotelo,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,gilbertromerop83r,Gilbert Romero,13,13,4,4,0,1.0,65.0,34.0,26.0,0.765,33.0,51.0
2017,2016-17,Cerritos,cerritos,jesusmercadoyh6w,Jesus Mercado,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,jorgerodriguezwa7w,Jorge Rodriguez,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,juanrodriguezxk4r,Juan Rodriguez,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,kevinsainzmbah,Kevin Sainz,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,matthewhickmanplql,Matthew Hickman,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,micahheen9t1,Micah Hee,34,0,0,2,1,0.667,7.0,5.0,3.0,0.6,10.0,8.0
2017,2016-17,Cerritos,cerritos,nicholaspenzettahfih,Nicholas Penzetta,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,ramonbramascoo3c2,Ramon Bramasco,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerritos,cerritos,rolandonichols36dt,Rolando Nichols,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,alexisramosnxvm,Alexis Ramos,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,blainebayslaro,Blaine Bays,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,bryanfuentesbako,Bryan Fuentes,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,brycinhernandeztsxp,Brycin Hernandez,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,chadwatkins6anb,Chad Watkins,16,8,5,4,0,1.0,71.0,46.0,37.0,0.804,21.0,34.0
2017,2016-17,Cerro Coso,cerrocoso,chrissankeyg2en,Chris Sankey,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,coleheavilin0bpn,Cole Heavilin,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,coreyyoung2od0,Corey Young,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,domoniquehernandezyxs1,Domonique Hernandez,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,jacobbrumerql,Jacob Brum,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,jaseyoungscnh,Jase Young,33,4,0,5,3,0.625,81.0,50.0,38.0,0.76,15.0,29.0
2017,2016-17,Cerro Coso,cerrocoso,jeremiahjohnsontpzl,Jeremiah Johnson,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,kevincorderor3do,Kevin Cordero,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,michaelrousen4jc,Michael Rouse,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,peytonspeedzds8,Peyton Speed,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Cerro Coso,cerrocoso,richiegarciag1s3,Richie Garcia,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
