season,cccaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2012,2011-12,Antelope Valley,antelopevalley,marcdeaso9ps6,Marc Deaso,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,marshallsiordia102x,Marshall Siordia,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,mauricosanchezpq5v,Maurico Sanchez,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,michaelscodellarox2qh,Michael Scodellaro,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,mikalhunteru4xg,Mikal Hunter,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,nickmomjiandse5,Nick Momjian,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,nolanalmodovare0lu,Nolan Almodovar,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,ryanherrickdnyj,Ryan Herrick,26,0,1,0,0,1.0,7.0,5.0,5.0,1.0,4.0,4.0
2012,2011-12,Antelope Valley,antelopevalley,ryanmarshalln4j4,Ryan Marshall,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,shoserranose6p,Sho Serrano,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,stevetremlinoou9,Steve Tremlin,31,9,3,4,0,1.0,82.0,50.0,46.0,0.92,28.0,18.0
2012,2011-12,Antelope Valley,antelopevalley,tevinnishiyamaxg2w,Tevin Nishiyama,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,zackpopawb5a,Zack Popa,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,anthonyhieb0suw,Anthony Hieb,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,benitomachadoiff3,Benito Machado,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,blayneontiverosqy4p,Blayne Ontiveros,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,brentpetersonjdsq,Brent Peterson,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,bryanhaneyqfq3,Bryan Haney,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,elijahtrailm1q6,Elijah Trail,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,isaiahturnerr6cr,Isaiah Turner,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,jakeverdugon2fd,Jake Verdugo,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,jonsudan02k,Jon Suda,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,jordanturner28nk,Jordan Turner,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,lucpomalesgsje,Luc Pomales,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,mikespingola9ck6,Mike Spingola,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,ronniegalindoxsfr,Ronnie Galindo,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,scoutvillanuevab0o8,Scout Villanueva,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,seandeweesek78f,Sean Deweese,11,0,0,0,0,,12.0,9.0,6.0,0.667,2.0,7.0
2012,2011-12,Bakersfield,bakersfield,stepheneyherabided9qa,Stephen Eyherabide,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,tylerpaintonzq33,Tyler Painton,36,13,7,2,0,1.0,57.0,25.0,15.0,0.6,37.0,64.0
2012,2011-12,Barstow,barstow,adamthompsonhe49,Adam Thompson,27,0,1,1,0,1.0,37.0,21.0,15.0,0.714,4.0,12.0
2012,2011-12,Barstow,barstow,andresortiz7j8e,Andres Ortiz,35,0,0,0,0,,4.0,4.0,2.0,0.5,1.0,0.0
2012,2011-12,Barstow,barstow,andrewnelson9skg,Andrew Nelson,29,0,0,0,0,,30.0,30.0,16.0,0.533,5.0,9.0
2012,2011-12,Barstow,barstow,cirosburdierh1vs,Ciros Burdier,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,codystafford9bxf,Cody Stafford,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,dominickmonteirohbrv,Dominick Monteiro,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,dylanbaumgartez30c,Dylan Baumgarte,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,gabrielsotopryp,Gabriel Soto,28,9,0,5,0,1.0,55.0,28.0,17.0,0.607,17.0,34.0
2012,2011-12,Barstow,barstow,heribertoorozcoajgv,Heriberto Orozco,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,jamescarraway7z4s,James Carraway,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,jaysonhendersonza6x,Jayson Henderson,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,joshuagomezjfy7,Joshua Gomez,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,kyleself14ln,Kyle Self,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,markmarinchvgvd,Mark Marinch,21,5,1,4,0,1.0,64.0,38.0,26.0,0.684,25.0,33.0
2012,2011-12,Barstow,barstow,peterlelich6c9c,Peter Lelich,25,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,robertloerwaldz7ad,Robert Loerwald,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,romandavalosvu7i,Roman Davalos,21,7,3,8,1,0.917,96.0,51.0,41.0,0.804,11.0,36.0
2012,2011-12,Barstow,barstow,travispullenxla4,Travis Pullen,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,tylerleslie2oin,Tyler Leslie,16,12,2,6,1,0.889,83.0,71.0,43.0,0.606,39.0,57.0
2012,2011-12,Barstow,barstow,zacharymonticelli8n22,Zachary Monticelli,31,0,0,0,0,,7.0,6.0,6.0,1.0,0.0,1.0
2012,2011-12,Butte,butte,andypustejovskydidt,Andy Pustejovsky,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,bradpaschallzmr5,Brad Paschall,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,chistiandivelbisson01,Chistian Divelbiss,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,christiankaplanrksx,Christian Kaplan,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,darinschroederjfe3,Darin Schroeder,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,huntergravescwwz,Hunter Graves,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,jacobangelo4bqk,Jacob Angelo,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,joshrothj7u7,Josh Roth,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,mattlambertp70q,Matt Lambert,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,mitchwardenr1gj,Mitch Warden,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,quentinrocha0958,Quentin Rocha,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,ryanbrowntkki,Ryan Brown,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,ryanzirkledxlu,Ryan Zirkle,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,sethdavishlhm,Seth Davis,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,stevenperrybt05,Steven Perry,7,0,0,0,0,,4.0,0.0,0.0,,3.0,2.0
2012,2011-12,Butte,butte,tylerkreditorlf2p,Tyler Kreditor,18,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Butte,butte,tylermolderbtje,Tyler Molder,20,7,5,2,2,0.778,72.0,37.0,23.0,0.622,14.0,44.0
2012,2011-12,Cabrillo,cabrillo,claykinahan0roa,Clay Kinahan,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,ericvegasb9mk,Eric Vegas,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,jamievegaa420,Jamie Vega,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,johnbowlingj1j3,John Bowling,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,justinschlieskqx,Justin Schlie,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,kevinhatcht8rw,Kevin Hatch,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,kevinrojko1lj1,Kevin Rojko,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,marklamothesnm0,Mark Lamothe,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,matthortonfai4,Matt Horton,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,miguelcorralmqx8,Miguel Corral,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,mikecroft7roj,Mike Croft,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,mikemuranou9ul,Mike Murano,19,0,4,0,2,0.667,22.0,6.0,4.0,0.667,3.0,18.0
2012,2011-12,Cabrillo,cabrillo,nickrossettaid7a,Nick Rossetta,33,0,0,4,2,0.667,14.0,12.0,10.0,0.833,12.0,20.0
2012,2011-12,Cabrillo,cabrillo,segiosanchezt0eb,Segio Sanchez,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,taylortoccalinoaj1p,Taylor Toccalino,10,7,0,3,0,1.0,29.0,30.0,25.0,0.833,28.0,15.0
2012,2011-12,Cabrillo,cabrillo,trevorfabingncmw,Trevor Fabing,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cabrillo,cabrillo,vinceaugustines6di,Vince Augustine,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,alexsortwell20te,Alex Sortwell,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,anthonyarmourvl4g,Anthony Armour,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,anthonygomessiriannizky2,Anthony Gomes-Sirianni,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,danielpalladino0nzf,Daniel Palladino,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,dylanwisthoffnzw5,Dylan Wisthoff,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,erenmiravallesz4ow,Eren Miravalles,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,jacobreyes2uco,Jacob Reyes,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,kevinmcgovernd27f,Kevin Mc Govern,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,kylezerbiesk84n,Kyle Zerbies,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,marcuspollard1pr8,Marcus Pollard,28,0,0,0,1,0.0,0.0,0.0,0.0,,1.0,0.0
2012,2011-12,Canada,canada,mitchelledwardsjy59,Mitchell Edwards,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,nicholasjohnsonalexandreaakq,Nicholas Johnson-Alexandre,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,nickmchugh4fxj,Nick Mc Hugh,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,peterwoodallieal,Peter Woodall,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,robertoromanrkqe,Roberto Roman,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,ryanmurphydafe,Ryan Murphy,13,3,0,2,0,1.0,29.0,19.0,18.0,0.947,9.0,10.0
2012,2011-12,Canada,canada,scottraeside9sbm,Scott Raeside,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,shadiazad08ee,Shadi Azad,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,stevenknudson65jh,Steven Knudson,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,whaylanpriceonki,Whaylan Price,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canada,canada,zacharyturnerlvsz,Zachary Turner,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,adambouyer5408,Adam Bouyer,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,andrewayradosxax,Andrew Ayrado,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,brettpiperzl8i,Brett Piper,22,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,chaddelaguerra1yel,Chad DeLaguerra,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,christianornelasyn1n,Christian Ornelas,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,connorgarelickvfnp,Connor Garelick,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,drewsandlerovja,Drew Sandler,30,0,0,0,2,0.0,2.0,2.0,2.0,1.0,3.0,2.0
2012,2011-12,Canyons,canyons,garrettfedorv25h,Garrett Fedor,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,hunterhernandezps5l,Hunter Hernandez,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,jakejelminiy0yg,Jake Jelmini,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,jamesbondsprcz,James Bonds,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,jaredortizojou,Jared Ortiz,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,justinsheehan0upi,Justin Sheehan,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,kevinlenikozto,Kevin Lenik,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,kyleeatonx9bt,Kyle Eaton,3,0,0,0,0,,0.0,2.0,2.0,1.0,3.0,0.0
2012,2011-12,Canyons,canyons,michaelbrowneh1ak,Michael Browne,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,mitchellthompsonjupd,Mitchell Thompson,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Canyons,canyons,randypoe9tur,Randy Poe,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,andresdorantes1z4t,Andres Dorantes,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,bubbyrossmankhyc,Bubby Rossman,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,cesarcastillo2jgl,Cesar Castillo,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,chasehollandzld8,Chase Holland,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,chrishefnerapmp,Chris Hefner,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,christianesparzajaw9,Christian Esparza,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,danielrenteriakgn8,Daniel Renteria,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,evansanchezllvu,Evan Sanchez,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,josephaguirrefrep,Joseph Aguirre,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,joshuaancona1wp4,Joshua Ancona,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper,12,8,0,7,0,1.0,58.0,34.0,21.0,0.618,13.0,31.0
2012,2011-12,Cerritos,cerritos,sebastianfrutossbb5,Sebastian Frutos,18,0,1,0,0,1.0,17.0,5.0,5.0,1.0,7.0,13.0
2012,2011-12,Cerritos,cerritos,sergiobarbozavy0w,Sergio Barboza,25,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,zachjohnsonb11h,Zach Johnson,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerritos,cerritos,zachmello5kaj,Zach Mello,18,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,adamneubaurqkyo,Adam Neubaur,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,chrischambersr9k7,Chris Chambers,5,0,0,0,0,,6.0,8.0,7.0,0.875,6.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,chrispietrangelo8kjd,Chris Pietrangelo,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,georgeeckertmq4s,George Eckert,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,javierledfordv3t5,Javier Ledford,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,legarystewarttt0n,Legary Stewart,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,luismejiayn9q,Luis Mejia,30,3,0,3,1,0.75,44.0,35.0,30.0,0.857,17.0,13.0
2012,2011-12,Cerro Coso,cerrocoso,marcusmejiaws7b,Marcus Mejia,13,1,0,0,0,,11.0,6.0,5.0,0.833,1.0,3.0
2012,2011-12,Cerro Coso,cerrocoso,mattvallettxy6,Matt Vallet,33,0,0,0,0,,12.0,12.0,12.0,1.0,3.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,mikeeriwinm6nw,Mike Eriwin,15,2,0,2,0,1.0,37.0,32.0,31.0,0.969,21.0,6.0
2012,2011-12,Cerro Coso,cerrocoso,nickmeyersxzet,Nick Meyers,25,0,0,0,0,,5.0,2.0,2.0,1.0,1.0,1.0
2012,2011-12,Cerro Coso,cerrocoso,omarurreaby02,Omar Urrea,11,0,0,0,0,,15.0,14.0,9.0,0.643,3.0,3.0
2012,2011-12,Cerro Coso,cerrocoso,rauljimenezjttu,Raul Jimenez,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Cerro Coso,cerrocoso,ricardoperez7302,Ricardo Perez,30,0,0,0,0,,30.0,21.0,19.0,0.905,8.0,0.0
