season,cccaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2023,2022-23,Allan Hancock,allanhancock,zachmartinezn7vh,Zach Martinez,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,aidenimperialp8rf,Aiden Imperial,22,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,anthonypackardpno0,Anthony Packard,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,benhanson0ctq,Ben Hanson,2,0,0,0,0,,6.0,3.0,3.0,1.0,2.0,0.0
2023,2022-23,American River,americanriver,christianrestoriwovr,Christian Restori,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,darinealesys6v,Darin Eales,36,0,0,0,0,,3.0,1.0,1.0,1.0,0.0,0.0
2023,2022-23,American River,americanriver,davidcentenoee3g,David Centeno,30,0,0,2,2,0.5,22.0,9.0,7.0,0.778,7.0,20.0
2023,2022-23,American River,americanriver,dominicottp7gb,Dominic Ott,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,duncanhansenwxx8,Duncan Hansen,22,0,0,0,0,,1.0,0.0,0.0,,1.0,2.0
2023,2022-23,American River,americanriver,dylanherfurth9f3b,Dylan Herfurth,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,evanrice1ea4,Evan Rice,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,jakemorell1y8h,Jake Morell,32,1,0,2,0,1.0,45.0,41.0,21.0,0.512,29.0,22.0
2023,2022-23,American River,americanriver,jonasdyas8gzt,Jonas Dyas,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,joshheinkelw9er,Josh Heinkel,13,0,0,1,0,1.0,20.0,21.0,17.0,0.81,17.0,13.0
2023,2022-23,American River,americanriver,jullianblackwell8nhz,Jullian Blackwell,29,0,0,0,0,,5.0,6.0,5.0,0.833,6.0,7.0
2023,2022-23,American River,americanriver,marcusbabautax8q9,Marcus Babauta,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,rylondruck1qvy,Rylon Druck,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,tylermoore1ogh,Tyler Moore,19,11,3,10,0,1.0,82.0,72.0,58.0,0.806,40.0,42.0
2023,2022-23,American River,americanriver,willietatumw47i,Willie Tatum,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,wyattbahlkeb5t6,Wyatt Bahlke,29,6,0,5,0,1.0,25.0,32.0,25.0,0.781,32.0,24.0
2023,2022-23,Antelope Valley,antelopevalley,aidanjbarae8qh,Aidan Jbara,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,chisumdemmersxqp5,Chisum Demmers,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,chucklangaixb,Chuck Lang,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,gabeperkins17my,Gabe Perkins,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,hunterloganmjj9,Hunter Logan,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,jackrogersigv2,Jack Rogers,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,jacktaylor6lue,Jack Taylor,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,jasonzhang7wgu,Jason Zhang,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,jimmywilliamsnaf0,Jimmy Williams,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,joeuribet4sk,Joe Uribe,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,joshnunopgw7,Josh Nuno,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,keetonbellcjnq,Keeton Bell,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,keonmosenild5d,Keon Moseni,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,masonjohnson2xsn,Mason Johnson,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,nickhagendv3k,Nick Hagen,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,shealewismdio,Shea Lewis,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,treythomas1161,Trey Thomas,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,willjosephffsm,Will Joseph,13,0,0,0,0,,8.0,5.0,2.0,0.4,1.0,4.0
2023,2022-23,Antelope Valley,antelopevalley,zachterrylsru,Zach Terry,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez,38,1,0,0,0,,1.0,0.0,0.0,,2.0,2.0
2023,2022-23,Bakersfield,bakersfield,andrewtownsont2dk,Andrew Townson,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,davidescobars56n,David Escobar,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,jordanlopezcypi,Jordan Lopez,37,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,josephalatorre0v71,Joseph Alatorre,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,josephgutierrezy45s,Joseph Gutierrez,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,kylelangstonc4jk,Kyle Langston,14,12,3,4,1,0.875,84.0,50.0,39.0,0.78,22.0,61.0
2023,2022-23,Bakersfield,bakersfield,landongonzalezzpxf,Landon Gonzalez,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,luisfuentes2oy1,Luis Fuentes,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,lukefroehlichwrbw,Luke Froehlich,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,manualherrera4l45,Manual Herrera,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,manuelherrera4l45,Manuel Herrera,35,0,1,0,0,1.0,5.0,2.0,2.0,1.0,0.0,2.0
2023,2022-23,Bakersfield,bakersfield,ryanredstonelq4i,Ryan Redstone,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,trevorspainhowards4ma,Trevor Spainhoward,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,zamareetillmanv1p8,Zamaree Tillman,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,adanmaldonado0cjk,Adan Maldonado,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,aidanmurphyu17w,Aidan Murphy,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,averykirkupudlz,Avery Kirkup,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,brockmccormick7vd4,Brock McCormick,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,chriscorralesq2b5,Chris Corrales,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,colesiembabzyhk,Cole Siembab,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,dawsonpitsorksrq,Dawson Pitsor,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,dylanbradfordzol7,Dylan Bradford,26,0,0,0,0,,3.0,2.0,2.0,1.0,1.0,1.0
2023,2022-23,Barstow,barstow,dylanrunnellssmj7,Dylan Runnells,19,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,jaimejimeneznm43,Jaime Jimenez,17,0,0,0,0,,3.0,4.0,4.0,1.0,3.0,0.0
2023,2022-23,Barstow,barstow,jamesalvarezwjh6,James Alvarez,23,0,0,0,0,,3.0,6.0,3.0,0.5,5.0,1.0
2023,2022-23,Barstow,barstow,josepharcareseql0j,Joseph Arcarese,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,justinlamantiaev1s,Justin Lamantia,28,0,0,0,0,,7.0,4.0,4.0,1.0,0.0,0.0
2023,2022-23,Barstow,barstow,kadenduffy08ow,Kaden Duffy,22,0,1,0,0,1.0,54.0,40.0,31.0,0.775,9.0,13.0
2023,2022-23,Barstow,barstow,lucaslefebvre6ig1,Lucas Lefebvre,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,marcussanchez85ec,Marcus Sanchez,31,2,0,1,1,0.5,31.0,21.0,17.0,0.81,2.0,11.0
2023,2022-23,Barstow,barstow,michaelgutierrezylc6,Michael Gutierrez,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,nathanmelgarun5l,Nathan Melgar,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,sethfoxzq1b,Seth Fox,22,2,0,3,1,0.75,12.0,27.0,26.0,0.963,32.0,12.0
2023,2022-23,Barstow,barstow,tommiedavisq8nn,Tommie Davis,13,10,0,7,0,1.0,72.0,52.0,47.0,0.904,20.0,38.0
2023,2022-23,Barstow,barstow,tylersexton7m3h,Tyler Sexton,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Barstow,barstow,vicenteescobedo6psu,Vicente Escobedo,26,2,0,2,0,1.0,35.0,35.0,31.0,0.886,21.0,11.0
2023,2022-23,Butte,butte,aidanmoore3a4j,Aidan Moore,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,alexgarcia8ea0,Alex Garcia,22,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,carsonseeman69ay,Carson Seeman,35,13,9,2,0,1.0,68.0,30.0,26.0,0.867,12.0,67.0
2023,2022-23,Butte,butte,carterlyonstk1w,Carter Lyons,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,chancebelding3k9p,Chance Belding,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,colearnoldsbez,Cole Arnold,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,connorpawlowskiht1j,Connor Pawlowski,31,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,danelledaniels5nc7,Danelle Daniels,41,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,evanstauch2r9d,Evan Stauch,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,jacksonparmenterqfau,Jackson Parmenter,14,0,0,0,0,,10.0,4.0,4.0,1.0,1.0,5.0
2023,2022-23,Butte,butte,jakeagarwal8wkq,Jake Agarwal,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,jasonolsengq47,Jason Olsen,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,johnlantermany7vz,John Lanterman,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,kolbyamaraloxwu,Kolby Amaral,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,landongomesy5xr,Landon Gomes,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,patrickbarry65ww,Patrick Barry,41,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Butte,butte,ryanmccarthy1ukj,Ryan McCarthy,36,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,bobbycobinetpb0,Bobby Cobine,23,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,connorspangrudmv70,Connor Spangrud,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,dominicgiuffreg75m,Dominic Giuffre,41,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,ethanneuner7nhz,Ethan Neuner,7,0,0,0,0,,10.0,18.0,16.0,0.889,10.0,2.0
2023,2022-23,Cabrillo,cabrillo,jacksongifford0jzn,Jackson Gifford,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,jonahbachiu4q13,Jonah Bachiu,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,kaiprice9b3x,Kai Price,11,0,0,1,0,1.0,18.0,17.0,17.0,1.0,9.0,14.0
2023,2022-23,Cabrillo,cabrillo,kawanasoaresm9ch,Kawana Soares,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,kobemorganzv9h,Kobe Morgan,23,0,1,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
2023,2022-23,Cabrillo,cabrillo,lucasbarnesxde4,Lucas Barnes,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,lucasrexinhmk8,Lucas Rexin,41,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,mattlawtonse7u,Matt Lawton,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,mattmorrison8fxv,Matt Morrison,40,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,nickthompsonizgb,Nick Thompson,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,nickthomsonizgb,Nick Thomson,41,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cabrillo,cabrillo,reeshalldwj0,Rees Hall,35,0,0,0,0,,3.0,2.0,2.0,1.0,2.0,2.0
2023,2022-23,Cabrillo,cabrillo,seitashiratoriyqrq,Seita Shiratori,41,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,angeloysalva5fem,Angelo Ysalva,14,0,0,1,0,1.0,4.0,4.0,4.0,1.0,0.0,0.0
2023,2022-23,Canada,canada,bensinglerqd3s,Ben Singler,28,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,carsonvance4d3h,Carson Vance,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,evanmokqs4f,Evan Mok,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,genohutchinson2wre,Geno Hutchinson,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,ginohutchinson2wre,Gino Hutchinson,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,ivanherrera7g2z,Ivan Herrera,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,jamescourshongcs9,James Courshon,24,5,2,2,0,1.0,38.0,21.0,13.0,0.619,3.0,26.0
2023,2022-23,Canada,canada,jasonarsenaulto9hb,Jason Arsenault,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,joeyleeyxvu,Joey Lee,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,johnpaulavilaglhz,John Paul Avila,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,jonathansollanorcp0,Jonathan Sollano,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,justinverna2obv,Justin Verna,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,lucasherrerajmgi,Lucas Herrera,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,mariodurans6uo,Mario Duran,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,natecohenl1yp,Nate Cohen,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,noahlongspnz,Noah Long,20,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,owencreveltkf42,Owen Crevelt,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,ryanlapuyade74cy,Ryan Lapuyade,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,sebastianfuchenwz24,Sebastian Fuchen,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,timyasdelrosarioconcordiaigpc,Timyas Del Rosario Concordia,22,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,trevorleonv60u,Trevor Leon,45,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canada,canada,tylerfirpowd0i,Tyler Firpo,21,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,aaronruvalcabaksg2,Aaron Ruvalcaba,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,alexsepulveda6mc9,Alex Sepulveda,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,andrewallansonf6qw,Andrew Allanson,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,andyambrizajyq,Andy Ambriz,42,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,charlieroccar25x,Charlie Rocca,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,colinyeamanhajx,Colin Yeaman,35,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,dylandaszek1v14,Dylan Daszek,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,isaiahdominguezs5tl,Isaiah Dominguez,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,jakeschwartz1fjd,Jake Schwartz,44,0,2,2,4,0.5,28.0,14.0,12.0,0.857,7.0,12.0
2023,2022-23,Canyons,canyons,joeyrochahoxg,Joey Rocha,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,johanceja5sgc,Johan Ceja,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,jovancamachocbag,Jovan Camacho,44,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,ryancamacho5vh3,Ryan Camacho,43,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,ryanorsinips1b,Ryan Orsini,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Canyons,canyons,ryanrosebmmh,Ryan Rose,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,ajgonzalezq7ax,AJ Gonzalez,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,andyvegabbym,Andy Vega,34,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,anthonygodfreyrwtd,Anthony Godfrey,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,calixarmijojk6w,Calix Armijo,12,2,0,1,0,1.0,13.0,9.0,5.0,0.556,13.0,12.0
2023,2022-23,Cerritos,cerritos,carlosvegathdb,Carlos Vega,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,chrismarquistiva,Chris Marquis,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,connersullivano6cu,Conner Sullivan,26,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,connorsullivano6cu,Connor Sullivan,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,cruzmataf3c7,Cruz Mata,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,danielcastellanosh09c,Daniel Castellanos,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,danielmariscaluf0o,Daniel Mariscal,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,deanormonde4dp0,Dean Ormonde,27,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,isaacvegazfy5,Isaac Vega,24,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,jasongivens875j,Jason Givens,30,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,julianfrancoistupu,Julian Francois,33,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,mikesantosco2g,Mike Santos,2,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,mikeshackelfordicu7,Mike Shackelford,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,mileshughesmp9y,Miles Hughes,22,0,0,0,0,,2.0,3.0,3.0,1.0,2.0,2.0
2023,2022-23,Cerritos,cerritos,milesvelezk3m2,Miles Velez,6,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,nategardenswartzmv5i,Nate Gardenswartz,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,nicobrioness30e,Nico Briones,32,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,renegalvanxtkv,Rene Galvan,4,1,0,1,0,1.0,6.0,4.0,4.0,1.0,1.0,9.0
2023,2022-23,Cerritos,cerritos,ryanskjonsbykcrf,Ryan Skjonsby,29,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,samrodriguezsj39,Sam Rodriguez,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerritos,cerritos,scottmitchelllwbv,Scott Mitchell,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerro Coso,cerrocoso,aidanjohnsonpvg6,Aidan Johnson,15,4,2,0,0,1.0,35.0,25.0,20.0,0.8,12.0,26.0
2023,2022-23,Cerro Coso,cerrocoso,blaketablazonsob6,Blake Tablazon,38,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Cerro Coso,cerrocoso,brenttolmo4rlv,Brentt Olmo,39,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
