date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Lassen,L,8-5,8,5,3,win,20220128_pbmy,0,0,0,0,1.1,3,1,1,6.75,,1,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Feb 1,home,Reedley,L,10-5,10,5,5,win,20220201_ethu,0,0,0,0,1.0,,,,0.00,,1,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Feb 5,home,West Valley,W,3-2,3,2,1,win,20220205_a2rn,0,1,0,0,3.0,,,,0.00,,4,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Feb 12,home,American River,L,3-2,3,2,1,win,20220212_rq7a,0,0,0,0,2.0,1,,,0.00,1,,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Feb 15,home,Fresno City,L,17-3,17,3,14,win,20220215_t8ri,0,0,0,0,0.1,1,2,2,54.00,2,,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Mar 12,home,Ohlone,L,9-5,9,5,4,win,20220312_x31n,0,0,0,0,1.0,1,,,0.00,1,,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Mar 15,home,Ohlone,L,8-3,8,3,5,win,20220315_buct,0,0,0,0,1.0,,1,,0.00,,2,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Mar 24,home,Mission,L,11-3,11,3,8,win,20220324_o0mr,0,0,0,0,1.0,1,1,1,9.00,1,2,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Mar 26,home,De Anza,W,16-12,16,12,4,win,20220326_m96g,0,0,0,0,1.0,3,5,5,45.00,2,1,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Apr 2,home,Chabot,L,10-5,10,5,5,win,20220402_ngls,0,0,0,0,1.2,,2,2,10.80,3,1,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Apr 5,home,De Anza,W,9-7,9,7,2,win,20220405_pktb,0,0,0,1,1.0,,,,0.00,3,1,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Apr 15,home,Ohlone,L,18-7,18,7,11,win,20220415_eucg,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
Apr 19,home,Cabrillo,L,9-2,9,2,7,win,20220419_823h,0,0,0,0,2.0,2,1,1,4.50,1,2,2022,2021-22,Hartnell,hartnell,masonbauer7pty,Mason Bauer
