date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Antelope Valley,W,6-1,6,1,5,win,20190129_iop2,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Jan 30,home,San Diego Mesa,W,4-2,4,2,2,win,20190130_edfj,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Feb 1,home,Moorpark,W,12-4,12,4,8,win,20190201_92gt,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Feb 9,home,Bakersfield,L,4-3,4,3,1,win,20190209_vv6v,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Feb 19,home,LA Mission,W,4-2,4,2,2,win,20190219_h8ms,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Mar 14,home,Pasadena City,W,4-2,4,2,2,win,20190314_92ve,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Mar 21,home,Cerritos,W,12-1,12,1,11,win,20190321_pfb1,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 6,home,Long Beach,W,8-3,8,3,5,win,20190406_d0na,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 9,home,Chaffey,W,8-3,8,3,5,win,20190409_b8qe,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 11,home,Chaffey,L,13-3,13,3,10,win,20190411_y4u4,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 13,home,LA Mission,W,14-0,14,0,14,win,20190413_yt9x,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 15,home,Antelope Valley,W,4-2,4,2,2,win,20190415_3hr4,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 17,home,Fullerton,W,3-1,3,1,2,win,20190417_ajzu,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 23,home,LA Harbor,W,2-1,2,1,1,win,20190423_3qls,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 25,home,LA Harbor,W,7-1,7,1,6,win,20190425_r2qf,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
Apr 26,home,LA Harbor,W,4-2,4,2,2,win,20190426_1cyj,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 3,home,Pasadena City,W,6-0,6,0,6,win,20190503_0ic1,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 4,home,Pasadena City,W,5-1,5,1,4,win,20190504_xk2h,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 9,home,Cypress,W,8-3,8,3,5,win,20190509_5o1x,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 10,home,Cypress,L,2-1,2,1,1,win,20190510_kmst,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 11,home,Cypress,W,8-7,8,7,1,win,20190511_pdo9,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 17,home,Glendale,W,14-2,14,2,12,win,20190517_dzkm,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 18,home,Glendale,W,7-3,7,3,4,win,20190518_739h,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 25,home,San Joaquin Delta,W,5-3,5,3,2,win,20190525_ncbk,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 27,home,Orange Coast,W,8-2,8,2,6,win,20190527_tdya,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 28,home,Orange Coast,L,7-5,7,5,2,win,20190528_6s8n,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
May 28,home,Orange Coast,L,8-7,8,7,1,win,20190528_lese,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,El Camino,elcamino,brendoncasillas80gh,Brendon Casillas
