date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Oxnard,W,10-5,10,5,5,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Jan 26,home,Pasadena City,L,14-2,14,2,12,win,20190126_io6o,0,0,0,0,0.0,,,,0.00,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Jan 29,home,East Los Angeles,L,7-2,7,2,5,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 1,home,Rio Hondo,L,7-3,7,3,4,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 2,home,Mt. San Jacinto,,,,,4,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 6,home,Oxnard,T,9-9,9,9,0,tie,20190206_5c63,0,0,0,0,0.0,,,,0.00,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 7,home,LA Mission,L,16-2,16,2,14,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 8,home,Ventura,L,22-5,22,5,17,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 9,home,San Bernardino Valley,L,9-3,9,3,6,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 12,home,Mt. San Jacinto,L,8-6,8,6,2,win,20190212_tgyq,0,0,0,0,0.0,,,,0.00,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 13,home,Rio Hondo,,,,,2,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 14,home,Pasadena City,,,,,2,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 20,home,LA Mission,L,9-5,9,5,4,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
Feb 22,home,East Los Angeles,W,7-3,7,3,4,win,,,,,,,,,,,,,2019,,Citrus,citrus,jonathanalanizqa2l,Jonathan Alaniz
