date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Los Medanos,L,7-0,7,0,7,win,20120203_lbx2,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Feb 11,home,Lassen,L,7-4,7,4,3,win,20120211_hmvk,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Feb 14,home,Hartnell,L,8-2,8,2,6,win,20120214_9p46,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Feb 18,home,Merced,L,7-5,7,5,2,win,20120218_nold,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Feb 23,home,American River,W,18-4,18,4,14,win,20120223_reit,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Feb 28,home,San Francisco,W,6-4,6,4,2,win,20120228_c87i,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Mar 9,home,San Francisco,W,14-0,14,0,14,win,20120309_cls3,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Mar 19,home,De Anza,L,5-0,5,0,5,win,20120319_1362,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Mar 20,home,Canada,L,3-2,3,2,1,win,20120320_8alu,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Mar 26,home,San Mateo,L,3-2,3,2,1,win,20120326_obtg,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Apr 3,home,Hartnell,W,8-7,8,7,1,win,20120402_tl7q,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Apr 14,home,West Valley,L,2-1,2,1,1,win,20120413_xbzm,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Apr 16,home,De Anza,L,4-2,4,2,2,win,20120416_n4o5,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
Apr 26,home,Chabot,L,11-1,11,1,10,win,20120426_weev,0,0,0,0,0.0,,,,0.00,,,2012,2011-12,Mission,mission,renereyes28tp,Rene Reyes
