date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Lassen,L,7-4,7,4,3,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Jan 28,home,Lassen,L,8-5,8,5,3,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Jan 29,home,Lassen,L,5-0,5,0,5,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 1,home,Reedley,L,10-5,10,5,5,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 3,home,Reedley,L,7-0,7,0,7,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 5,home,West Valley,W,3-2,3,2,1,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 8,home,San Francisco,W,7-4,7,4,3,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 11,home,American River,L,15-12,15,12,3,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 12,home,American River,L,3-2,3,2,1,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 15,home,Fresno City,L,17-3,17,3,14,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 16,home,Fresno City,L,11-7,11,7,4,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 19,home,Diablo Valley,L,10-0,10,0,10,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 26,home,Los Medanos,L,11-4,11,4,7,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Feb 26,home,Los Medanos,L,1-0,1,0,1,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 1,home,West Valley,L,12-5,12,5,7,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 3,home,Canada,L,9-3,9,3,6,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 5,home,San Mateo,L,10-3,10,3,7,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 8,home,Monterey Peninsula,L,4-2,4,2,2,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 10,home,Monterey Peninsula,L,14-2,14,2,12,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 12,home,Ohlone,L,9-5,9,5,4,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
Mar 15,home,Ohlone,L,8-3,8,3,5,win,,,,,,,,,,,,,2022,,Hartnell,hartnell,kaitovesm4fq,Kai Toves
