date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,El Camino,L,13-11,13,11,2,win,20200124_52yo,0,0,0,0,2.0,3,3,1,4.50,3,1,2020,2019-20,Canyons,canyons,bradymiles2k02,Brady Miles
Jan 28,home,Golden West,L,8-7,8,7,1,win,20200128_5cct,1,0,0,0,0.1,3,5,5,135.00,3,0,2020,2019-20,Canyons,canyons,bradymiles2k02,Brady Miles
Feb 1,home,Allan Hancock,L,14-4,14,4,10,win,20200201_7lxz,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,Canyons,canyons,bradymiles2k02,Brady Miles
