date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Cabrillo,L,10-4,10,4,6,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Jan 30,home,Cabrillo,L,1-0,1,0,1,win,20160130_wuaa,0,0,0,0,0.0,,,,0.00,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 6,home,Saddleback,L,7-1,7,1,6,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 6,home,Saddleback,L,9-1,9,1,8,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 11,home,Sequoias,L,4-2,4,2,2,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 12,home,Sequoias,W,13-10,13,10,3,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 13,home,Sequoias,W,12-5,12,5,7,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 16,home,East Los Angeles,W,5-1,5,1,4,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 20,home,Moorpark,L,6-4,6,4,2,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 23,home,Moorpark,W,6-2,6,2,4,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 25,home,Oxnard,W,7-2,7,2,5,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Feb 27,home,Oxnard,L,5-3,5,3,2,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Mar 1,home,Cuesta,L,9-0,9,0,9,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Mar 3,home,Cuesta,W,3-0,3,0,3,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Mar 4,home,East Los Angeles,L,7-1,7,1,6,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Mar 10,home,LA Pierce,W,5-2,5,2,3,win,,,,,,,,,,,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
Mar 12,home,LA Pierce,L,8-2,8,2,6,win,20160312_8cje,0,0,0,0,0.0,,,,0.00,,,2016,,Santa Barbara,santabarbara,jacksonwittwerl8fc,Jackson Wittwer
