date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Antelope Valley,W,14-7,14,7,7,win,20230127_g4d4,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Jan 28,home,San Diego City,W,13-6,13,6,7,win,20230128_ham2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Jan 31,home,Desert,L,19-16,19,16,3,win,20230131_vcbh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 4,home,Grossmont,L,8-4,8,4,4,win,20230204_d1ko,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 7,home,Santa Ana,L,21-6,21,6,15,win,20230207_c2op,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 11,home,Mt. San Jacinto,L,11-9,11,9,2,win,20230211_cs26,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 14,home,Antelope Valley,W,6-5,6,5,1,win,20230214_86oq,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 15,home,Barstow,W,11-2,11,2,9,win,20230215_o0iz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 17,home,San Bernardino Valley,L,9-5,9,5,4,win,20230217_8tez,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 21,home,LA Harbor,L,10-3,10,3,7,win,20230221_ovz3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Feb 28,home,Imperial Valley,W,11-9,11,9,2,win,20230228_2c6r,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 3,home,LA Harbor,L,3-1,3,1,2,win,20230303_bh5z,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 7,home,East Los Angeles,L,9-8,9,8,1,win,20230307_8rps,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 9,home,East Los Angeles,L,8-2,8,2,6,win,20230309_xwgn,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 15,home,El Camino,L,12-5,12,5,7,win,20230315_jnnr,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 18,home,El Camino,L,8-1,8,1,7,win,20230318_j9pz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 25,home,Cerritos,W,5-1,5,1,4,win,20230325_xm17,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 28,home,Long Beach,L,9-7,9,7,2,win,20230328_c9q2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Mar 31,home,Long Beach,L,9-7,9,7,2,win,20230331_r6yk,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 3,home,Taft,L,5-3,5,3,2,win,20230403_rr9e,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 6,home,West LA,W,12-9,12,9,3,win,20230406_yx6r,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 11,home,Mt. San Antonio,W,2-0,2,0,2,win,20230411_89v6,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 13,home,Mt. San Antonio,L,10-5,10,5,5,win,20230413_oewl,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 15,home,Mt. San Antonio,L,10-3,10,3,7,win,20230415_a9l4,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 19,home,Cerritos,L,13-9,13,9,4,win,20230419_57ro,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 22,home,Rio Hondo,W,9-6,9,6,3,win,20230422_wki8,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 24,home,Cerritos,W,6-5,6,5,1,win,20230424_lbj4,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 25,home,Pasadena City,L,9-7,9,7,2,win,20230425_gnf3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
Apr 28,home,Pasadena City,L,6-5,6,5,1,win,20230428_3lhl,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Compton,compton,ryansmithubyt,Ryan Smith
