date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 2,home,Santa Rosa,L,6-4,6,4,2,win,20130202_bu2f,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Feb 5,home,Sacramento City,W,9-8,9,8,1,win,20130205_j44b,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Feb 8,home,Sacramento City,L,12-1,12,1,11,win,20130208_qrvo,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Feb 15,home,Fresno City,W,12-10,12,10,2,win,20130215_nj0l,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Feb 23,home,Sierra,W,10-1,10,1,9,win,20130223_ah7f,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Feb 26,home,Mission,L,3-2,3,2,1,win,20130226_sv8c,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Mar 14,home,San Francisco,W,10-1,10,1,9,win,20130314_pi5t,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Mar 15,home,De Anza,W,9-2,9,2,7,win,20130315_xweu,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Mar 21,home,San Francisco,W,15-2,15,2,13,win,20130321_3xi2,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Mar 23,home,West Valley,W,12-4,12,4,8,win,20130323_zgf3,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Mar 29,home,West Valley,W,10-3,10,3,7,win,20130329_93ni,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
Apr 4,home,De Anza,W,12-2,12,2,10,win,20130404_vd7z,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
May 11,home,San Joaquin  Delta,L,12-6,12,6,6,win,20130511_jq2n,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,Chabot,chabot,codybachoge7a,Cody Bacho
