date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 11,home,El Camino,L,8-6,8,6,2,win,20160211_au2f,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Feb 13,home,Orange Coast,L,7-0,7,0,7,win,20160213_395h,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Feb 16,home,Fullerton,L,12-3,12,3,9,win,20160216_65ys,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Mar 1,home,Grossmont,L,15-2,15,2,13,win,20160301_d4w7,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Mar 18,home,Imperial Valley,W,13-0,13,0,13,win,20160318_b6th,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Mar 29,home,Barstow,L,11-0,11,0,11,win,20160329_z0gw,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Apr 12,home,San Diego City,L,2-1,2,1,1,win,20160412_5kem,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Apr 13,home,Mt. San Jacinto,W,19-7,19,7,12,win,20160413_5wwl,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Apr 19,home,Palomar,L,4-1,4,1,3,win,20160419_jyuq,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Apr 21,home,Palomar,L,12-7,12,7,5,win,20160421_gwy8,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
Apr 29,home,San Diego Mesa,L,14-3,14,3,11,win,20160429_t6ba,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Southwestern,southwestern,devinpicketth7qp,Devin Pickett
