date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 4,home,Chaffey,W,17-0,17,0,17,win,20230204_nk7s,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 7,home,Barstow,W,6-0,6,0,6,win,20230207_nxqw,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 9,home,Taft,L,11-2,11,2,9,win,20230209_iiot,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 11,home,LA Pierce,L,18-6,18,6,12,win,20230211_4wa1,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 16,home,Barstow,W,17-4,17,4,13,win,20230216_xga7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 18,home,Imperial Valley,W,19-10,19,10,9,win,20230218_4z4z,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 22,home,Victor Valley,W,21-8,21,8,13,win,20230222_f7b9,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Feb 27,home,Victor Valley,W,26-4,26,4,22,win,20230227_mu76,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Mar 2,home,Victor Valley,W,11-10,11,10,1,win,20230302_jnw5,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Mar 3,home,San Bernardino Valley,L,6-3,6,3,3,win,20230303_0zp2,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Mar 7,home,Glendale,L,14-4,14,4,10,win,20230307_5yud,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
Mar 9,home,Glendale,L,20-6,20,6,14,win,20230309_id19,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Antelope Valley,antelopevalley,danielmunozo79q,Daniel Munoz
