date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,Skyline,L,1-0,1,0,1,win,20190126_48sk,0,0,0,0,2.1,1,,,0.00,,2,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Jan 29,home,Mission,L,5-4,5,4,1,win,20190129_63xn,0,0,0,0,5.0,3,,,0.00,2,5,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Feb 1,home,Los Medanos,W,5-4,5,4,1,win,20190201_p9oo,0,1,0,0,1.0,,,,0.00,,1,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Feb 8,home,Chabot,W,3-0,3,0,3,win,20190208_63q7,0,1,0,0,1.0,1,,,0.00,1,1,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Feb 18,home,Hartnell,W,6-1,6,1,5,win,20190218_mzep,0,0,0,0,1.2,1,,,0.00,2,2,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Feb 22,home,Santa Rosa,L,4-2,4,2,2,win,20190222_5qt0,0,0,0,0,6.0,3,,,0.00,3,7,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Feb 26,home,Yuba,W,5-3,5,3,2,win,20190226_5jqy,0,0,0,1,0.1,,,,0.00,,1,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Mar 9,home,Taft,W,10-4,10,4,6,win,20190309_1umq,0,0,0,0,3.0,3,3,3,9.00,1,5,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Mar 22,home,Porterville,W,16-6,16,6,10,win,20190322_2zt1,0,0,0,0,1.0,1,,,0.00,1,2,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Mar 26,home,Sequoias,L,9-3,9,3,6,win,20190326_xbnx,0,0,0,0,1.0,3,3,2,18.00,,,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Apr 2,home,West Hills Coalinga,W,12-0,12,0,12,win,20190402_koib,0,0,0,0,1.1,,,,0.00,,1,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Apr 6,home,West Hills Coalinga,W,15-5,15,5,10,win,20190406_4stk,0,0,0,0,1.0,1,,,0.00,,1,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Apr 9,home,Merced,W,11-4,11,4,7,win,20190409_w4d2,0,0,0,1,3.1,3,1,1,2.70,,7,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Apr 17,home,Cerritos,L,6-5,6,5,1,win,20190417_eiom,1,0,0,0,2.2,7,5,0,0.00,1,2,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
Apr 23,home,Cerro Coso,L,7-3,7,3,4,win,20190423_3n4h,0,0,0,0,4.0,2,3,2,4.50,2,5,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
May 4,home,Cabrillo,W,8-3,8,3,5,win,20190504_urnn,0,0,0,0,1.0,,,,0.00,,2,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
May 9,home,Ohlone,L,18-6,18,6,12,win,20190509_mdko,0,0,0,0,1.1,4,4,4,27.00,2,,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
May 11,home,Ohlone,L,18-7,18,7,11,win,20190511_tz4x,0,0,0,0,3.1,6,7,6,16.20,,1,2019,2018-19,Fresno City,fresno,darrenjansenuwny,Darren Jansen
