date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 31,home,Santa Barbara,L,9-3,9,3,6,win,20140131_xgxc,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 1,home,Santa Barbara,L,7-5,7,5,2,win,20140201_w2py,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 11,home,Butte,W,5-0,5,0,5,win,20140211_npjo,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 11,home,Butte,L,3-2,3,2,1,win,20140211_p516,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 13,home,San Francisco,W,3-2,3,2,1,win,20140213_6lyp,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 15,home,San Francisco,L,8-7,8,7,1,win,20140215_bi06,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 22,home,Shasta,L,4-3,4,3,1,win,20140222_aj7r,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 22,home,Shasta,W,8-5,8,5,3,win,20140222_vk2n,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Feb 24,home,Butte,L,8-1,8,1,7,win,20140224_pa5k,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Mar 1,home,Santa Rosa,L,5-2,5,2,3,win,20140301_7ns5,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
Mar 5,home,Sierra,L,2-0,2,0,2,win,20140305_t3b4,0,0,0,0,0.0,,,,0.00,,,2014,,Napa,napa,ignaciodiaza0pp,Ignacio Diaz
